surface,locale,direction,packet_id,release_set_id,article_id,unlock_id,localization_status,localization_flags,poi_tags,biome_tags,page_path,title,source_voice,spoiler_tier,spoiler_warning,packet_json_path,status_bucket
in_game_wiki,nl_NL,ltr,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS,applied_lore.resource_yield_value_draft_rows,unlock.resource_yield_value_draft_rows,draft_machine_or_llm,1,poi.resource_yield_table_draft;poi.blue_debt_receipt_math,biome.resource_tables;biome.brine_canyon,in_game_wiki/nl_NL/P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS.md,NL LOC HOLD: Resource Yield Value Draft Rows,Neutral Reference,0,,packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,draft
in_game_wiki,nl_NL,ltr,P442_STACK_LIMIT_VALUE_DRAFT_ROWS,RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS,applied_lore.stack_limit_value_draft_rows,unlock.stack_limit_value_draft_rows,draft_machine_or_llm,1,poi.stack_limit_table_draft;poi.containment_case_label,biome.resource_tables;biome.claim_admin,in_game_wiki/nl_NL/P442_STACK_LIMIT_VALUE_DRAFT_ROWS.md,NL LOC HOLD: Stack Limit Value Draft Rows,Neutral Reference,0,,packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,draft
in_game_wiki,nl_NL,ltr,P443_ESCAPE_RECIPE_VALUE_DRAFT_ROWS,RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS,applied_lore.escape_recipe_value_draft_rows,unlock.escape_recipe_value_draft_rows,draft_machine_or_llm,1,poi.escape_recipe_table_draft;poi.ascent_part_cost_card,biome.escape_chain;biome.atlas_basin,in_game_wiki/nl_NL/P443_ESCAPE_RECIPE_VALUE_DRAFT_ROWS.md,NL LOC HOLD: Escape Recipe Value Draft Rows,Neutral Reference,0,,packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,draft
in_game_wiki,nl_NL,ltr,P444_CONTRACT_RISK_REWARD_VALUE_DRAFT_ROWS,RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS,applied_lore.contract_risk_reward_value_draft_rows,unlock.contract_risk_reward_value_draft_rows,draft_machine_or_llm,1,poi.contract_risk_table_draft;poi.replay_seed_weight_card,biome.contract_layer;biome.replay,in_game_wiki/nl_NL/P444_CONTRACT_RISK_REWARD_VALUE_DRAFT_ROWS.md,NL LOC HOLD: Contract Risk Reward Value Draft Rows,Neutral Reference,0,,packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,draft
in_game_wiki,nl_NL,ltr,P445_ENDING_PAYOUT_VALUE_DRAFT_ROWS,RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS,applied_lore.ending_payout_value_draft_rows,unlock.ending_payout_value_draft_rows,draft_machine_or_llm,1,poi.ending_payout_table_draft;poi.after_action_value_card,biome.spoiler_gate;biome.ending_records,in_game_wiki/nl_NL/P445_ENDING_PAYOUT_VALUE_DRAFT_ROWS.md,NL LOC HOLD: Ending Payout Value Draft Rows,Neutral Reference,0,,packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,draft
in_game_wiki,nl_NL,ltr,P456_SITE_HOME_LONGFORM_BRIEF,RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS,applied_lore.site_home_longform_brief,unlock.site_home_longform_brief,draft_machine_or_llm,1,poi.site_home_longform;poi.public_home_pressure_route,biome.publication;biome.site_home,in_game_wiki/nl_NL/P456_SITE_HOME_LONGFORM_BRIEF.md,HECTON-8: De Drukclaim,Neutral Reference,0,,packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,draft
in_game_wiki,nl_NL,ltr,P457_AEGIR_HARD_SCIFI_LONGFORM_BRIEF,RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS,applied_lore.aegir_hard_scifi_longform_brief,unlock.aegir_hard_scifi_longform_brief,draft_machine_or_llm,1,poi.aegir_hard_scifi_longform;poi.moon_ladder_article_spine,biome.publication;biome.aegir_system,in_game_wiki/nl_NL/P457_AEGIR_HARD_SCIFI_LONGFORM_BRIEF.md,Aegir: De Lucht Die Redding Weigert,Neutral Reference,0,,packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,draft
in_game_wiki,nl_NL,ltr,P458_DEEP_REACH_LIABILITY_LONGFORM_BRIEF,RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS,applied_lore.deep_reach_liability_longform_brief,unlock.deep_reach_liability_longform_brief,draft_machine_or_llm,1,poi.deep_reach_liability_longform;poi.public_liability_chain_article,biome.publication;biome.deep_reach,in_game_wiki/nl_NL/P458_DEEP_REACH_LIABILITY_LONGFORM_BRIEF.md,Deep Reach: aansprakelijkheid onder echt water,Neutral Reference,1,,packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,draft
in_game_wiki,nl_NL,ltr,P459_ATLAS_SPOILER_LONGFORM_BRIEF,RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS,applied_lore.atlas_spoiler_longform_brief,unlock.atlas_spoiler_longform_brief,draft_machine_or_llm,1,poi.atlas_spoiler_longform;poi.factory_temple_article_spine,biome.publication;biome.spoiler_gate,in_game_wiki/nl_NL/P459_ATLAS_SPOILER_LONGFORM_BRIEF.md,Atlas-6: reparatielogica onder de spoiler gate,Neutral Reference,3,,packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,draft
in_game_wiki,nl_NL,ltr,P460_BLUE_DEBT_RESOURCE_LONGFORM_BRIEF,RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS,applied_lore.blue_debt_resource_longform_brief,unlock.blue_debt_resource_longform_brief,draft_machine_or_llm,1,poi.blue_debt_resource_longform;poi.resource_custody_article,biome.publication;biome.resources_ecology,in_game_wiki/nl_NL/P460_BLUE_DEBT_RESOURCE_LONGFORM_BRIEF.md,Blue Debt: drukgeschiedenis in custody,Neutral Reference,1,,packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,draft
in_game_wiki,nl_NL,ltr,P461_PACKET_CUSTODY_BRIDGE,RS093_LORE_SYSTEM_INTEGRATION_BRIDGE,applied_lore.packet_custody_bridge,unlock.packet_custody_bridge,draft_machine_or_llm,1,poi.packet_seal;poi.black_keel_window,biome.publication;biome.codex,in_game_wiki/nl_NL/P461_PACKET_CUSTODY_BRIDGE.md,Pakketbewaring,Neutral Reference,0,,packets/RS093_LORE_SYSTEM_INTEGRATION_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P462_PRESSURE_SEAL_FIRST_REPAIR_BRIDGE,RS093_LORE_SYSTEM_INTEGRATION_BRIDGE,applied_lore.pressure_seal_first_repair_bridge,unlock.p63_pressure_seal_first_repair,draft_machine_or_llm,1,poi.shallow_annex_p63;poi.p63_collar_leak,biome.photic_shelf;resource.fiberkelp,in_game_wiki/nl_NL/P462_PRESSURE_SEAL_FIRST_REPAIR_BRIDGE.md,Eerste PressureSeal-reparatie,Neutral Reference,0,,packets/RS093_LORE_SYSTEM_INTEGRATION_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P463_PUBLIC_WIKI_SPOILER_GATE_BRIDGE,RS093_LORE_SYSTEM_INTEGRATION_BRIDGE,applied_lore.public_wiki_spoiler_gate_bridge,unlock.public_wiki_spoiler_gate_bridge,draft_machine_or_llm,1,poi.public_archive_gate;poi.packet_seal,biome.publication;biome.codex,in_game_wiki/nl_NL/P463_PUBLIC_WIKI_SPOILER_GATE_BRIDGE.md,Spoilerpoort,Neutral Reference,0,,packets/RS093_LORE_SYSTEM_INTEGRATION_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P464_BLACK_KEEL_CLAIM_WINDOW_BRIDGE,RS093_LORE_SYSTEM_INTEGRATION_BRIDGE,applied_lore.black_keel_claim_window_bridge,unlock.black_keel_claim_window_bridge,draft_machine_or_llm,1,poi.claim_window_panel;poi.aegir_relay_timestamp,biome.carrier_link;biome.shallow_annex,in_game_wiki/nl_NL/P464_BLACK_KEEL_CLAIM_WINDOW_BRIDGE.md,Black Keel-claimvenster,Neutral Reference,0,,packets/RS093_LORE_SYSTEM_INTEGRATION_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P465_DEEP_REACH_MANAGED_VARIANCE_BRIDGE,RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE,applied_lore.deep_reach_managed_variance_bridge,unlock.deep_reach_managed_variance_bridge,draft_machine_or_llm,1,poi.p63_variance_notice;poi.wet_pressure_collar,,in_game_wiki/nl_NL/P465_DEEP_REACH_MANAGED_VARIANCE_BRIDGE.md,Beheerde afwijking van Deep Reach,Neutral Reference,0,,packets/RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P466_WORKER_TAG_EVIDENCE_BRIDGE,RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE,applied_lore.worker_tag_evidence_bridge,unlock.worker_tag_evidence_bridge,draft_machine_or_llm,1,poi.worker_tag_tray;poi.shift_slate,,in_game_wiki/nl_NL/P466_WORKER_TAG_EVIDENCE_BRIDGE.md,Bewijsketen van werknemerslabel,Neutral Reference,0,,packets/RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P467_ATLAS6_PUBLIC_REPAIR_NETWORK_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.atlas6_public_repair_network_bridge,unlock.atlas6_public_repair_network_bridge,draft_machine_or_llm,1,system.atlas6_public_layer;poi.shallow_annex_p63,,in_game_wiki/nl_NL/P467_ATLAS6_PUBLIC_REPAIR_NETWORK_BRIDGE.md,Publiek reparatienetwerk Atlas-6,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P468_XENON_OMEGA_PUBLIC_MATERIAL_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.xenon_omega_public_material_bridge,unlock.xenon_omega_public_material_bridge,draft_machine_or_llm,1,resource.xenon_omega;resource.pressure_material,,in_game_wiki/nl_NL/P468_XENON_OMEGA_PUBLIC_MATERIAL_BRIDGE.md,Publiek materiaal Xenon-Omega,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P469_AEGIR_RELAY_WINDOW_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.aegir_relay_window_bridge,unlock.aegir_relay_window_bridge,draft_machine_or_llm,1,poi.aegir_relay_forecast;poi.p63_relay_board,biome.surface_weather;biome.orbit_window,in_game_wiki/nl_NL/P469_AEGIR_RELAY_WINDOW_BRIDGE.md,Aegir-relaisvenster,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P470_KEELMARK_TONNE_WINDOW_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.keelmark_tonne_window_bridge,unlock.keelmark_tonne_window_bridge,draft_machine_or_llm,1,poi.black_keel_contract_approach;poi.capsule_diagnostic,biome.photic_shelf,in_game_wiki/nl_NL/P470_KEELMARK_TONNE_WINDOW_BRIDGE.md,Keelmark-tonne-window,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P471_LUYTEN_PACKET_CUSTODY_RELAY_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.luyten_packet_custody_relay_bridge,unlock.luyten_packet_custody_relay_bridge,draft_machine_or_llm,1,poi.packet_seal;poi.p63_relay_board,biome.photic_shelf,in_game_wiki/nl_NL/P471_LUYTEN_PACKET_CUSTODY_RELAY_BRIDGE.md,Luyten-pakketbewaringsrelais,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P472_TAU_CETI_PUBLIC_LEDGER_PRESSURE_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.tau_ceti_public_ledger_pressure_bridge,unlock.tau_ceti_public_ledger_pressure_bridge,draft_machine_or_llm,1,route.tau_public_ledger_lane;route.luyten_packet_ladder,,in_game_wiki/nl_NL/P472_TAU_CETI_PUBLIC_LEDGER_PRESSURE_BRIDGE.md,Publieke ledgerdruk van Tau Ceti,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P473_BARNARD_YARDS_SALVAGE_ORIGIN_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.barnard_yards_salvage_origin_bridge,unlock.barnard_yards_salvage_origin_bridge,draft_machine_or_llm,1,,,in_game_wiki/nl_NL/P473_BARNARD_YARDS_SALVAGE_ORIGIN_BRIDGE.md,Bergingsoorsprong van Barnard Yards,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P474_SOL_CORE_REMOTE_CLAIM_AUTHORITY_BRIDGE,RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION,applied_lore.sol_core_remote_claim_authority_bridge,unlock.sol_core_remote_claim_authority_bridge,draft_machine_or_llm,1,,,in_game_wiki/nl_NL/P474_SOL_CORE_REMOTE_CLAIM_AUTHORITY_BRIDGE.md,Sol Core claimautoriteit op afstand,Neutral Reference,0,,packets/RS094_PUBLIC_AUTHORITY_BRIDGE_EXPANSION.packets.json,draft
in_game_wiki,nl_NL,ltr,P475_CENTAURI_CHARTER_LEGITIMACY_BRIDGE,RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE,applied_lore.centauri_charter_legitimacy_bridge,unlock.centauri_charter_legitimacy_bridge,draft_machine_or_llm,1,poi.centauri_charter_plate;poi.deep_reach_audit_seal,,in_game_wiki/nl_NL/P475_CENTAURI_CHARTER_LEGITIMACY_BRIDGE.md,Legitimiteit van het Centauri-handvest,Neutral Reference,0,,packets/RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P476_AEGIR_CONTINUITY_HOLDINGS_SHELL_CHAIN_BRIDGE,RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE,applied_lore.aegir_continuity_holdings_shell_chain_bridge,unlock.aegir_continuity_holdings_shell_chain_bridge,draft_machine_or_llm,1,poi.aegir_shell_ledger;poi.black_keel_custody_clause,,in_game_wiki/nl_NL/P476_AEGIR_CONTINUITY_HOLDINGS_SHELL_CHAIN_BRIDGE.md,Schakelketen Aegir Continuity Holdings,Neutral Reference,0,,packets/RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P477_RECOVERY_COMPLIANCE_RETURN_ACTION_QUEUE_BRIDGE,RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE,applied_lore.recovery_compliance_return_action_queue_bridge,unlock.recovery_compliance_return_action_queue_bridge,draft_machine_or_llm,1,poi.return_action_queue_strip;poi.black_keel_relay_receipt,,in_game_wiki/nl_NL/P477_RECOVERY_COMPLIANCE_RETURN_ACTION_QUEUE_BRIDGE.md,Retouractiewachtrij,Neutral Reference,0,,packets/RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P478_ATLAS_CONTINUITY_OFFICE_WORKER_SAFETY_WAIVER_BRIDGE,RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE,applied_lore.atlas_continuity_office_worker_safety_waiver_bridge,unlock.atlas_continuity_office_worker_safety_waiver_bridge,draft_machine_or_llm,1,poi.worker_safety_waiver;poi.atlas_routing_stamp,,in_game_wiki/nl_NL/P478_ATLAS_CONTINUITY_OFFICE_WORKER_SAFETY_WAIVER_BRIDGE.md,Atlas-afstand van werknemersveiligheid,Neutral Reference,0,,packets/RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P479_KEELMARK_LOSS_DESK_CONVERSION_BRIDGE,RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE,applied_lore.keelmark_loss_desk_conversion_bridge,unlock.keelmark_loss_desk_conversion_bridge,draft_machine_or_llm,1,poi.keelmark_loss_desk;poi.black_keel_load_window,,in_game_wiki/nl_NL/P479_KEELMARK_LOSS_DESK_CONVERSION_BRIDGE.md,Keelmark-verliesdeskconversie,Neutral Reference,0,,packets/RS095_CORPORATE_PRESSURE_CHAIN_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P496_PUBLIC_EVIDENCE_MISUSE_WARNING_BRIDGE,RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE,PUBLIC_EVIDENCE_MISUSE_WARNING_BRIDGE,unlock.p496_public_evidence_misuse_warning_bridge,draft_machine_or_llm,0,poi.public_ledger_mirror;poi.tau_ceti_evidence_archive,biome.deep_archive,in_game_wiki/nl_NL/P496_PUBLIC_EVIDENCE_MISUSE_WARNING_BRIDGE.md,Waarschuwing voor misbruik van openbaar bewijs,Neutral Reference,0,,packets/RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P497_EVIDENCE_RELATION_GRAPH_DOSSIER_BRIDGE,RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE,EVIDENCE_RELATION_GRAPH_DOSSIER_BRIDGE,unlock.p497_evidence_relation_graph_dossier_bridge,draft_machine_or_llm,0,poi.public_ledger_mirror;poi.tau_ceti_evidence_archive,biome.deep_archive,in_game_wiki/nl_NL/P497_EVIDENCE_RELATION_GRAPH_DOSSIER_BRIDGE.md,Dossier van bewijsrelatiegrafiek,Neutral Reference,0,,packets/RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P498_TERMINAL_CLAIMANT_LANGUAGE_AUDIT_BRIDGE,RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE,TERMINAL_CLAIMANT_LANGUAGE_AUDIT_BRIDGE,unlock.p498_terminal_claimant_language_audit_bridge,draft_machine_or_llm,1,poi.public_ledger_mirror;poi.tau_ceti_evidence_archive,biome.deep_archive,in_game_wiki/nl_NL/P498_TERMINAL_CLAIMANT_LANGUAGE_AUDIT_BRIDGE.md,Audit van claimtaal,Neutral Reference,0,,packets/RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P499_PUBLIC_INDEX_SPOILER_CAP_BRIDGE,RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE,PUBLIC_INDEX_SPOILER_CAP_BRIDGE,unlock.p499_public_index_spoiler_cap_bridge,draft_machine_or_llm,0,poi.public_ledger_mirror;poi.tau_ceti_evidence_archive,biome.deep_archive,in_game_wiki/nl_NL/P499_PUBLIC_INDEX_SPOILER_CAP_BRIDGE.md,Redactieregel voor openbare index,Neutral Reference,0,,packets/RS099_PUBLIC_EVIDENCE_GOVERNANCE_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P500_PUBLIC_ARCHIVE_RECEIVER_AMBIGUITY_BRIDGE,RS100_PUBLIC_EVIDENCE_CLEANUP_CONFLICT_BRIDGE,PUBLIC_ARCHIVE_RECEIVER_AMBIGUITY_BRIDGE,unlock.p500_public_archive_receiver_ambiguity_bridge,draft_machine_or_llm,0,poi.public_archive_receiver_shelf;poi.evidence_market_terminal,biome.deep_archive,in_game_wiki/nl_NL/P500_PUBLIC_ARCHIVE_RECEIVER_AMBIGUITY_BRIDGE.md,Ontvangersconflict in het openbare archief,Neutral Reference,0,,packets/RS100_PUBLIC_EVIDENCE_CLEANUP_CONFLICT_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P501_EVIDENCE_MARKET_CLEANUP_BID_BRIDGE,RS100_PUBLIC_EVIDENCE_CLEANUP_CONFLICT_BRIDGE,EVIDENCE_MARKET_CLEANUP_BID_BRIDGE,unlock.p501_evidence_market_cleanup_bid_bridge,draft_machine_or_llm,0,poi.public_archive_receiver_shelf;poi.evidence_market_terminal,biome.deep_archive,in_game_wiki/nl_NL/P501_EVIDENCE_MARKET_CLEANUP_BID_BRIDGE.md,Bod voor bewijsopschoning,Neutral Reference,0,,packets/RS100_PUBLIC_EVIDENCE_CLEANUP_CONFLICT_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P502_CLAIMANT_SAFE_SUMMARY_CONFLICT_BRIDGE,RS100_PUBLIC_EVIDENCE_CLEANUP_CONFLICT_BRIDGE,CLAIMANT_SAFE_SUMMARY_CONFLICT_BRIDGE,unlock.p502_claimant_safe_summary_conflict_bridge,draft_machine_or_llm,0,poi.public_archive_receiver_shelf;poi.evidence_market_terminal,biome.deep_archive,in_game_wiki/nl_NL/P502_CLAIMANT_SAFE_SUMMARY_CONFLICT_BRIDGE.md,Conflict rond claimveilige samenvatting,Neutral Reference,0,,packets/RS100_PUBLIC_EVIDENCE_CLEANUP_CONFLICT_BRIDGE.packets.json,draft
in_game_wiki,nl_NL,ltr,P621_AEGIR_RECOVERY_WINDOW_GEOMETRY,RS125_AEGIR_RECOVERY_WINDOW_GEOMETRY,applied_lore.aegir_recovery_window_geometry,unlock.aegir_recovery_window_geometry,draft_machine_or_llm,1,poi.black_keel_window_clock;poi.aegir_relay_shadow_chart,biome.photic_shelf;biome.surface_relay,in_game_wiki/nl_NL/P621_AEGIR_RECOVERY_WINDOW_GEOMETRY.md,Geometrie van het Aegir-bergingsvenster,Recovered Route Chart,1,,packets/RS125_AEGIR_RECOVERY_WINDOW_GEOMETRY.packets.json,draft
in_game_wiki,nl_NL,ltr,P622_KESTREL_RELAY_SHADOW_CHART,RS126_KESTREL_RELAY_SHADOW_CHART,applied_lore.kestrel_relay_shadow_chart,unlock.kestrel_relay_shadow_chart,draft_machine_or_llm,1,poi.kestrel_relay_shadow_chart;poi.black_keel_window_clock,biome.photic_shelf;biome.surface_relay,in_game_wiki/nl_NL/P622_KESTREL_RELAY_SHADOW_CHART.md,Kestrel-relaisschaduwkaart,Recovered Shadow Chart,1,,packets/RS126_KESTREL_RELAY_SHADOW_CHART.packets.json,draft
in_game_wiki,nl_NL,ltr,P623_PELLET_LANE_WAKE_LEDGER,RS127_PELLET_LANE_WAKE_LEDGER,applied_lore.pellet_lane_wake_ledger,unlock.pellet_lane_wake_ledger,draft_machine_or_llm,1,poi.freight_drive_plate;poi.seed_ship_manifest,biome.carrier_link;biome.relay_shadow,in_game_wiki/nl_NL/P623_PELLET_LANE_WAKE_LEDGER.md,Wakeledger van de pelletbaan,Recovered Transit Ledger,0,,packets/RS127_PELLET_LANE_WAKE_LEDGER.packets.json,draft
in_game_wiki,nl_NL,ltr,P624_CABLE_FOREST_CONDUCTIVE_BIOTA,RS128_CABLE_FOREST_CONDUCTIVE_BIOTA,applied_lore.cable_forest_conductive_biota,unlock.cable_forest_conductive_biota,draft_machine_or_llm,1,poi.cable_forest_service_trunk;poi.live_relay_jacket,biome.cable_forest;biome.service_canyon,in_game_wiki/nl_NL/P624_CABLE_FOREST_CONDUCTIVE_BIOTA.md,Geleidende biota van het Kabelbos,Recovered Cable-Forest Field Note,0,,packets/RS128_CABLE_FOREST_CONDUCTIVE_BIOTA.packets.json,draft
in_game_wiki,nl_NL,ltr,P625_RAN_LONG_CLAIM_TRANSIT_ARTICLE,RS185_RAN_LONG_CLAIM_TRANSIT_ARTICLE,applied_lore.ran_long_claim_transit_article,unlock.ran_long_claim_transit_article,draft_machine_or_llm,1,poi.route_archive;poi.luyten_packet_spool,biome.drowned_colony;biome.surface_relay,in_game_wiki/nl_NL/P625_RAN_LONG_CLAIM_TRANSIT_ARTICLE.md,Ran Long Claim-transit,Recovered Transit Primer,0,,packets/RS185_RAN_LONG_CLAIM_TRANSIT_ARTICLE.packets.json,draft
in_game_wiki,nl_NL,ltr,P625_SHALLOW_ANNEX_P63_PUMP_ROOM_ARTICLE,RS129_FIRST_SURVIVAL_ARTICLE_SURFACES,applied_lore.shallow_annex_p63_pump_room_article,unlock.shallow_annex_p63_pump_room_article,draft_machine_or_llm,1,poi.shallow_annex_p63_pump_room;poi.manual_bilge_assembly,biome.storm_shelf;biome.drowned_shelf,in_game_wiki/nl_NL/P625_SHALLOW_ANNEX_P63_PUMP_ROOM_ARTICLE.md,Pompkamer van Ondiep Annex P-63,PDA First Shelter Note,0,,packets/RS129_FIRST_SURVIVAL_ARTICLE_SURFACES.packets.json,draft
in_game_wiki,nl_NL,ltr,P626_BLACK_KEEL_TONNE_WINDOW_CUSTODY,RS186_BLACK_KEEL_TONNE_WINDOW_CUSTODY,applied_lore.black_keel_tonne_window_custody,unlock.black_keel_tonne_window_custody,draft_machine_or_llm,1,poi.keelmark_lien_terminal;poi.black_keel_window_clock,biome.drowned_admin;biome.surface_relay,in_game_wiki/nl_NL/P626_BLACK_KEEL_TONNE_WINDOW_CUSTODY.md,Black Keel tonne-window custody,Recovered Custody Primer,0,,packets/RS186_BLACK_KEEL_TONNE_WINDOW_CUSTODY.packets.json,draft
in_game_wiki,nl_NL,ltr,P626_BLACK_KEEL_WINDOW_PRICE_ARTICLE,RS129_FIRST_SURVIVAL_ARTICLE_SURFACES,applied_lore.black_keel_window_price_article,unlock.black_keel_window_price_article,draft_machine_or_llm,1,poi.relay_mast;poi.orbital_window_clock,biome.storm_shelf;biome.carrier_link,in_game_wiki/nl_NL/P626_BLACK_KEEL_WINDOW_PRICE_ARTICLE.md,Black Keel-vensterprijs,PDA Carrier Contact Note,0,,packets/RS129_FIRST_SURVIVAL_ARTICLE_SURFACES.packets.json,draft
in_game_wiki,nl_NL,ltr,P627_BLUE_DEBT_CASKET_HANDLING_ARTICLE,RS129_FIRST_SURVIVAL_ARTICLE_SURFACES,applied_lore.blue_debt_casket_handling_article,unlock.blue_debt_casket_handling_article,draft_machine_or_llm,1,poi.pressure_casket_cache;poi.stabilizer_clamp_station,biome.industrial_descent;biome.resource_pressure,in_game_wiki/nl_NL/P627_BLUE_DEBT_CASKET_HANDLING_ARTICLE.md,Behandeling van blauweschuld-casket,PDA Resource Handling Note,1,,packets/RS129_FIRST_SURVIVAL_ARTICLE_SURFACES.packets.json,draft
in_game_wiki,nl_NL,ltr,P628_AEGIR_MOON_LADDER_SKY_WINDOW_ARTICLE,RS129_FIRST_SURVIVAL_ARTICLE_SURFACES,applied_lore.aegir_moon_ladder_sky_window_article,unlock.aegir_moon_ladder_sky_window_article,draft_machine_or_llm,1,poi.sky_window_marker;poi.ephemeris_strip,biome.aegir_sky;biome.storm_shelf,in_game_wiki/nl_NL/P628_AEGIR_MOON_LADDER_SKY_WINDOW_ARTICLE.md,Hemelvenster van de Aegir-maanladder,PDA Sky Window Note,0,,packets/RS129_FIRST_SURVIVAL_ARTICLE_SURFACES.packets.json,draft
