packet_id,loc_id,locale,source_voice,subtitle_text,target_duration_seconds,caption_priority,source_noise,rtl_or_cjk_note,review_status
P423_RELAY_SPINE_ACOUSTIC_DRIFT,P423_RELAY_SPINE_ACOUSTIC_DRIFT_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Relay Spine Acoustic Drift. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P423_RELAY_SPINE_ACOUSTIC_DRIFT,P423_RELAY_SPINE_ACOUSTIC_DRIFT_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Relay Spine Acoustic Drift. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P423_RELAY_SPINE_ACOUSTIC_DRIFT,P423_RELAY_SPINE_ACOUSTIC_DRIFT_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Relay Spine Acoustic Drift. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P423_RELAY_SPINE_ACOUSTIC_DRIFT,P423_RELAY_SPINE_ACOUSTIC_DRIFT_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Relay Spine Acoustic Drift. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P423_RELAY_SPINE_ACOUSTIC_DRIFT,P423_RELAY_SPINE_ACOUSTIC_DRIFT_ru_RU,ru_RU,Automated Broadcast,Playback: Relay Spine Acoustic Drift. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P423_RELAY_SPINE_ACOUSTIC_DRIFT,P423_RELAY_SPINE_ACOUSTIC_DRIFT_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Relay Spine Acoustic Drift. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P423_RELAY_SPINE_ACOUSTIC_DRIFT,P423_RELAY_SPINE_ACOUSTIC_DRIFT_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Relay Spine Acoustic Drift. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_en_US,en_US,Automated Broadcast,Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_de_DE,de_DE,Automated Broadcast,[DE] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_es_ES,es_ES,Automated Broadcast,[ES] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_he_IL,he_IL,Automated Broadcast,[HE] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_id_ID,id_ID,Automated Broadcast,[ID] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_ru_RU,ru_RU,Automated Broadcast,Playback: Дип Рич Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P424_DEEP_REACH_LIABILITY_HOLD,P424_DEEP_REACH_LIABILITY_HOLD_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Deep Reach Liability Hold. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_en_US,en_US,Automated Broadcast,Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_de_DE,de_DE,Automated Broadcast,[DE] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_es_ES,es_ES,Automated Broadcast,[ES] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_he_IL,he_IL,Automated Broadcast,[HE] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_id_ID,id_ID,Automated Broadcast,[ID] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_ru_RU,ru_RU,Automated Broadcast,Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P425_ATLAS_WEIGHTING_AUDIT,P425_ATLAS_WEIGHTING_AUDIT_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Atlas Weighting Audit. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_en_US,en_US,Automated Broadcast,Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_de_DE,de_DE,Automated Broadcast,[DE] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_es_ES,es_ES,Automated Broadcast,[ES] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_he_IL,he_IL,Automated Broadcast,[HE] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_id_ID,id_ID,Automated Broadcast,[ID] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_ru_RU,ru_RU,Automated Broadcast,Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P426_WORKER_QUEUE_DELAY_BODYLESS,P426_WORKER_QUEUE_DELAY_BODYLESS_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Worker Queue Delay (Bodyless). Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_en_US,en_US,Automated Broadcast,Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_de_DE,de_DE,Automated Broadcast,[DE] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_es_ES,es_ES,Automated Broadcast,[ES] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_he_IL,he_IL,Automated Broadcast,[HE] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_id_ID,id_ID,Automated Broadcast,[ID] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_ru_RU,ru_RU,Automated Broadcast,Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P427_BLACKOUT_WINDOW_SIGNAL_DECAY,P427_BLACKOUT_WINDOW_SIGNAL_DECAY_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Blackout Window Signal Decay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_en_US,en_US,Automated Broadcast,Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_de_DE,de_DE,Automated Broadcast,[DE] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_es_ES,es_ES,Automated Broadcast,[ES] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_he_IL,he_IL,Automated Broadcast,[HE] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_id_ID,id_ID,Automated Broadcast,[ID] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_ru_RU,ru_RU,Automated Broadcast,Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P428_QUARANTINE_RELEASE_DELAY,P428_QUARANTINE_RELEASE_DELAY_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Quarantine Release Delay. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_en_US,en_US,Automated Broadcast,Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_de_DE,de_DE,Automated Broadcast,[DE] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_es_ES,es_ES,Automated Broadcast,[ES] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_he_IL,he_IL,Automated Broadcast,[HE] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_id_ID,id_ID,Automated Broadcast,[ID] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_ru_RU,ru_RU,Automated Broadcast,Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P429_SENSOR_TAGGED_FAUNA_FEEDBACK,P429_SENSOR_TAGGED_FAUNA_FEEDBACK_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Sensor-Tagged Fauna Feedback. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_en_US,en_US,Automated Broadcast,Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_de_DE,de_DE,Automated Broadcast,[DE] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_es_ES,es_ES,Automated Broadcast,[ES] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_he_IL,he_IL,Automated Broadcast,[HE] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_id_ID,id_ID,Automated Broadcast,[ID] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
