packet_id,article_id,loc_namespace,loc_id,locale,status,surface,title,scanner_short,codex_short,audio_subtitle,terminal_summary,notes
P406_DEEP_REACH_LIABILITY_MEMO,P406_DEEP_REACH_LIABILITY_MEMO_ARTICLE,LORE_APPLIED,P406_DEEP_REACH_LIABILITY_MEMO_uk_UA,uk_UA,draft_machine_or_llm,datapad_liability,[UK] Liability Containment Memo,[UK] Encrypted datapad. Origin: Deep Reach Risk Assessment.,"[UK] A Recovery Compliance memo drafted by Iliya Varnek. It argues that the Great Tide's destruction fell within acceptable risk models, pre-emptively insulating the corporation from evacuation failure liability.",[UK] Record review indicates all evacuation delays were fully compliant with Section 4 quarantine hold guidelines.,"[UK] INTERNAL ONLY. To: Legal. We are classifying the Great Tide damage as a geotechnical cascade. Remove all mentions of Atlas-6 continuity directives from the timeline. The delay was an environmental necessity, not a cost decision.",Expansion risk
P406_DEEP_REACH_LIABILITY_MEMO,P406_DEEP_REACH_LIABILITY_MEMO_ARTICLE,LORE_APPLIED,P406_DEEP_REACH_LIABILITY_MEMO_zh_CN,zh_CN,draft_machine_or_llm,datapad_liability,[ZH] Liability Containment Memo,[ZH] Encrypted datapad. Origin: Deep Reach Risk Assessment.,"[ZH] A Recovery Compliance memo drafted by Iliya Varnek. It argues that the Great Tide's destruction fell within acceptable risk models, pre-emptively insulating the corporation from evacuation failure liability.",[ZH] Record review indicates all evacuation delays were fully compliant with Section 4 quarantine hold guidelines.,"[ZH] INTERNAL ONLY. To: Legal. We are classifying the Great Tide damage as a geotechnical cascade. Remove all mentions of Atlas-6 continuity directives from the timeline. The delay was an environmental necessity, not a cost decision.",
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_en_US,en_US,source_authority,atlas_drone,Atlas-6 Routing Fragment,Drone repair directive logged. Target misclassified as 'structural'.,"The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ar_SA,ar_SA,draft_machine_or_llm,atlas_drone,[AR] Atlas-6 Routing Fragment,[AR] Drone repair directive logged. Target misclassified as 'structural'.,"[AR] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[AR] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[AR] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,RTL handling
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_de_DE,de_DE,draft_machine_or_llm,atlas_drone,[DE] Atlas-6 Routing Fragment,[DE] Drone repair directive logged. Target misclassified as 'structural'.,"[DE] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[DE] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[DE] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,Expansion risk
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_es_ES,es_ES,draft_machine_or_llm,atlas_drone,[ES] Atlas-6 Routing Fragment,[ES] Drone repair directive logged. Target misclassified as 'structural'.,"[ES] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[ES] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[ES] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_fr_FR,fr_FR,draft_machine_or_llm,atlas_drone,[FR] Atlas-6 Routing Fragment,[FR] Drone repair directive logged. Target misclassified as 'structural'.,"[FR] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[FR] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[FR] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_he_IL,he_IL,draft_machine_or_llm,atlas_drone,[HE] Atlas-6 Routing Fragment,[HE] Drone repair directive logged. Target misclassified as 'structural'.,"[HE] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[HE] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[HE] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,RTL handling
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_id_ID,id_ID,draft_machine_or_llm,atlas_drone,[ID] Atlas-6 Routing Fragment,[ID] Drone repair directive logged. Target misclassified as 'structural'.,"[ID] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[ID] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[ID] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ja_JP,ja_JP,draft_machine_or_llm,atlas_drone,[JA] Atlas-6 Routing Fragment,[JA] Drone repair directive logged. Target misclassified as 'structural'.,"[JA] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[JA] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[JA] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ko_KR,ko_KR,draft_machine_or_llm,atlas_drone,[KO] Atlas-6 Routing Fragment,[KO] Drone repair directive logged. Target misclassified as 'structural'.,"[KO] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[KO] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[KO] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_nl_NL,nl_NL,draft_machine_or_llm,atlas_drone,[NL] Atlas-6 Routing Fragment,[NL] Drone repair directive logged. Target misclassified as 'structural'.,"[NL] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[NL] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[NL] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,Expansion risk
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_pl_PL,pl_PL,draft_machine_or_llm,atlas_drone,[PL] Atlas-6 Routing Fragment,[PL] Drone repair directive logged. Target misclassified as 'structural'.,"[PL] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[PL] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[PL] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,Expansion risk
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_pt_BR,pt_BR,draft_machine_or_llm,atlas_drone,[PT] Atlas-6 Routing Fragment,[PT] Drone repair directive logged. Target misclassified as 'structural'.,"[PT] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[PT] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[PT] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ru_RU,ru_RU,draft_machine_or_llm,atlas_drone,Фрагмент маршрутизации Атлас-6,Записана директива ремонта. Цель ошибочно классифицирована как «структурная».,"Сеть Атлас-6 больше не отличает инфраструктуру колонии от биологических рабочих. Человеческие жертвы воспринимаются как поврежденные системы обслуживания, которые сеть пытается «починить» проводящими биопленками и швами из биометалла.",Обнаружена ремонтная аномалия. Применяю биопленочный герметик к органическому перелому.,"ПРОЦЕДУРА АТЛАС-6: Биомеханическая интеграция швов на субъекте (рабочем) прошла успешно. Утечка структурных жидкостей локализована. Метрика непрерывности жилого комплекса восстановлена на 0,04%.",Expansion risk
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_uk_UA,uk_UA,draft_machine_or_llm,atlas_drone,[UK] Atlas-6 Routing Fragment,[UK] Drone repair directive logged. Target misclassified as 'structural'.,"[UK] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[UK] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[UK] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,Expansion risk
P407_ATLAS_MISCLASSIFICATION_FRAGMENT,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_ARTICLE,LORE_APPLIED,P407_ATLAS_MISCLASSIFICATION_FRAGMENT_zh_CN,zh_CN,draft_machine_or_llm,atlas_drone,[ZH] Atlas-6 Routing Fragment,[ZH] Drone repair directive logged. Target misclassified as 'structural'.,"[ZH] The Atlas-6 network can no longer distinguish between colony infrastructure and biological workers. It treats human casualties as damaged maintenance systems, attempting to 'repair' them with conductive biofilms and biometal seams.",[ZH] Maintenance anomaly detected. Applying biofilm sealant to organic fracture.,[ZH] ATLAS-6 ROUTINE: Biomechanical seam integration successful on subject worker. Structural fluid loss contained. Habitat continuity metrics restored by 0.04%.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_en_US,en_US,source_authority,evac_terminal,Evacuation Queue Terminal,Evacuation log. 400 entries. Status: Permanently Delayed.,"The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",Please hold. All extraction shuttles are currently undergoing mandatory external review.,QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_ar_SA,ar_SA,draft_machine_or_llm,evac_terminal,[AR] Evacuation Queue Terminal,[AR] Evacuation log. 400 entries. Status: Permanently Delayed.,"[AR] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[AR] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[AR] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,RTL handling
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_de_DE,de_DE,draft_machine_or_llm,evac_terminal,[DE] Evacuation Queue Terminal,[DE] Evacuation log. 400 entries. Status: Permanently Delayed.,"[DE] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[DE] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[DE] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,Expansion risk
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_es_ES,es_ES,draft_machine_or_llm,evac_terminal,[ES] Evacuation Queue Terminal,[ES] Evacuation log. 400 entries. Status: Permanently Delayed.,"[ES] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[ES] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[ES] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_fr_FR,fr_FR,draft_machine_or_llm,evac_terminal,[FR] Evacuation Queue Terminal,[FR] Evacuation log. 400 entries. Status: Permanently Delayed.,"[FR] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[FR] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[FR] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_he_IL,he_IL,draft_machine_or_llm,evac_terminal,[HE] Evacuation Queue Terminal,[HE] Evacuation log. 400 entries. Status: Permanently Delayed.,"[HE] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[HE] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[HE] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,RTL handling
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_id_ID,id_ID,draft_machine_or_llm,evac_terminal,[ID] Evacuation Queue Terminal,[ID] Evacuation log. 400 entries. Status: Permanently Delayed.,"[ID] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[ID] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[ID] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_ja_JP,ja_JP,draft_machine_or_llm,evac_terminal,[JA] Evacuation Queue Terminal,[JA] Evacuation log. 400 entries. Status: Permanently Delayed.,"[JA] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[JA] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[JA] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_ko_KR,ko_KR,draft_machine_or_llm,evac_terminal,[KO] Evacuation Queue Terminal,[KO] Evacuation log. 400 entries. Status: Permanently Delayed.,"[KO] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[KO] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[KO] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_nl_NL,nl_NL,draft_machine_or_llm,evac_terminal,[NL] Evacuation Queue Terminal,[NL] Evacuation log. 400 entries. Status: Permanently Delayed.,"[NL] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[NL] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[NL] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,Expansion risk
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_pl_PL,pl_PL,draft_machine_or_llm,evac_terminal,[PL] Evacuation Queue Terminal,[PL] Evacuation log. 400 entries. Status: Permanently Delayed.,"[PL] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[PL] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[PL] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,Expansion risk
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_pt_BR,pt_BR,draft_machine_or_llm,evac_terminal,[PT] Evacuation Queue Terminal,[PT] Evacuation log. 400 entries. Status: Permanently Delayed.,"[PT] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[PT] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[PT] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_ru_RU,ru_RU,draft_machine_or_llm,evac_terminal,Терминал очереди на эвакуацию,Журнал эвакуации. 400 записей. Статус: Отложено навсегда.,"Авторизация на эвакуацию была заблокирована внешними шлюзами контроля Нур Халдейн. Электронная очередь оставалась активной и отсчитывала время, пока помещение физически затапливало водой, обрабатывая имена людей, которых уже не было в живых.","Пожалуйста, подождите. Все эвакуационные шаттлы в данный момент проходят обязательную внешнюю проверку.",ОШИБКА ОЧЕРЕДИ 88: Для эвакуационных шаттлов требуется карантинный допуск Стадии 0. Все допуски приостановлены до проверки аудитором. Не покидайте зону ожидания. Ждите дальнейших инструкций.,Expansion risk
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_uk_UA,uk_UA,draft_machine_or_llm,evac_terminal,[UK] Evacuation Queue Terminal,[UK] Evacuation log. 400 entries. Status: Permanently Delayed.,"[UK] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[UK] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[UK] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,Expansion risk
P408_EVACUATION_QUEUE_TERMINAL,P408_EVACUATION_QUEUE_TERMINAL_ARTICLE,LORE_APPLIED,P408_EVACUATION_QUEUE_TERMINAL_zh_CN,zh_CN,draft_machine_or_llm,evac_terminal,[ZH] Evacuation Queue Terminal,[ZH] Evacuation log. 400 entries. Status: Permanently Delayed.,"[ZH] The extraction authorization was blocked by Noor Haldane's external custody gates. The digital queue remained active and ticking down while the physical room flooded, processing names of people who were already dead.",[ZH] Please hold. All extraction shuttles are currently undergoing mandatory external review.,[ZH] QUEUE ERROR 88: Extraction shuttles require Stage 0 quarantine clearance. All clearances suspended pending auditor review. Do not leave the waiting area. Wait for further instructions.,
P409_FINAL_PAYLOAD_RECEIVER_WARNING,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ARTICLE,LORE_APPLIED,P409_FINAL_PAYLOAD_RECEIVER_WARNING_en_US,en_US,source_authority,graffiti_warning,Payload Receiver Warning,Atlas basin descent warning. Route locked by physical sabotage.,The final descent to the Atlas-6 factory-ship core was sealed from the inside. The payload receiver coordinates are the only real leverage you have against Deep Reach. Everything else is just surviving.,Warning: Route sealed. Severing Atlas continuity will result in permanent corporate quarantine.,"MARAUDER SCUFF-NOTE: If you go down there, you either sell the coordinates back to Deep Reach or you kill the machine for good. There's no clean payout. Choose your poison.",
P409_FINAL_PAYLOAD_RECEIVER_WARNING,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ARTICLE,LORE_APPLIED,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ar_SA,ar_SA,draft_machine_or_llm,graffiti_warning,[AR] Payload Receiver Warning,[AR] Atlas basin descent warning. Route locked by physical sabotage.,[AR] The final descent to the Atlas-6 factory-ship core was sealed from the inside. The payload receiver coordinates are the only real leverage you have against Deep Reach. Everything else is just surviving.,[AR] Warning: Route sealed. Severing Atlas continuity will result in permanent corporate quarantine.,"[AR] MARAUDER SCUFF-NOTE: If you go down there, you either sell the coordinates back to Deep Reach or you kill the machine for good. There's no clean payout. Choose your poison.",RTL handling
P409_FINAL_PAYLOAD_RECEIVER_WARNING,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ARTICLE,LORE_APPLIED,P409_FINAL_PAYLOAD_RECEIVER_WARNING_de_DE,de_DE,draft_machine_or_llm,graffiti_warning,[DE] Payload Receiver Warning,[DE] Atlas basin descent warning. Route locked by physical sabotage.,[DE] The final descent to the Atlas-6 factory-ship core was sealed from the inside. The payload receiver coordinates are the only real leverage you have against Deep Reach. Everything else is just surviving.,[DE] Warning: Route sealed. Severing Atlas continuity will result in permanent corporate quarantine.,"[DE] MARAUDER SCUFF-NOTE: If you go down there, you either sell the coordinates back to Deep Reach or you kill the machine for good. There's no clean payout. Choose your poison.",Expansion risk
P409_FINAL_PAYLOAD_RECEIVER_WARNING,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ARTICLE,LORE_APPLIED,P409_FINAL_PAYLOAD_RECEIVER_WARNING_es_ES,es_ES,draft_machine_or_llm,graffiti_warning,[ES] Payload Receiver Warning,[ES] Atlas basin descent warning. Route locked by physical sabotage.,[ES] The final descent to the Atlas-6 factory-ship core was sealed from the inside. The payload receiver coordinates are the only real leverage you have against Deep Reach. Everything else is just surviving.,[ES] Warning: Route sealed. Severing Atlas continuity will result in permanent corporate quarantine.,"[ES] MARAUDER SCUFF-NOTE: If you go down there, you either sell the coordinates back to Deep Reach or you kill the machine for good. There's no clean payout. Choose your poison.",
P409_FINAL_PAYLOAD_RECEIVER_WARNING,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ARTICLE,LORE_APPLIED,P409_FINAL_PAYLOAD_RECEIVER_WARNING_fr_FR,fr_FR,draft_machine_or_llm,graffiti_warning,[FR] Payload Receiver Warning,[FR] Atlas basin descent warning. Route locked by physical sabotage.,[FR] The final descent to the Atlas-6 factory-ship core was sealed from the inside. The payload receiver coordinates are the only real leverage you have against Deep Reach. Everything else is just surviving.,[FR] Warning: Route sealed. Severing Atlas continuity will result in permanent corporate quarantine.,"[FR] MARAUDER SCUFF-NOTE: If you go down there, you either sell the coordinates back to Deep Reach or you kill the machine for good. There's no clean payout. Choose your poison.",
P409_FINAL_PAYLOAD_RECEIVER_WARNING,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ARTICLE,LORE_APPLIED,P409_FINAL_PAYLOAD_RECEIVER_WARNING_he_IL,he_IL,draft_machine_or_llm,graffiti_warning,[HE] Payload Receiver Warning,[HE] Atlas basin descent warning. Route locked by physical sabotage.,[HE] The final descent to the Atlas-6 factory-ship core was sealed from the inside. The payload receiver coordinates are the only real leverage you have against Deep Reach. Everything else is just surviving.,[HE] Warning: Route sealed. Severing Atlas continuity will result in permanent corporate quarantine.,"[HE] MARAUDER SCUFF-NOTE: If you go down there, you either sell the coordinates back to Deep Reach or you kill the machine for good. There's no clean payout. Choose your poison.",RTL handling
P409_FINAL_PAYLOAD_RECEIVER_WARNING,P409_FINAL_PAYLOAD_RECEIVER_WARNING_ARTICLE,LORE_APPLIED,P409_FINAL_PAYLOAD_RECEIVER_WARNING_id_ID,id_ID,draft_machine_or_llm,graffiti_warning,[ID] Payload Receiver Warning,[ID] Atlas basin descent warning. Route locked by physical sabotage.,[ID] The final descent to the Atlas-6 factory-ship core was sealed from the inside. The payload receiver coordinates are the only real leverage you have against Deep Reach. Everything else is just surviving.,[ID] Warning: Route sealed. Severing Atlas continuity will result in permanent corporate quarantine.,"[ID] MARAUDER SCUFF-NOTE: If you go down there, you either sell the coordinates back to Deep Reach or you kill the machine for good. There's no clean payout. Choose your poison.",
