release_set,packet_id,locale,check_type,status,finding,risk,next_review_action
RS112,P432_CORPORATE_COORDINATE_CAPTURE,pl_PL,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P432_CORPORATE_COORDINATE_CAPTURE,pt_BR,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P432_CORPORATE_COORDINATE_CAPTURE,ru_RU,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P432_CORPORATE_COORDINATE_CAPTURE,uk_UA,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P432_CORPORATE_COORDINATE_CAPTURE,zh_CN,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,en_US,ID_PRESERVATION,PASS_STATIC_DRAFT,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,ar_SA,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,de_DE,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,es_ES,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,fr_FR,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,he_IL,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,id_ID,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,ja_JP,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,ko_KR,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,nl_NL,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,pl_PL,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,pt_BR,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,ru_RU,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,uk_UA,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P433_QUARANTINE_HOLD_INTERROGATION,zh_CN,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,en_US,UNIT_AND_NUMBER_PRESERVATION,PASS_STATIC_DRAFT,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,ar_SA,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,de_DE,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,es_ES,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,fr_FR,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,he_IL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,id_ID,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,ja_JP,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,ko_KR,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,nl_NL,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,pl_PL,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,pt_BR,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,ru_RU,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,uk_UA,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P434_PUBLIC_LEDGER_LEAK,zh_CN,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,en_US,EXPANSION_RISK,PASS_STATIC_DRAFT,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,ar_SA,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,de_DE,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,es_ES,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,fr_FR,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,he_IL,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,id_ID,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,ja_JP,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,ko_KR,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,nl_NL,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,pl_PL,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,pt_BR,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,ru_RU,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,uk_UA,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P435_ATLAS_SEVERANCE_RECORD,zh_CN,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,en_US,VOICE_REGISTER,PASS_STATIC_DRAFT,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,ar_SA,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,de_DE,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,es_ES,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,fr_FR,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,he_IL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,id_ID,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,ja_JP,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,ko_KR,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,nl_NL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,pl_PL,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,pt_BR,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,ru_RU,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,uk_UA,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P436_PRESERVE_QUARANTINE_RECORD,zh_CN,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,en_US,RTL_DIRECTION,PASS_STATIC_DRAFT,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,ar_SA,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,de_DE,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,es_ES,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,fr_FR,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,he_IL,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,id_ID,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,ja_JP,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,ko_KR,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,nl_NL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,pl_PL,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,pt_BR,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,ru_RU,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,uk_UA,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P437_PAYLOAD_WITHHOLD_BLIND_RETURN,zh_CN,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,en_US,TERMINOLOGY_LOCK,PASS_STATIC_DRAFT,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,ar_SA,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,de_DE,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,es_ES,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,fr_FR,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,he_IL,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,id_ID,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,ja_JP,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,ko_KR,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,nl_NL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,pl_PL,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,pt_BR,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,ru_RU,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,uk_UA,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P438_NO_CLEAN_ENDING_DOSSIER,zh_CN,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,en_US,ID_PRESERVATION,PASS_STATIC_DRAFT,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,ar_SA,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,de_DE,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,es_ES,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,fr_FR,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,he_IL,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,id_ID,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,ja_JP,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,ko_KR,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,nl_NL,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,pl_PL,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,pt_BR,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,ru_RU,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,uk_UA,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,zh_CN,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Pending,Low,Schedule Review
