guid,asset_path,asset_extension,asset_family,owner_scope,file_size_bytes,meta_importer,reference_file_count,reference_token_count,referenced_by_material_files,referenced_by_prefab_files,referenced_by_scene_files,referenced_by_scriptable_asset_files,referenced_by_controller_or_anim_files,first_reference_paths,policy_flags,route_priority,owner_packet_hint,status,evidence_class,evidence_boundary
ff45bd4d2f4522c43b6dc705f004a81f,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__crown_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,198905,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__crown.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
cd249772ef877854aa573feb8f3c6e3e,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__crown_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,75095,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__crown.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
25f5d752356c541408a7ad8d6cee83b9,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__fan_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,509259,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__fan.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
45e7f0ae6c023cf40b6c5d94f16a4dce,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__fan_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,156377,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__fan.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
2f2b6377abc59634fa3914b9cc3e1e24,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__fan_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,62459,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__fan.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
16dc0c2d66052c04d88a1be69b9457cf,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__halo_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,575092,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__halo.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
8859162b477fa124e985f965570bb5ea,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__halo_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,185588,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__halo.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
37550cb2fbab6af4bb6f4d86b3708099,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__halo_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,73378,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__halo.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
fe35190c805ac864cbf76748aacd6e70,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__lace_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,563764,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__lace.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
d444a6b9d16d3f142b1b76a31aec4b4e,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__lace_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,179742,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__lace.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
1766e471b9b5f284eb8c238bfe80c347,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__lace_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,73382,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__lace.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
81f52e36e31acb34b88d424d4d2a7630,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__spire_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,466159,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__spire.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
56346c8b672a24a40baf454fa022fdc5,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__spire_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,176361,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__spire.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
11ed90d170bc0fe40912990e10513ea5,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__spire_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,65705,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__spire.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
7f3c02e4f79f4c646a7e6febd99296ce,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__sprig_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,369495,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__sprig.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
4a168d57bcbb06c4a8f4ce11ac0d5c4c,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__sprig_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,126871,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__sprig.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
b54dc92fc39f61a46b1c7fcf7fcf6f47,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__sprig_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,46925,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__sprig.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
c722978dd37e60e45b3452ddbe67f0fd,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__thicket_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,514949,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__thicket.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
993549c3553e203469718df654b3e052,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__thicket_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,198909,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__thicket.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
d9b6edebeff443141be03d4fedcacb41,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__thicket_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,75097,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__thicket.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
2330a3ced48660443a045b3f701a81a4,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__wreath_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,686128,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__wreath.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
50a14d4d505edd14394f22f8d64d166c,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__wreath_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,233732,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__wreath.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0cf0f27079b930f418f8ca0039105c3b,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__wreath_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,95238,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_brittle/GEN_family_coral_brittle__wreath.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0e5e13c2b15ad414db92877a6468f60d,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__bed_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,389627,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__bed.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
bb2fd85ad5141b74dbb29aa9b113e317,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__bed_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,205979,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__bed.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
3df090fc0b60ab64dba1d81752c239ff,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__bed_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,119261,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__bed.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
9a7b1ce12276bd64b96d66b7b5ca8d22,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__knoll_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,401547,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__knoll.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0e55bbf20f7dc3144a2a19995dfc9b5e,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__knoll_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,184429,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__knoll.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
7eca02ba136263845b93a148d42bca19,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__knoll_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,104845,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__knoll.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
62503eec532f7d14788d223e479af71c,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__mound_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,483391,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__mound.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
a13516ba2cb07b74d879957b5517cec8,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__mound_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,235151,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__mound.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
44cec05fa3dd48d4c937b81e959d5053,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__mound_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,139035,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__mound.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
50eb08b10f9ab7c41af9059d1055a293,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__plate_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,271415,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__plate.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0102c8a9b4bf9464eaf63a76b794b1b5,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__plate_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,146357,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__plate.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
2d7e6f368b1515a49b7208f8f66094e5,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__plate_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,75783,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__plate.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
fbdb1d6e0267c2743a47b0acf1c87ac8,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__saucer_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,329886,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__saucer.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
6cb4c1984edcdfc4bae1f57731fb80c5,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__saucer_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,190234,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__saucer.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
437708248e4228c48850ed0ad3e3fb4a,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__saucer_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,103106,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__saucer.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0c3acdf68aa75eb49aa9005f920d5ed8,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__spread_LOD0_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,503344,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__spread.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
8fe952ee8ca010a41a1f859b51795f3c,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__spread_LOD1_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,290516,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__spread.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
6bb241a43da4e204ca992d7ee3dd5d53,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__spread_LOD2_Mesh.asset,.asset,scriptable_or_native_asset,FIRST_PARTY_PROJECT,178856,NativeFormatImporter,1,1,0,1,0,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__spread.prefab,PREFAB_REACHABLE,P2_SERIALIZED_ROUTE_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
