triage_id,route_priority,owner_lane,asset_family,owner_scope,asset_path,reference_file_count,reference_token_count,first_reference_paths,evidence_trigger,required_next_owner,do_not_do,status,evidence_class,evidence_boundary
GUID_TRIAGE_0450,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__shroud.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__shroud_519932.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__shroud_98938.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_abyssal.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0451,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__strap.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__strap_519934.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__strap_98940.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_abyssal.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0452,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__tatterveil__s110-185.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__tatterveil__s110-185_519920.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__tatterveil__s110-185_98962.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_abyssal.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0453,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__veilwall__s150-240.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__veilwall__s150-240_519922.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__veilwall__s150-240_98956.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_abyssal.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0454,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__whip.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__whip_519936.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__whip_98944.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_abyssal.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0455,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__crown.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__crown_509770.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__crown_99040.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0456,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__fan.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__fan_509772.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__fan_99042.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0457,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__featherfan__s120-200.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__featherfan__s120-200_509758.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__featherfan__s120-200_99064.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0458,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__frond.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__frond_509774.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__frond_99044.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0459,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__laminaria__s105-165.prefab,5,153,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__laminaria__s105-165_509760.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__laminaria__s105-165_99054.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0460,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__mantle.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__mantle_509776.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__mantle_99046.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0461,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__oar__s110-180.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__oar__s110-180_509762.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__oar__s110-180_99060.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0462,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__rosette.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__rosette_509778.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__rosette_99048.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0463,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__sheetwall__s150-230.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__sheetwall__s150-230_509766.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__sheetwall__s150-230_99056.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0464,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__splay.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__splay_509780.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__splay_99050.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0465,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_canopy/GEN_family_kelp_canopy__veil.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__veil_509782.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_canopy__veil_99052.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_canopy.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0466,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_patch_dense/GEN_family_kelp_patch_dense__bladder__s80-135.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__bladder__s80-135_520410.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__bladder__s80-135_99086.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_patch_dense.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0467,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_patch_dense/GEN_family_kelp_patch_dense__brush.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__brush_520420.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__brush_99070.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_patch_dense.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0468,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_patch_dense/GEN_family_kelp_patch_dense__drape.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__drape_520422.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__drape_99072.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_patch_dense.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0469,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_patch_dense/GEN_family_kelp_patch_dense__frilltuft__s75-125.prefab,5,221,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__frilltuft__s75-125_520412.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__frilltuft__s75-125_99090.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_patch_dense.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0470,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_patch_dense/GEN_family_kelp_patch_dense__nest__s65-105.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__nest__s65-105_520414.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__nest__s65-105_99082.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_patch_dense.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0471,P0_ACTIVE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_patch_dense/GEN_family_kelp_patch_dense__paddlespray__s70-120.prefab,5,5,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__paddlespray__s70-120_520416.asset|Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_patch_dense__paddlespray__s70-120_99088.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_kelp_patch_dense.asset|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
