triage_id,action_bucket,asset_family,owner_scope,asset_path,asset_extension,file_size_bytes,meta_importer,policy_flags,required_next_owner,allowed_next_step,forbidden_next_step,status,evidence_class,evidence_boundary
UNREF_GUID_2134,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/decal_b2.prefab,.prefab,2388,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2135,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/decal_x3.prefab,.prefab,2388,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2136,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/decal_a2.prefab,.prefab,2387,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2137,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/decal_b3.prefab,.prefab,2387,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2138,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/props/details/pipes/detail_05_e02.prefab,.prefab,2385,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2139,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/props/prop_04_c.prefab,.prefab,2385,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2140,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/structural/rails+scaffolds+stairs/scaffold_04.prefab,.prefab,2384,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2141,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/props/details/pipes/detail_05_e03.prefab,.prefab,2381,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2142,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/props/details/pipes/detail_05_e04.prefab,.prefab,2381,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2143,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/structural/walls/wall_01_connector_04.prefab,.prefab,2373,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2144,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_icon_01.prefab,.prefab,2367,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2145,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_icon_02.prefab,.prefab,2367,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2146,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_icon_03.prefab,.prefab,2367,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2147,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_icon_04.prefab,.prefab,2367,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2148,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_icon_05.prefab,.prefab,2367,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2149,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_icon_06.prefab,.prefab,2367,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2150,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/props/details/pipes/detail_05_e01.prefab,.prefab,2364,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2151,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_01.prefab,.prefab,2362,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2152,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_02.prefab,.prefab,2362,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2153,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_04.prefab,.prefab,2362,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2154,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_05.prefab,.prefab,2362,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2155,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_06.prefab,.prefab,2362,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2156,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_07.prefab,.prefab,2362,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2157,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/stripes_08.prefab,.prefab,2362,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2158,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_01.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2159,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_02.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2160,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_03.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2161,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_04.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2162,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_05.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2163,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_06.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2164,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_07.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2165,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_08.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2166,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_09.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2167,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_10.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2168,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/decals/label_11.prefab,.prefab,2360,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2169,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/structural/walls/wall_01_connector_01.prefab,.prefab,2359,NativeFormatImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
