packet_id,article_id,file,locale_count,speaker_source,duration_risk,subtitle_risk,unlock_context
P146_DEEP_REACH_PUBLIC_COMBINE,deep_reach_org.deep_reach_public_combine,Docs/Lore/AppliedContent/packets/RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,15,Deep Reach / Recovery Compliance,low: 8 words,low,unlock.deep_reach_public_combine | poi.deep_reach_public_charter/poi.combine_seal_plate/poi.corporate_identity_cache | biome.shallow_annex/biome.industrial_shelf
P147_AEGIR_CONTINUITY_HOLDINGS,deep_reach_org.aegir_continuity_holdings,Docs/Lore/AppliedContent/packets/RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,15,Deep Reach / Recovery Compliance,low: 8 words,low,unlock.aegir_continuity_holdings | poi.aegir_continuity_shell_stamp/poi.shell_company_ledger/poi.claim_transfer_plate | biome.black_keel_orbit/biome.industrial_shelf
P148_ATLAS_CONTINUITY_OFFICE,deep_reach_org.atlas_continuity_office,Docs/Lore/AppliedContent/packets/RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,15,Deep Reach / Recovery Compliance,low: 8 words,low,unlock.atlas_continuity_office | poi.atlas_continuity_office_stamp/poi.directive_weighting_memo/poi.safety_language_revision | biome.industrial_shelf/biome.abyssal_machine_field
P149_KEELMARK_LOSS_DESK,deep_reach_org.keelmark_loss_desk,Docs/Lore/AppliedContent/packets/RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,15,Black Keel / carrier tender,low: 9 words,low,unlock.keelmark_loss_desk | poi.keelmark_loss_desk_stamp/poi.unrecovered_body_category/poi.insurance_adjuster_queue | biome.black_keel_orbit/biome.shallow_annex
P150_RECOVERY_COMPLIANCE_CHAIN,deep_reach_org.recovery_compliance_chain,Docs/Lore/AppliedContent/packets/RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,15,Deep Reach / Recovery Compliance,low: 7 words,low,unlock.recovery_compliance_chain | poi.recovery_compliance_packet/poi.vera_sato_ren_signature/poi.return_action_queue | biome.black_keel_orbit/biome.relay_archive
P151_BLACK_KEEL_CONTRACT_APPROACH,first_hour.black_keel_contract_approach,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,15,Black Keel / carrier tender,low: 9 words,low,unlock.black_keel_contract_approach | poi.black_keel_contract_console/poi.claim_acceptance_stamp/poi.pre_drop_lien_screen | biome.black_keel_orbit
P152_DROP_CAPSULE_DAMAGE_SEQUENCE,first_hour.drop_capsule_damage_sequence,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,15,ship black box / capsule recorder,low: 11 words,low,unlock.drop_capsule_damage_sequence | poi.drop_capsule_damage_panel/poi.warped_crush_frame/poi.torn_flotation_ring | biome.crash_shelf/biome.photic_shelf
P153_SHALLOW_ANNEX_P63_PUMP_ROOM,first_hour.shallow_annex_p63_pump_room,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,15,maintenance crew / field work order,low: 9 words,low,unlock.shallow_annex_p63_pump_room | poi.shallow_annex_p63_pump/poi.manual_bilge_kit/poi.first_safe_pressure_door | biome.shallow_annex/biome.photic_shelf
P154_FIRST_SANITIZED_ACCIDENT_PACKET,first_hour.first_sanitized_accident_packet,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,15,Deep Reach / Recovery Compliance,low: 8 words,low,unlock.first_sanitized_accident_packet | poi.sanitized_accident_packet/poi.deep_reach_status_notice/poi.redacted_worker_count | biome.shallow_annex/biome.industrial_shelf
P155_FIRST_ATLAS_REPAIR_TRACE,first_hour.first_atlas_repair_trace,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,15,Atlas fragment / maintenance telemetry,low: 6 words,low,unlock.first_atlas_repair_trace | poi.life_sealed_machine_joint/poi.sensor_tagged_fauna/poi.atlas_repair_filament | biome.photic_shelf/biome.cable_reef
P156_SHIFT_CREWS_NOT_HEROES,colony_human.shift_crews_not_heroes,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.shift_crews_not_heroes | poi.shift_roster_wall/poi.crew_rotation_tags/poi.work_order_nameplate | biome.industrial_shelf/biome.shallow_annex
P157_WORKER_JOB_CARDS,colony_human.worker_job_cards,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,15,colony worker / recovered worker record,low: 13 words,low,unlock.worker_job_cards | poi.worker_job_card_stack/poi.flooded_id_clip/poi.task_certification_stamp | biome.shallow_annex/biome.industrial_shelf
P158_LOCKER_NAME_PROTOCOL,colony_human.locker_name_protocol,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,15,colony worker / recovered worker record,low: 10 words,low,unlock.locker_name_protocol | poi.locker_name_strip/poi.marauder_preserved_label/poi.deep_reach_removed_payroll | biome.shallow_annex/biome.industrial_shelf
P159_MEDICAL_TRIAGE_LEDGER,colony_human.medical_triage_ledger,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,15,unknown damaged source,low: 8 words,low,unlock.medical_triage_ledger | poi.medical_triage_ledger/poi.pressure_injury_tag/poi.delayed_extraction_note | biome.industrial_shelf/biome.brine_canyon
P160_MARAUDER_CORRECTION_LAYER,colony_human.marauder_correction_layer,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,15,colony worker / recovered worker record,low: 11 words,low,unlock.marauder_correction_layer | poi.marauder_correction_note/poi.crossed_corporate_label/poi.field_translation_mark | biome.shallow_annex/biome.industrial_shelf/biome.brine_canyon
P161_DOMAIN_DISTANCE_SCALE,domain_table.domain_distance_scale,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,15,Marauder,low: 10 words,low,unlock.domain_distance_scale | poi.domain_route_table/poi.ran_aegir_distance_plate/poi.sol_claim_clock | biome.relay_archive/biome.black_keel_orbit
P162_DOMAIN_POPULATION_AUTHORITY_SCALE,domain_table.domain_population_authority_scale,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,15,insurer / quarantine relay,low: 8 words,low,unlock.domain_population_authority_scale | poi.domain_census_stub/poi.authority_scale_ledger/poi.old_finance_plate | biome.relay_archive/biome.claim_admin
P163_PUBLIC_ROUTE_NAMES,domain_table.public_route_names,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,15,insurer / quarantine relay,low: 12 words,low,unlock.public_route_names | poi.route_name_slate/poi.packet_lane_marker/poi.claim_route_invoice | biome.relay_archive/biome.black_keel_orbit
P164_TRANSIT_DURATION_BANDS,domain_table.transit_duration_bands,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,15,insurer / quarantine relay,low: 9 words,low,unlock.transit_duration_bands | poi.duration_band_chart/poi.probe_freight_crew_table/poi.relay_age_stamp | biome.relay_archive/biome.claim_admin
P165_DEEP_REACH_SUBOFFICE_REGISTRY,domain_table.deep_reach_suboffice_registry,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,15,Deep Reach / Recovery Compliance,low: 10 words,low,unlock.deep_reach_suboffice_registry | poi.suboffice_registry_stamp/poi.quarantine_review_gate/poi.packet_notary_interface | biome.claim_admin/biome.relay_archive
P166_WORKER_NAME_POOL_PROTOCOL,worker_evidence.worker_name_pool_protocol,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,15,colony worker / recovered worker record,low: 15 words,low,unlock.worker_name_pool_protocol | poi.name_pool_card/poi.shift_name_strip/poi.worker_manifest_clip | biome.industrial_shelf/biome.shallow_annex
P167_PRESSURE_JOB_TITLE_TABLE,worker_evidence.pressure_job_title_table,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.pressure_job_title_table | poi.job_title_board/poi.pressure_cert_stamp/poi.route_task_card | biome.industrial_shelf/biome.brine_canyon
P168_LOCKER_PROP_VARIANTS,worker_evidence.locker_prop_variants,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.locker_prop_variants | poi.locker_prop_variant_set/poi.tool_wear_strip/poi.meal_credit_label | biome.shallow_annex/biome.industrial_shelf
P169_NATIVE_LOCALIZED_NAME_HANDLING,worker_evidence.native_localized_name_handling,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,15,colony worker / recovered worker record,low: 13 words,low,unlock.native_localized_name_handling | poi.localized_name_policy/poi.rtl_name_strip/poi.cjk_badge_layout | biome.claim_admin/biome.shallow_annex
P170_SHIFT_CREW_STORY_SEEDS,worker_evidence.shift_crew_story_seeds,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.shift_crew_story_seeds | poi.shift_seed_card/poi.crew_route_seed/poi.worker_microstory_board | biome.industrial_shelf/biome.brine_canyon
P171_RECIPE_TIER_PRESSURE_BANDS,resource_rules.recipe_tier_pressure_bands,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.recipe_tier_pressure_bands | poi.recipe_tier_plate/poi.depth_rated_workbench/poi.pressure_band_manifest | biome.photic_shelf/biome.brine_canyon
P172_PRESSURE_FAILURE_THRESHOLDS,resource_rules.pressure_failure_thresholds,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.pressure_failure_thresholds | poi.failure_threshold_chart/poi.cracked_sample_case/poi.rating_stamp_board | biome.brine_canyon/biome.abyssal_machine_field
P173_BLUE_DEBT_SAMPLE_QUALITY,resource_rules.blue_debt_sample_quality,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,15,unknown damaged source,low: 11 words,low,unlock.blue_debt_sample_quality | poi.blue_debt_quality_meter/poi.pressure_glass_casket/poi.sample_purity_invoice | biome.brine_canyon/biome.atlas_basin
P174_VENT_FORGE_PROCESS_STEPS,resource_rules.vent_forge_process_steps,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,15,colony worker / recovered worker record,low: 13 words,low,unlock.vent_forge_process_steps | poi.vent_forge_step_board/poi.kiln_cycle_marker/poi.thermal_preheat_jig | biome.thermal_fields/biome.brine_canyon
P175_ESCAPE_COMPONENT_TUNING_RULES,resource_rules.escape_component_tuning_rules,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,15,ship black box / capsule recorder,low: 11 words,low,unlock.escape_component_tuning_rules | poi.escape_component_rating/poi.ascent_cradle_manifest/poi.legal_handshake_core | biome.industrial_shelf/biome.atlas_basin
P176_DOSSIER_SELECTION_UI_RULE,dossier_save.dossier_selection_ui_rule,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,15,insurer / quarantine relay,low: 7 words,low,unlock.dossier_selection_ui_rule | poi.dossier_selection_panel/poi.contract_seed_terminal/poi.marauder_profile_card | biome.black_keel_orbit/biome.relay_archive
P177_RISK_WEIGHT_CONTRACT_CARD,dossier_save.risk_weight_contract_card,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,15,insurer / quarantine relay,low: 8 words,low,unlock.risk_weight_contract_card | poi.risk_weight_card/poi.lien_multiplier_plate/poi.weather_clause_stamp | biome.black_keel_orbit/biome.claim_admin
P178_ENDING_RECORD_PRESENTATION,dossier_save.ending_record_presentation,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 8 words,low,unlock.ending_record_presentation | poi.ending_record_card/poi.public_ledger_stamp/poi.private_dossier_replay | biome.black_keel_orbit/biome.relay_archive
P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,dossier_save.save_profile_knowledge_flags,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,15,unknown damaged source,low: 6 words,low,unlock.save_profile_knowledge_flags | poi.knowledge_flag_manifest/poi.save_profile_stamp/poi.rumor_unlock_card | biome.black_keel_orbit/biome.claim_admin
P180_WEBSITE_WIKI_SPOILER_TIERING,dossier_save.website_wiki_spoiler_tiering,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.website_wiki_spoiler_tiering | poi.spoiler_tier_index/poi.public_wiki_gate/poi.atlas_truth_warning | biome.relay_archive/biome.claim_admin
P181_MOON_NAME_LOCK_POLICY,aegir_moons.moon_name_lock_policy,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.moon_name_lock_policy | poi.moon_atlas_name_plate/poi.route_catalog_stamp/poi.insurance_ephemeris_note | biome.black_keel_orbit/biome.relay_archive
P182_HECTON8_ORBITAL_HAZARD_TABLE,aegir_moons.hecton8_orbital_hazard_table,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,15,ship black box / capsule recorder,low: 12 words,low,unlock.hecton8_orbital_hazard_table | poi.eclipse_window_chart/poi.radiation_shutter_clock/poi.ice_scatter_warning | biome.black_keel_orbit/biome.upper_atmosphere
P183_AEGIR_MOON_LEDGER_ROLE_TABLE,aegir_moons.aegir_moon_ledger_role_table,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,15,insurer / quarantine relay,low: 12 words,low,unlock.aegir_moon_ledger_role_table | poi.moon_role_ledger/poi.relay_lane_card/poi.salvage_moon_stamp | biome.claim_admin/biome.relay_archive
P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE,aegir_moons.ran_aegir_ephemeris_tuning_rule,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,15,unknown damaged source,low: 10 words,low,unlock.ran_aegir_ephemeris_tuning_rule | poi.ephemeris_tuning_sheet/poi.route_band_calculator/poi.window_solver_plate | biome.black_keel_orbit/biome.claim_admin
P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,aegir_moons.moon_route_article_spoiler_boundary,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,15,Atlas fragment / maintenance telemetry,low: 6 words,low,unlock.moon_route_article_spoiler_boundary | poi.public_moon_article_gate/poi.spoiler_boundary_stamp/poi.atlas_basin_redaction | biome.public_archive/biome.relay_archive
P186_TRUE_CAUSE_KNOWLEDGE_TIERS,deep_reach.true_cause_knowledge_tiers,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,15,Deep Reach / Recovery Compliance,low: 10 words,low,unlock.true_cause_knowledge_tiers | poi.knowledge_tier_matrix/poi.risk_margin_stamp/poi.evacuate_hold_note | biome.claim_admin/biome.worker_archive
P187_LIABILITY_MEMO_FRAGMENT_CHAIN,deep_reach.liability_memo_fragment_chain,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,15,Deep Reach / Recovery Compliance,low: 10 words,low,unlock.liability_memo_fragment_chain | poi.liability_memo_shards/poi.packet_notary_stamp/poi.redacted_margin_sheet | biome.worker_archive/biome.relay_archive
P188_SIGNOFF_WITNESS_CONFLICT,deep_reach.signoff_witness_conflict,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,15,Deep Reach / Recovery Compliance,low: 8 words,low,unlock.signoff_witness_conflict | poi.signoff_conflict_board/poi.worker_witness_hash/poi.evacuate_counterstamp | biome.worker_archive/biome.claim_admin
P189_SUBOFFICE_PERSONNEL_SEEDS,deep_reach.suboffice_personnel_seeds,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,15,Deep Reach / Recovery Compliance,low: 11 words,low,unlock.suboffice_personnel_seeds | poi.suboffice_name_seed_card/poi.loss_desk_badge/poi.return_queue_token | biome.claim_admin/biome.relay_archive
P190_FALSE_PUBLIC_REPORT_PACKET,deep_reach.false_public_report_packet,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,15,Deep Reach / Recovery Compliance,low: 10 words,low,unlock.false_public_report_packet | poi.public_report_packet/poi.quarantine_redaction/poi.atlas_log_corruption_stamp | biome.public_archive/biome.relay_archive
P191_FINAL_QUESTION_CRIME_SCENE_SALE,final_axis.crime_scene_sale,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.final_question_crime_scene_sale | poi.final_payload_sale_clause/poi.xo_coordinate_receipt/poi.deep_reach_offer_line | biome.atlas_basin/biome.black_keel_orbit
P192_FINAL_QUESTION_BROKEN_GUARDIAN,final_axis.broken_guardian,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.final_question_broken_guardian | poi.atlas_guardian_status/poi.ocean_machine_quarantine_order/poi.repair_ecology_pulse | biome.atlas_basin/biome.repair_ecology
P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,final_axis.public_truth_lost_control,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.final_question_public_truth_lost_control | poi.public_ledger_payload_gate/poi.tau_ceti_notary_burst/poi.truth_release_warning | biome.relay_archive/biome.public_archive
P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,final_axis.severance_mercy_theft,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.final_question_severance_mercy_theft | poi.atlas_severance_key/poi.continuity_cut_warning/poi.ecology_loss_meter | biome.atlas_basin/biome.factory_temple
P195_BEST_ENDING_NO_CLEAN_HANDS,final_axis.best_ending_no_clean_hands,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,15,unknown damaged source,low: 9 words,low,unlock.best_ending_no_clean_hands | poi.no_clean_hands_record/poi.final_uncertainty_marker/poi.payload_consequence_card | biome.atlas_basin/biome.dossier_archive
P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,tuning.resource_table_placeholder_contract,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,15,unknown damaged source,low: 7 words,low,unlock.resource_table_placeholder_contract | poi.resource_table_contract_card/poi.balance_owner_stamp/poi.source_data_gate | biome.dossier_archive/biome.claim_admin
P197_ESCAPE_RECIPE_BALANCE_BANDS,tuning.escape_recipe_balance_bands,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.escape_recipe_balance_bands | poi.escape_recipe_band_sheet/poi.ascent_component_card/poi.fabricator_balance_gate | biome.p63_shallows/biome.atlas_basin
P198_RISK_REWARD_TABLE_BANDS,tuning.risk_reward_table_bands,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,15,colony worker / recovered worker record,low: 10 words,low,unlock.risk_reward_table_bands | poi.risk_reward_band_card/poi.lien_reward_curve/poi.contract_seed_math_gate | biome.black_keel_orbit/biome.dossier_archive
P199_INVENTORY_STACK_TUNING_RULE,tuning.inventory_stack_tuning_rule,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,15,Black Keel / carrier tender,low: 12 words,authoring/meta wording,unlock.inventory_stack_tuning_rule | poi.stack_policy_card/poi.pressure_container_label/poi.cargo_lien_meter | biome.fabricator_room/biome.claim_admin
P200_NATIVE_LOCALIZATION_PASS_CONTRACT,tuning.native_localization_pass_contract,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,15,unknown damaged source,low: 8 words,low,unlock.native_localization_pass_contract | poi.localization_pass_contract/poi.rtl_font_swap_gate/poi.string_pool_owner_stamp | biome.dossier_archive/biome.public_archive
P201_CONTRACT_CONTINUITY_DESK_SIGNATURES,deep_reach.contract_continuity_desk_signatures,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,15,Deep Reach / Recovery Compliance,low: 6 words,low,unlock.contract_continuity_desk_signatures | poi.contract_continuity_stamp/poi.lien_clause_merge/poi.black_keel_clause_card | biome.claim_admin/biome.p63_shallows
P202_PACKET_NOTARY_INTERFACE_SIGNATURES,deep_reach.packet_notary_interface_signatures,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,15,Deep Reach / Recovery Compliance,low: 12 words,low,unlock.packet_notary_interface_signatures | poi.packet_notary_seal/poi.relay_delay_stamp/poi.witness_hash_strip | biome.relay_spine/biome.claim_admin
P203_QUARANTINE_REVIEW_GATE_SIGNATURES,deep_reach.quarantine_review_gate_signatures,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,15,Deep Reach / Recovery Compliance,low: 7 words,low,unlock.quarantine_review_gate_signatures | poi.quarantine_review_gate/poi.evacuate_hold_card/poi.bio_pressure_warning | biome.industrial_shelf/biome.med_lock
P204_ASSET_SILENCE_BOARD_SIGNATURES,deep_reach.asset_silence_board_signatures,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,15,Deep Reach / Recovery Compliance,low: 9 words,low,unlock.asset_silence_board_signatures | poi.asset_silence_board/poi.redaction_vote_card/poi.worker_name_erasure | biome.claim_admin/biome.worker_locker
P205_RETURN_ACTION_QUEUE_SIGNATURES,deep_reach.return_action_queue_signatures,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,15,Black Keel / carrier tender,low: 10 words,low,unlock.return_action_queue_signatures | poi.return_action_queue/poi.payload_first_stamp/poi.recovery_order_strip | biome.claim_admin/biome.black_keel
P206_WORKER_ROSTER_SIZE_RULE,colony.worker_roster_size_rule,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.worker_roster_size_rule | poi.roster_size_sheet/poi.shift_board_frame/poi.name_pool_card | biome.worker_locker/biome.p63_shallows
P207_PRESSURE_CREW_ARCHETYPE_TABLE,colony.pressure_crew_archetype_table,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,15,insurer / quarantine relay,low: 10 words,low,unlock.pressure_crew_archetype_table | poi.pressure_crew_board/poi.crew_color_strips/poi.route_job_tabs | biome.worker_locker/biome.industrial_shelf
P208_ANCHOR_WORKER_NAME_SET_A,colony.anchor_worker_name_set_a,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,15,colony worker / recovered worker record,low: 11 words,low,unlock.anchor_worker_name_set_a | poi.anchor_name_sheet_a/poi.locker_name_strip/poi.shift_photo_backplate | biome.worker_locker/biome.p63_shallows
P209_ANCHOR_WORKER_NAME_SET_B,colony.anchor_worker_name_set_b,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,authoring/meta wording; terminal black-box/meta grammar,unlock.anchor_worker_name_set_b | poi.anchor_name_sheet_b/poi.deep_shift_ledger/poi.witness_name_strip | biome.brine_canyon/biome.abyssal_machine_field
P210_SEED_ROLE_NAME_GRAMMAR,colony.seed_role_name_grammar,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,15,unknown damaged source,low: 10 words,low,unlock.seed_role_name_grammar | poi.seed_role_name_card/poi.proc_roster_rule/poi.localization_identity_stamp | biome.worker_locker/biome.dossier_archive
P211_LOCKER_PROP_VARIANT_MATRIX,props.locker_prop_variant_matrix,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.locker_prop_variant_matrix | poi.locker_prop_matrix/poi.tool_wear_strip/poi.payroll_erasure_scar | biome.worker_locker/biome.industrial_shelf
P212_TRIAGE_LEDGER_PROP_VARIANTS,props.triage_ledger_prop_variants,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.triage_ledger_prop_variants | poi.triage_ledger_sheet/poi.med_lock_delay/poi.route_hold_crossout | biome.med_lock/biome.worker_locker
P213_ROUTE_PERMISSION_STAMP_SET,props.route_permission_stamp_set,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,15,colony worker / recovered worker record,low: 5 words,low,unlock.route_permission_stamp_set | poi.route_permission_stamp/poi.locked_hatch_tag/poi.shift_access_badge | biome.industrial_shelf/biome.brine_canyon
P214_MARAUDER_CORRECTION_MARK_RULES,props.marauder_correction_mark_rules,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,15,colony worker / recovered worker record,low: 10 words,low,unlock.marauder_correction_mark_rules | poi.marauder_correction_mark/poi.claim_note_overlay/poi.name_restoration_scratch | biome.claim_cache/biome.worker_locker
P215_AUDIO_FRAGMENT_PROP_RULES,props.audio_fragment_prop_rules,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,15,ship black box / capsule recorder,low: 9 words,low,unlock.audio_fragment_prop_rules | poi.audio_fragment_tag/poi.hydrophone_log_strip/poi.transcript_damage_band | biome.relay_spine/biome.worker_locker
P216_PUBLIC_SITE_ARTICLE_TIER_RULES,publication.public_site_article_tier_rules,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,15,Atlas fragment / maintenance telemetry,low: 13 words,low,unlock.public_site_article_tier_rules | poi.public_article_tier_card/poi.site_spoiler_gate/poi.pr_copy_lock | biome.dossier_archive/biome.claim_admin
P217_IN_GAME_WIKI_UNLOCK_TIER_RULES,publication.in_game_wiki_unlock_tier_rules,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,15,unknown damaged source,low: 8 words,low,unlock.in_game_wiki_unlock_tier_rules | poi.codex_unlock_tier_card/poi.packet_unlock_gate/poi.dossier_context_strip | biome.dossier_archive/biome.p63_shallows
