packet_id,article_id,release_set_id,locale,locale_present,required_fields_present,player_visible_draft_markers,rtl_flag,cjk_flag,suspected_mojibake_flag,title_mismatch_flag,localization_state
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,en_US,yes,yes,no,no,no,no,no,source_ready
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,en_US,yes,yes,no,no,no,no,no,source_ready
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,RS051_PUBLIC_SITE_PILLAR_ARTICLES,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,en_US,yes,yes,no,no,no,no,no,source_ready
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,en_US,yes,yes,no,no,no,no,no,source_ready
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,en_US,yes,yes,no,no,no,no,no,source_ready
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,en_US,yes,yes,no,no,no,no,no,source_ready
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,en_US,yes,yes,no,no,no,no,no,source_ready
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,pt_BR,yes,yes,yes,no,no,no,no,pending_native_review
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,nl_NL,yes,yes,yes,no,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,en_US,yes,yes,no,no,no,no,no,source_ready
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,ja_JP,yes,yes,yes,no,yes,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,zh_CN,yes,yes,yes,no,yes,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,fr_FR,yes,yes,yes,no,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,es_ES,yes,yes,yes,no,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,de_DE,yes,yes,yes,no,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,pl_PL,yes,yes,yes,no,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,uk_UA,yes,yes,yes,no,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,ar_SA,yes,yes,yes,yes,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,id_ID,yes,yes,yes,no,no,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,ko_KR,yes,yes,yes,no,yes,no,no,pending_native_review
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,he_IL,yes,yes,yes,yes,no,no,no,pending_native_review
