locale,page_path,packet_id,article_id,title,unlock_gate,source_voice,status
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P172_PRESSURE_FAILURE_THRESHOLDS.md,P172_PRESSURE_FAILURE_THRESHOLDS,resource_rules.pressure_failure_thresholds,Pressure Failure Thresholds,unlock.pressure_failure_thresholds,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P173_BLUE_DEBT_SAMPLE_QUALITY.md,P173_BLUE_DEBT_SAMPLE_QUALITY,resource_rules.blue_debt_sample_quality,Blue Debt Sample Quality,unlock.blue_debt_sample_quality,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P174_VENT_FORGE_PROCESS_STEPS.md,P174_VENT_FORGE_PROCESS_STEPS,resource_rules.vent_forge_process_steps,Vent Forge Process Steps,unlock.vent_forge_process_steps,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P175_ESCAPE_COMPONENT_TUNING_RULES.md,P175_ESCAPE_COMPONENT_TUNING_RULES,resource_rules.escape_component_tuning_rules,Escape Component Tuning Rules,unlock.escape_component_tuning_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P176_DOSSIER_SELECTION_UI_RULE.md,P176_DOSSIER_SELECTION_UI_RULE,dossier_save.dossier_selection_ui_rule,Dossier Selection UI Rule,unlock.dossier_selection_ui_rule,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P177_RISK_WEIGHT_CONTRACT_CARD.md,P177_RISK_WEIGHT_CONTRACT_CARD,dossier_save.risk_weight_contract_card,Risk Weight Contract Card,unlock.risk_weight_contract_card,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P178_ENDING_RECORD_PRESENTATION.md,P178_ENDING_RECORD_PRESENTATION,dossier_save.ending_record_presentation,Ending Record Presentation,unlock.ending_record_presentation,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P179_SAVE_PROFILE_KNOWLEDGE_FLAGS.md,P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,dossier_save.save_profile_knowledge_flags,Save Profile Knowledge Flags,unlock.save_profile_knowledge_flags,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P180_WEBSITE_WIKI_SPOILER_TIERING.md,P180_WEBSITE_WIKI_SPOILER_TIERING,dossier_save.website_wiki_spoiler_tiering,Website And Wiki Spoiler Tiering,unlock.website_wiki_spoiler_tiering,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P181_MOON_NAME_LOCK_POLICY.md,P181_MOON_NAME_LOCK_POLICY,aegir_moons.moon_name_lock_policy,Moon Name Lock Policy,unlock.moon_name_lock_policy,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P182_HECTON8_ORBITAL_HAZARD_TABLE.md,P182_HECTON8_ORBITAL_HAZARD_TABLE,aegir_moons.hecton8_orbital_hazard_table,HECTON-8 Orbital Hazard Table,unlock.hecton8_orbital_hazard_table,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P183_AEGIR_MOON_LEDGER_ROLE_TABLE.md,P183_AEGIR_MOON_LEDGER_ROLE_TABLE,aegir_moons.aegir_moon_ledger_role_table,Aegir Moon Ledger Role Table,unlock.aegir_moon_ledger_role_table,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE.md,P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE,aegir_moons.ran_aegir_ephemeris_tuning_rule,Ran Aegir Ephemeris Tuning Rule,unlock.ran_aegir_ephemeris_tuning_rule,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY.md,P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,aegir_moons.moon_route_article_spoiler_boundary,Moon Route Article Spoiler Boundary,unlock.moon_route_article_spoiler_boundary,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P186_TRUE_CAUSE_KNOWLEDGE_TIERS.md,P186_TRUE_CAUSE_KNOWLEDGE_TIERS,deep_reach.true_cause_knowledge_tiers,True Cause Knowledge Tiers,unlock.true_cause_knowledge_tiers,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P187_LIABILITY_MEMO_FRAGMENT_CHAIN.md,P187_LIABILITY_MEMO_FRAGMENT_CHAIN,deep_reach.liability_memo_fragment_chain,Liability Memo Fragment Chain,unlock.liability_memo_fragment_chain,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P188_SIGNOFF_WITNESS_CONFLICT.md,P188_SIGNOFF_WITNESS_CONFLICT,deep_reach.signoff_witness_conflict,Signoff Witness Conflict,unlock.signoff_witness_conflict,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P189_SUBOFFICE_PERSONNEL_SEEDS.md,P189_SUBOFFICE_PERSONNEL_SEEDS,deep_reach.suboffice_personnel_seeds,Suboffice Personnel Seeds,unlock.suboffice_personnel_seeds,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P190_FALSE_PUBLIC_REPORT_PACKET.md,P190_FALSE_PUBLIC_REPORT_PACKET,deep_reach.false_public_report_packet,False Public Report Packet,unlock.false_public_report_packet,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P191_FINAL_QUESTION_CRIME_SCENE_SALE.md,P191_FINAL_QUESTION_CRIME_SCENE_SALE,final_axis.crime_scene_sale,Final Question Crime Scene Sale,unlock.final_question_crime_scene_sale,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P192_FINAL_QUESTION_BROKEN_GUARDIAN.md,P192_FINAL_QUESTION_BROKEN_GUARDIAN,final_axis.broken_guardian,Final Question Broken Guardian,unlock.final_question_broken_guardian,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL.md,P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,final_axis.public_truth_lost_control,Final Question Public Truth Lost Control,unlock.final_question_public_truth_lost_control,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT.md,P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,final_axis.severance_mercy_theft,Final Question Severance Mercy Theft,unlock.final_question_severance_mercy_theft,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P195_BEST_ENDING_NO_CLEAN_HANDS.md,P195_BEST_ENDING_NO_CLEAN_HANDS,final_axis.best_ending_no_clean_hands,Best Ending No Clean Hands,unlock.best_ending_no_clean_hands,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT.md,P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,tuning.resource_table_placeholder_contract,Resource Table Placeholder Contract,unlock.resource_table_placeholder_contract,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P197_ESCAPE_RECIPE_BALANCE_BANDS.md,P197_ESCAPE_RECIPE_BALANCE_BANDS,tuning.escape_recipe_balance_bands,Escape Recipe Balance Bands,unlock.escape_recipe_balance_bands,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P198_RISK_REWARD_TABLE_BANDS.md,P198_RISK_REWARD_TABLE_BANDS,tuning.risk_reward_table_bands,Risk Reward Table Bands,unlock.risk_reward_table_bands,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P199_INVENTORY_STACK_TUNING_RULE.md,P199_INVENTORY_STACK_TUNING_RULE,tuning.inventory_stack_tuning_rule,Inventory Stack Tuning Rule,unlock.inventory_stack_tuning_rule,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P200_NATIVE_LOCALIZATION_PASS_CONTRACT.md,P200_NATIVE_LOCALIZATION_PASS_CONTRACT,tuning.native_localization_pass_contract,Native Localization Pass Contract,unlock.native_localization_pass_contract,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P201_CONTRACT_CONTINUITY_DESK_SIGNATURES.md,P201_CONTRACT_CONTINUITY_DESK_SIGNATURES,deep_reach.contract_continuity_desk_signatures,Contract Continuity Desk Signatures,unlock.contract_continuity_desk_signatures,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P202_PACKET_NOTARY_INTERFACE_SIGNATURES.md,P202_PACKET_NOTARY_INTERFACE_SIGNATURES,deep_reach.packet_notary_interface_signatures,Packet Notary Interface Signatures,unlock.packet_notary_interface_signatures,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P203_QUARANTINE_REVIEW_GATE_SIGNATURES.md,P203_QUARANTINE_REVIEW_GATE_SIGNATURES,deep_reach.quarantine_review_gate_signatures,Quarantine Review Gate Signatures,unlock.quarantine_review_gate_signatures,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P204_ASSET_SILENCE_BOARD_SIGNATURES.md,P204_ASSET_SILENCE_BOARD_SIGNATURES,deep_reach.asset_silence_board_signatures,Asset Silence Board Signatures,unlock.asset_silence_board_signatures,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P205_RETURN_ACTION_QUEUE_SIGNATURES.md,P205_RETURN_ACTION_QUEUE_SIGNATURES,deep_reach.return_action_queue_signatures,Return Action Queue Signatures,unlock.return_action_queue_signatures,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P206_WORKER_ROSTER_SIZE_RULE.md,P206_WORKER_ROSTER_SIZE_RULE,colony.worker_roster_size_rule,Worker Roster Size Rule,unlock.worker_roster_size_rule,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P207_PRESSURE_CREW_ARCHETYPE_TABLE.md,P207_PRESSURE_CREW_ARCHETYPE_TABLE,colony.pressure_crew_archetype_table,Pressure Crew Archetype Table,unlock.pressure_crew_archetype_table,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P208_ANCHOR_WORKER_NAME_SET_A.md,P208_ANCHOR_WORKER_NAME_SET_A,colony.anchor_worker_name_set_a,Anchor Worker Name Set A,unlock.anchor_worker_name_set_a,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P209_ANCHOR_WORKER_NAME_SET_B.md,P209_ANCHOR_WORKER_NAME_SET_B,colony.anchor_worker_name_set_b,Anchor Worker Name Set B,unlock.anchor_worker_name_set_b,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P210_SEED_ROLE_NAME_GRAMMAR.md,P210_SEED_ROLE_NAME_GRAMMAR,colony.seed_role_name_grammar,Seed Role Name Grammar,unlock.seed_role_name_grammar,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P211_LOCKER_PROP_VARIANT_MATRIX.md,P211_LOCKER_PROP_VARIANT_MATRIX,props.locker_prop_variant_matrix,Locker Prop Variant Matrix,unlock.locker_prop_variant_matrix,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P212_TRIAGE_LEDGER_PROP_VARIANTS.md,P212_TRIAGE_LEDGER_PROP_VARIANTS,props.triage_ledger_prop_variants,Triage Ledger Prop Variants,unlock.triage_ledger_prop_variants,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P213_ROUTE_PERMISSION_STAMP_SET.md,P213_ROUTE_PERMISSION_STAMP_SET,props.route_permission_stamp_set,Route Permission Stamp Set,unlock.route_permission_stamp_set,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P214_MARAUDER_CORRECTION_MARK_RULES.md,P214_MARAUDER_CORRECTION_MARK_RULES,props.marauder_correction_mark_rules,Marauder Correction Mark Rules,unlock.marauder_correction_mark_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P215_AUDIO_FRAGMENT_PROP_RULES.md,P215_AUDIO_FRAGMENT_PROP_RULES,props.audio_fragment_prop_rules,Audio Fragment Prop Rules,unlock.audio_fragment_prop_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P216_PUBLIC_SITE_ARTICLE_TIER_RULES.md,P216_PUBLIC_SITE_ARTICLE_TIER_RULES,publication.public_site_article_tier_rules,Public Site Article Tier Rules,unlock.public_site_article_tier_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P217_IN_GAME_WIKI_UNLOCK_TIER_RULES.md,P217_IN_GAME_WIKI_UNLOCK_TIER_RULES,publication.in_game_wiki_unlock_tier_rules,In-Game Wiki Unlock Tier Rules,unlock.in_game_wiki_unlock_tier_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P218_AUDIO_TRANSCRIPT_CENSOR_RULES.md,P218_AUDIO_TRANSCRIPT_CENSOR_RULES,publication.audio_transcript_censor_rules,Audio Transcript Censor Rules,unlock.audio_transcript_censor_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P219_ART_BRIEF_RELEASE_GATE_RULES.md,P219_ART_BRIEF_RELEASE_GATE_RULES,publication.art_brief_release_gate_rules,Art Brief Release Gate Rules,unlock.art_brief_release_gate_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P220_NATIVE_LANGUAGE_BACKLOG_RULES.md,P220_NATIVE_LANGUAGE_BACKLOG_RULES,publication.native_language_backlog_rules,Native Language Backlog Rules,unlock.native_language_backlog_rules,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P221_PHOTIC_MAT_BASELINE.md,P221_PHOTIC_MAT_BASELINE,ecology.photic_mat_baseline,Photic Mat Baseline,unlock.photic_mat_baseline,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P222_GLASS_GRAZER_SCHOOLS.md,P222_GLASS_GRAZER_SCHOOLS,ecology.glass_grazer_schools,Glass Grazer Schools,unlock.glass_grazer_schools,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P223_LANTERN_DRIFT_BLOOM.md,P223_LANTERN_DRIFT_BLOOM,ecology.lantern_drift_bloom,Lantern Drift Bloom,unlock.lantern_drift_bloom,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P224_SHELL_CLAMP_REEF.md,P224_SHELL_CLAMP_REEF,ecology.shell_clamp_reef,Shell Clamp Reef,unlock.shell_clamp_reef,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P225_SHALLOW_PREDATOR_SHADOW_RULE.md,P225_SHALLOW_PREDATOR_SHADOW_RULE,ecology.shallow_predator_shadow_rule,Shallow Predator Shadow Rule,unlock.shallow_predator_shadow_rule,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P226_BRINE_VANE_FORESTS.md,P226_BRINE_VANE_FORESTS,ecology.brine_vane_forests,Brine Vane Forests,unlock.brine_vane_forests,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P227_DENSITY_SKATER_FAUNA.md,P227_DENSITY_SKATER_FAUNA,ecology.density_skater_fauna,Density Skater Fauna,unlock.density_skater_fauna,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P228_VENT_ANCHOR_COLONIES.md,P228_VENT_ANCHOR_COLONIES,ecology.vent_anchor_colonies,Vent Anchor Colonies,unlock.vent_anchor_colonies,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P229_WIDE_FILTER_BODY_TRACE.md,P229_WIDE_FILTER_BODY_TRACE,ecology.wide_filter_body_trace,Wide Filter Body Trace,unlock.wide_filter_body_trace,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P230_SILT_AMBUSHER_TELEGRAPH.md,P230_SILT_AMBUSHER_TELEGRAPH,ecology.silt_ambusher_telegraph,Silt Ambusher Telegraph,unlock.silt_ambusher_telegraph,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P231_CONDUCTIVE_BIOFILM_CABLE_SKIN.md,P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,atlas.conductive_biofilm_cable_skin,Conductive Biofilm Cable Skin,unlock.conductive_biofilm_cable_skin,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P232_ACOUSTIC_FILTER_ORGAN_RELAY.md,P232_ACOUSTIC_FILTER_ORGAN_RELAY,atlas.acoustic_filter_organ_relay,Acoustic Filter Organ Relay,unlock.acoustic_filter_organ_relay,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P233_SHELL_SEALANT_FRACTURE_GROWTH.md,P233_SHELL_SEALANT_FRACTURE_GROWTH,atlas.shell_sealant_fracture_growth,Shell Sealant Fracture Growth,unlock.shell_sealant_fracture_growth,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P234_SENSOR_TAGGED_FAUNA.md,P234_SENSOR_TAGGED_FAUNA,atlas.sensor_tagged_fauna,Sensor-Tagged Fauna,unlock.sensor_tagged_fauna,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P235_VENT_MICRONODE_NESTS.md,P235_VENT_MICRONODE_NESTS,atlas.vent_micronode_nests,Vent Micronode Nests,unlock.vent_micronode_nests,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS.md,P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS,hardware.black_keel_tender_interior_limits,Black Keel Tender Interior Limits,unlock.black_keel_tender_interior_limits,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P237_DROP_CAPSULE_DAMAGE_PARTS.md,P237_DROP_CAPSULE_DAMAGE_PARTS,hardware.drop_capsule_damage_parts,Drop Capsule Damage Parts,unlock.drop_capsule_damage_parts,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P238_P63_FABRICATOR_AUTHORITY_LIMITS.md,P238_P63_FABRICATOR_AUTHORITY_LIMITS,hardware.p63_fabricator_authority_limits,P-63 Fabricator Authority Limits,unlock.p63_fabricator_authority_limits,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P239_PRESSURE_SUIT_SERVICE_GRADES.md,P239_PRESSURE_SUIT_SERVICE_GRADES,hardware.pressure_suit_service_grades,Pressure Suit Service Grades,unlock.pressure_suit_service_grades,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P240_SONAR_PINGER_ROUTE_BEACONS.md,P240_SONAR_PINGER_ROUTE_BEACONS,hardware.sonar_pinger_route_beacons,Sonar Pinger Route Beacons,unlock.sonar_pinger_route_beacons,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P241_LIEN_SEVERITY_SEED_CLASS.md,P241_LIEN_SEVERITY_SEED_CLASS,applied_lore.lien_severity_seed_class,Lien Severity Seed Class,unlock.lien_severity_seed_class,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P242_STORM_WINDOW_RISK_CARD.md,P242_STORM_WINDOW_RISK_CARD,applied_lore.storm_window_risk_card,Storm Window Risk Card,unlock.storm_window_risk_card,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P243_SAMPLE_CUSTODY_GRADE_CARD.md,P243_SAMPLE_CUSTODY_GRADE_CARD,applied_lore.sample_custody_grade_card,Sample Custody Grade Card,unlock.sample_custody_grade_card,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P244_EVIDENCE_ORDER_DEPTH_CARD.md,P244_EVIDENCE_ORDER_DEPTH_CARD,applied_lore.evidence_order_depth_card,Evidence Order Depth Card,unlock.evidence_order_depth_card,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P245_DEEP_REACH_CLAUSE_WEIGHT_CARD.md,P245_DEEP_REACH_CLAUSE_WEIGHT_CARD,applied_lore.deep_reach_clause_weight_card,Deep Reach Clause Weight Card,unlock.deep_reach_clause_weight_card,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P246_BLACK_KEEL_APPROACH_AUDIO_PACKET.md,P246_BLACK_KEEL_APPROACH_AUDIO_PACKET,applied_lore.black_keel_approach_audio_packet,Black Keel Approach Audio Packet,unlock.black_keel_approach_audio_packet,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P247_DROP_CAPSULE_DIAGNOSTIC_READOUT.md,P247_DROP_CAPSULE_DIAGNOSTIC_READOUT,applied_lore.drop_capsule_diagnostic_readout,Drop Capsule Diagnostic Readout,unlock.drop_capsule_diagnostic_readout,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK.md,P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK,applied_lore.p63_pump_room_first_repair_task,P-63 Pump Room First Repair Task,unlock.p63_pump_room_first_repair_task,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P249_SANITIZED_ACCIDENT_PACKET_BODY.md,P249_SANITIZED_ACCIDENT_PACKET_BODY,applied_lore.sanitized_accident_packet_body,Sanitized Accident Packet Body,unlock.sanitized_accident_packet_body,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P250_FIRST_ATLAS_REPAIR_TRACE_SCENE.md,P250_FIRST_ATLAS_REPAIR_TRACE_SCENE,applied_lore.first_atlas_repair_trace_scene,First Atlas Repair Trace Scene,unlock.first_atlas_repair_trace_scene,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P251_HECTON8_PUBLIC_PRIMER_ARTICLE.md,P251_HECTON8_PUBLIC_PRIMER_ARTICLE,applied_lore.hecton8_public_primer_article,HECTON-8 Public Primer Article,unlock.hecton8_public_primer_article,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE.md,P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,applied_lore.aegir_system_public_primer_article,Aegir System Public Primer Article,unlock.aegir_system_public_primer_article,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE.md,P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,Deep Reach Public Dossier Article,unlock.deep_reach_public_dossier_article,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P254_ATLAS6_SPOILER_GATED_ARTICLE.md,P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,Atlas-6 Spoiler-Gated Article,unlock.atlas6_spoiler_gated_article,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE.md,P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,Blue Debt Public Resource Article,unlock.blue_debt_public_resource_article,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE.md,P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,Proper Noun Translation Lock Table,unlock.proper_noun_translation_lock_table,player_codex_from_applied_packet,draft_native_pass_pending
uk_UA,Docs/Lore/AppliedContent/in_game_wiki/uk_UA/P257_UNIT_NUMBER_STYLE_CARD.md,P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,Unit And Number Style Card,unlock.unit_number_style_card,player_codex_from_applied_packet,draft_native_pass_pending
