"scraped_utc","source_game","source_slug","source_segment","source_surface","source_page","source_url","channel_name","channel_path","channel_profile_url","country","primary_metric_raw","primary_metric_number","latest_or_ranked_video_title","latest_or_ranked_video_url","published_or_rank_context","relative_context","duration","contact_route","verification_status"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Dad's Gaming Addiction","/channels/15261-dads-gaming-addiction","https://www.letsplayindex.com/channels/15261-dads-gaming-addiction","UNKNOWN","49,900","49900","Dad on a Budget: Ecosystem Review (Pre-Early Access)","https://www.letsplayindex.com/video/dad-on-a-budget-ecosystem-review-pre-early-access-dads-gaming-8XRq0iFcr2o","March 16, 2021 11:44:29 AM","2021-03-16","8:52","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","DarkRubberNeck","/channels/23118-darkrubberneck","https://www.letsplayindex.com/channels/23118-darkrubberneck","Australia","1,330","1330","UNLIMITED POWER!!! | Subnautica VR Gameplay Review | I think I am in love all over again, again","https://www.letsplayindex.com/video/unlimited-power-subnautica-vr-gameplay-review-i-think-i-jyMKsxHC8K0","October 11, 2017 10:42:37 AM","2017-10-11","19:48","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Darksymphony777","/channels/3424948-darksymphony777","https://www.letsplayindex.com/channels/3424948-darksymphony777","United States","341","341","Subvania: A Castlevania/Subnautica FanFiction Review","https://www.letsplayindex.com/video/subvania-a-castlevaniasubnautica-fanfiction-review-darksymphony777-YbtX7BCgFLM","August 19, 2020 12:35:01 PM","2020-08-19","28:28","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Defender833","/channels/19113-defender833","https://www.letsplayindex.com/channels/19113-defender833","Germany","3,790","3790","Please Find Me | Horror Survival Adventure in der Review | #5MM | #PleaseFindMe","https://www.letsplayindex.com/video/please-find-me-horror-survival-adventure-in-der-review-5mm-UgOswwTft5A","July 17, 2019 10:00:12 AM","2019-07-17","3:48","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","DGC Channel","/channels/122539-dgc-channel","https://www.letsplayindex.com/channels/122539-dgc-channel","United Kingdom","320","320","DGC PLAYS: SubNautica Gameplay Review","https://www.letsplayindex.com/video/dgc-plays-subnautica-gameplay-review-dgc-channel-YBculgFUexI","June 30, 2018 3:41:47 PM","2018-06-30","28:19","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Diemnyx","/channels/2443188-diemnyx","https://www.letsplayindex.com/channels/2443188-diemnyx","United States","164","164","TGR with Lil'Dude 003: Subnautica","https://www.letsplayindex.com/video/tgr-with-lildude-003-subnautica-diemnyx-Q8rXlTGjquY","August 28, 2020 3:57:28 PM","2020-08-28","7:11","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Digfig","/channels/81165-digfig","https://www.letsplayindex.com/channels/81165-digfig","United States","16,900","16900","Subnautica Review 1/30/18 |No spoilers| 👽","https://www.letsplayindex.com/video/subnautica-review-13018-no-spoilers-digfig-Xc9oCZsj_lY","January 30, 2018 3:50:14 PM","2018-01-30","4:18","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","El Koala Proster","/channels/25671-el-koala-proster","https://www.letsplayindex.com/channels/25671-el-koala-proster","UNKNOWN","7","7","Subnautica Review #1","https://www.letsplayindex.com/video/subnautica-review-1-el-koala-proster-3et9_kipzd4","November 11, 2017 9:18:08 PM","2017-11-11","11:34","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Erin Grey","/channels/60328-erin-grey","https://www.letsplayindex.com/channels/60328-erin-grey","United States","874","874","I Finished Subnautica And...the Music Perspective","https://www.letsplayindex.com/video/i-finished-subnautica-andthe-music-perspective-erin-grey-Nrhr3OXd0po","June 26, 2018 1:17:57 PM","2018-06-26","8:15","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","eXernox","/channels/103336-exernox","https://www.letsplayindex.com/channels/103336-exernox","United States","7,380","7380","2018.exe","https://www.letsplayindex.com/video/2018exe-exernox-FULXTFfYjig","December 31, 2018 6:58:15 AM","2018-12-31","4:57","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","FastLawyer","/channels/199445-fastlawyer","https://www.letsplayindex.com/channels/199445-fastlawyer","United States","3,870","3870","Virtual Arctic Expedition VR Review & Gameplay","https://www.letsplayindex.com/video/virtual-arctic-expedition-vr-review-and-gameplay-fastlawyer-eZOR-yk3BO8","September 30, 2019 10:42:19 PM","2019-09-30","3:42","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Fixxxer","/channels/23372-fixxxer","https://www.letsplayindex.com/channels/23372-fixxxer","United States","13,600","13600","Ep 8 - Subnautica [Stream VOD] #ReviewCopy","https://www.letsplayindex.com/video/ep-8-subnautica-stream-vod-reviewcopy-fixxxer-WlgDRS2tpUA","March 5, 2018 1:00:02 PM","2018-03-05","1:22:58","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Game Filter","/channels/25281-game-filter","https://www.letsplayindex.com/channels/25281-game-filter","UNKNOWN","906","906","Subnautica Critical Review","https://www.letsplayindex.com/video/subnautica-critical-review-game-filter-SaBxO14dYq4","January 27, 2018 2:36:36 PM","2018-01-27","11:36","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Game Sinh Tồn","/channels/563418-game-sinh-ton","https://www.letsplayindex.com/channels/563418-game-sinh-ton","Viet Nam","20,700","20700","Game Sinh Tồn - Year Review","https://www.letsplayindex.com/video/game-sinh-ton-year-review-game-sinh-ton-t5kANZUDCAw","December 31, 2018 10:01:01 AM","2018-12-31","1:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Gamekings Vault","/channels/85605-gamekings-vault","https://www.letsplayindex.com/channels/85605-gamekings-vault","Netherlands","8,950","8950","Kevin ontdekt met Subnautica een vochtige parel in het survival-genre: de review","https://www.letsplayindex.com/video/kevin-ontdekt-met-subnautica-een-vochtige-parel-in-het-survival-n9ZNzSWjVUU","April 11, 2020 3:03:10 PM","2020-04-11","8:08","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","GameOver-X","/channels/129376-gameover-x","https://www.letsplayindex.com/channels/129376-gameover-x","Mexico","59,800","59800","PESADILLA MARINA!!! (Subnautica) | Review y Opinion","https://www.letsplayindex.com/video/pesadilla-marina-subnautica-review-y-opinion-gameover-x-kEATV6S_314","November 28, 2020 4:00:35 PM","2020-11-28","6:01","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Gheko006","/channels/562996-gheko006","https://www.letsplayindex.com/channels/562996-gheko006","South Africa","7","7","Subnautica part 20: Ending and review","https://www.letsplayindex.com/video/subnautica-part-20-ending-and-review-gheko006-0J7kqA2DG1w","March 26, 2019 4:32:26 AM","2019-03-26","54:46","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Gildad Gaming and Tech","/channels/19394-gildad-gaming-and-tech","https://www.letsplayindex.com/channels/19394-gildad-gaming-and-tech","United States","1,290","1290","Subnautica Review (Jan 2018)","https://www.letsplayindex.com/video/subnautica-review-jan-2018-gildad-gaming-and-tech-jf-6K9KsQqg","January 26, 2018 8:53:36 PM","2018-01-26","4:56","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","GmanLives","/channels/15637-gmanlives","https://www.letsplayindex.com/channels/15637-gmanlives","Australia","829,000","829000","Subnautica Review (Best Game Of 2018 So Far) - Gggmanlives","https://www.letsplayindex.com/video/subnautica-review-best-game-of-2018-so-far-gggmanlives-gmanlives-Ul6SA4dVYXc","January 30, 2018 12:56:02 AM","2018-01-30","10:10","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Go Gamer Proz","/channels/501852-go-gamer-proz","https://www.letsplayindex.com/channels/501852-go-gamer-proz","United States","79","79","Best Survival game Of Jan 2018 - Gameplay Review","https://www.letsplayindex.com/video/best-survival-game-of-jan-2018-gameplay-review-go-gamer-UtTF0_jFuXw","February 16, 2018 1:41:10 PM","2018-02-16","6:40","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","GONATION Entertainment","/channels/121946-gonation-entertainment","https://www.letsplayindex.com/channels/121946-gonation-entertainment","Switzerland","4,450","4450","DAS ÜBERRASCHUNGSSPIEL 2018? | SUBNAUTICA - GAMEPLAY 2018 [HD 60FPS] DEUTSCH/GERMAN","https://www.letsplayindex.com/video/das-uberraschungsspiel-2018-subnautica-gameplay-2018-hd-R9Z_FmXC72w","February 2, 2018 10:00:03 AM","2018-02-02","29:07","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","GraumEntertainment","/channels/655524-graumentertainment","https://www.letsplayindex.com/channels/655524-graumentertainment","UNKNOWN","844","844","Graustausch #211: Subnautica Review [german deutsch]","https://www.letsplayindex.com/video/graustausch-211-subnautica-review-german-deutsch-graumentertainment-Bi5Upwz1g-Q","February 29, 2020 3:00:04 AM","2020-02-29","1:04:15","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","GreaterGuides","/channels/632256-greaterguides","https://www.letsplayindex.com/channels/632256-greaterguides","UNKNOWN","536","536","Subnautica Review with REAPER LEVIATHAN","https://www.letsplayindex.com/video/subnautica-review-with-reaper-leviathan-greaterguides-wRHC9meqIoI","February 16, 2019 2:42:18 PM","2019-02-16","11:13","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","GrunfWorks","/channels/18157-grunfworks","https://www.letsplayindex.com/channels/18157-grunfworks","Sweden","14,900","14900","Subnautica - Review","https://www.letsplayindex.com/video/subnautica-review-grunfworks-n0ju9eK9_sc","March 2, 2018 9:08:51 AM","2018-03-02","6:12","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Gubrik Gaming","/channels/1677509-gubrik-gaming","https://www.letsplayindex.com/channels/1677509-gubrik-gaming","UNKNOWN","6,930","6930","TRAJE PRAWN | REVIEW TALADRO GANCHO Y LOCALIZACIONES","https://www.letsplayindex.com/video/traje-prawn-review-taladro-gancho-y-localizaciones-gubrik-vT5NdXUtE2w","April 7, 2021 4:00:19 AM","2021-04-07","9:28","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Gurhm's Garage","/channels/158741-gurhms-garage","https://www.letsplayindex.com/channels/158741-gurhms-garage","United States","6,530","6530","Subnautica - Review","https://www.letsplayindex.com/video/subnautica-review-gurhms-garage-GjbEXtr-V-Q","March 5, 2018 4:20:51 AM","2018-03-05","28:02","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","GWPunch","/channels/141542-gwpunch","https://www.letsplayindex.com/channels/141542-gwpunch","UNKNOWN","1,680,000","1680000","มายคราฟมอด Subnautica!! | Better Diving Mods","https://www.letsplayindex.com/video/subnautica-better-diving-mods-gwpunch-BMToeOvy1zY","December 8, 2020 2:30:01 AM","2020-12-08","14:25","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Horror Kid the Reviewer","/channels/751838-horror-kid-the-reviewer","https://www.letsplayindex.com/channels/751838-horror-kid-the-reviewer","United States","364","364","Subnautica Review| INTO THE DEPTHS OF THE OCEANS WE GO!","https://www.letsplayindex.com/video/subnautica-review-into-the-depths-of-the-oceans-we-go-horror-LYY_xRErBec","April 7, 2021 12:17:38 PM","2021-04-07","6:46","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Idiotech","/channels/15533-idiotech","https://www.letsplayindex.com/channels/15533-idiotech","Australia","30,700","30700","Subnautica - The Depths of a Shallow Game","https://www.letsplayindex.com/video/subnautica-the-depths-of-a-shallow-game-idiotech-FK5qG25PjVo","February 15, 2018 4:02:29 PM","2018-02-15","11:10","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","IGN","/channels/15928-ign","https://www.letsplayindex.com/channels/15928-ign","United States","19,800,000","19800000","Remothered: Broken Porcelain Review","https://www.letsplayindex.com/video/remothered-broken-porcelain-review-ign-NCcJFgDo0DI","October 15, 2020 11:27:56 PM","2020-10-15","4:50","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Ineffectual Gamer","/channels/977117-ineffectual-gamer","https://www.letsplayindex.com/channels/977117-ineffectual-gamer","United Kingdom","331","331","Live Review Monday. Subnautica","https://www.letsplayindex.com/video/live-review-monday-subnautica-ineffectual-gamer-h6LXJ_qyIKI","February 26, 2018 4:44:52 PM","2018-02-26","59:17","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Jacob Nelson","/channels/564840-jacob-nelson","https://www.letsplayindex.com/channels/564840-jacob-nelson","United States","2,220","2220","2019 review... (A fantastic year!)","https://www.letsplayindex.com/video/2019-review-a-fantastic-year-jacob-nelson-01-OKKiInc0","January 1, 2020 7:37:13 PM","2020-01-01","24:37","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","John Locksley","/channels/91834-john-locksley","https://www.letsplayindex.com/channels/91834-john-locksley","United States","3,060","3060","Subnautica ""Review"" and Suggestions for Below Zero","https://www.letsplayindex.com/video/subnautica-review-and-suggestions-for-below-zero-john-locksley-ylE9dF6tt9k","December 24, 2018 4:54:37 PM","2018-12-24","48:26","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Jonny","/channels/57007-jonny","https://www.letsplayindex.com/channels/57007-jonny","United Kingdom","1,420","1420","The Aftermath: A Subnautica game review (spoiler-free)","https://www.letsplayindex.com/video/the-aftermath-a-subnautica-game-review-spoiler-free-jonny-8CZGPvOdW6U","March 3, 2018 2:30:01 AM","2018-03-03","9:28","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Justin Hawley","/channels/154021-justin-hawley","https://www.letsplayindex.com/channels/154021-justin-hawley","UNKNOWN","383","383","PS4/Xbox One/Switch - Mask of Mists Gameplay and Review","https://www.letsplayindex.com/video/ps4xbox-oneswitch-mask-of-mists-gameplay-and-review-justin--R9sABBW5so","September 1, 2020 6:37:24 PM","2020-09-01","13:34","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Karlismi","/channels/564322-karlismi","https://www.letsplayindex.com/channels/564322-karlismi","Ireland","2,860","2860","Subnautica Mods: Death Run","https://www.letsplayindex.com/video/subnautica-mods-death-run-karlismi-Jcf9bmkKHZU","January 25, 2021 4:45:01 AM","2021-01-25","7:27","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","KGF! Gaming and More!","/channels/32652-kgf-gaming-and-more","https://www.letsplayindex.com/channels/32652-kgf-gaming-and-more","United States","66,400","66400","Tyrin Plays: Subnautica - Episode 1 (Restarting!) - Subnautica Gameplay/Review - Family Friendly","https://www.letsplayindex.com/video/tyrin-plays-subnautica-episode-1-restarting-subnautica-gameplayreview-lg5xGHKWSf4","December 19, 2018 2:28:13 PM","2018-12-19","48:31","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","MagzTV","/channels/21113-magztv","https://www.letsplayindex.com/channels/21113-magztv","Australia","87,900","87900","Subnautica: Release Patch Review","https://www.letsplayindex.com/video/subnautica-release-patch-review-magztv-R__ejvnPoIU","January 25, 2018 1:52:50 AM","2018-01-25","13:08","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","MarkGFL","/channels/102351-markgfl","https://www.letsplayindex.com/channels/102351-markgfl","United Kingdom","43,600","43600","Subnautica Review - Its my Favourite Survival Game","https://www.letsplayindex.com/video/subnautica-review-its-my-favourite-survival-game-markgfl-Ry3QyLmzfvk","January 18, 2020 12:00:57 PM","2020-01-18","15:32","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Maxim","/channels/22260-maxim","https://www.letsplayindex.com/channels/22260-maxim","Germany","612,000","612000","Mein Spiel des Jahres - Subnautica Review | Steam Montag [Deutsch]","https://www.letsplayindex.com/video/mein-spiel-des-jahres-subnautica-review-steam-montag-deutsch-prtC8o1TFt4","March 19, 2018 9:30:02 AM","2018-03-19","7:19","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","MaxPowerPlay","/channels/84913-maxpowerplay","https://www.letsplayindex.com/channels/84913-maxpowerplay","Australia","8,189","8189","PS4 Pro Review - Did PlayStation 4 Pro Fail?? A 2018 Review & Analysis!","https://www.letsplayindex.com/video/ps4-pro-review-did-playstation-4-pro-fail-a-2018-review-nPK3TpdkDfI","February 19, 2018 3:47:29 AM","2018-02-19","8:49","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","MightyWrath","/channels/131437-mightywrath","https://www.letsplayindex.com/channels/131437-mightywrath","United Kingdom","631","631","Subnautica (Full Release) | Quick Review & Thoughts","https://www.letsplayindex.com/video/subnautica-full-release-quick-review-and-thoughts-mightywrath-ayjji7ajgzk","February 13, 2018 4:31:25 PM","2018-02-13","6:21","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","NationFusion","/channels/15366-nationfusion","https://www.letsplayindex.com/channels/15366-nationfusion","United States","5,530","5530","Subnautica Review","https://www.letsplayindex.com/video/subnautica-review-nationfusion-BSjRQLUzJCY","February 12, 2018 12:19:30 PM","2018-02-12","17:42","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Nerdy Nightly","/channels/2278634-nerdy-nightly","https://www.letsplayindex.com/channels/2278634-nerdy-nightly","Canada","101,000","101000","Subnautica | The Claroos Review (Mostly Spoiler Free)","https://www.letsplayindex.com/video/subnautica-the-claroos-review-mostly-spoiler-free-nerdy-yq2vS-QrZGk","December 14, 2020 11:01:59 AM","2020-12-14","7:03","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Nobaj The Gamer","/channels/244214-nobaj-the-gamer","https://www.letsplayindex.com/channels/244214-nobaj-the-gamer","Mexico","322","322","Terror en el oceano (Subnautica review en español)","https://www.letsplayindex.com/video/terror-en-el-oceano-subnautica-review-en-espanol-nobaj-the-9KSm5Ou5PVc","November 16, 2020 10:00:32 PM","2020-11-16","4:44","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
