source_file,release_set_id,packet_id,article_id,locale_count,missing_locales,scanner_length,field_note_present,hazard_action_tag,issue_flags,scanner_en_US,field_note_en_US
RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE,P162_DOMAIN_POPULATION_AUTHORITY_SCALE,domain_table.domain_population_authority_scale,15,,76,yes,hazard|action,,Population scale is background. Authority pressure is what the player feels.,Do not turn the setting into census space opera.
RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE,P163_PUBLIC_ROUTE_NAMES,domain_table.public_route_names,15,,63,yes,action|depth_route,,Route names make travel feel owned before it feels adventurous.,"Every route name should sound like a tariff, not a wonder."
RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE,P164_TRANSIT_DURATION_BANDS,domain_table.transit_duration_bands,15,,68,yes,action|depth_route|resource_processing,,"The same route means different time for packets, freight and people.",Use bands and custody terms until exact systems tuning exists.
RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE,P165_DEEP_REACH_SUBOFFICE_REGISTRY,domain_table.deep_reach_suboffice_registry,15,,73,yes,none_detected,scanner_low_action_signal,The shell chain needs small offices for mission text and terminal stamps.,Use dull names. Dull names are where liability hides.
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P166_WORKER_NAME_POOL_PROTOCOL,worker_evidence.worker_name_pool_protocol,15,,43,yes,action,scanner_low_action_signal,"Names are evidence, not collectible flavor.",Seed names must preserve identity without making family melodrama.
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P167_PRESSURE_JOB_TITLE_TABLE,worker_evidence.pressure_job_title_table,15,,53,yes,action|tool|depth_route,scanner_low_action_signal,Job titles should explain what kept the colony alive.,"Every title should imply a tool, route or failure."
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P168_LOCKER_PROP_VARIANTS,worker_evidence.locker_prop_variants,15,,59,yes,action,scanner_low_action_signal,A locker should say what a worker touched before the flood.,Avoid sentimental clutter. Use work marks.
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P169_NATIVE_LOCALIZED_NAME_HANDLING,worker_evidence.native_localized_name_handling,15,,65,yes,none_detected,scanner_low_action_signal,Worker names need localization policy before they become UI bugs.,No live name translation. Preserve identity through baked strings.
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P170_SHIFT_CREW_STORY_SEEDS,worker_evidence.shift_crew_story_seeds,15,,59,yes,action|depth_route,,"Microstories should change route evidence, not canon truth.","Seed variety is for order, names and objects, not contradiction."
RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,RS035_RESOURCE_RECIPE_PRESSURE_RULES,P171_RECIPE_TIER_PRESSURE_BANDS,resource_rules.recipe_tier_pressure_bands,15,,54,yes,hazard|action|depth_route,,"Recipes should be depth arguments, not shopping lists.",Tie recipe tiers to pressure rating and route cost.
RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,RS035_RESOURCE_RECIPE_PRESSURE_RULES,P172_PRESSURE_FAILURE_THRESHOLDS,resource_rules.pressure_failure_thresholds,15,,70,yes,hazard|action|resource_processing,,A good sample can become a hazard by crossing the wrong pressure line.,Failure thresholds should be readable before they punish.
RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,RS035_RESOURCE_RECIPE_PRESSURE_RULES,P173_BLUE_DEBT_SAMPLE_QUALITY,resource_rules.blue_debt_sample_quality,15,,60,yes,hazard|action|tool|resource_processing,,"Blue debt quality is value, risk and evidence in one number.","Quality should affect payout, containment and ending pressure."
RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,RS035_RESOURCE_RECIPE_PRESSURE_RULES,P174_VENT_FORGE_PROCESS_STEPS,resource_rules.vent_forge_process_steps,15,,62,yes,hazard|action|resource_processing,,Vent forging should feel like using the planet against itself.,"Make forge steps readable as heat, pressure, wait and risk."
RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,RS035_RESOURCE_RECIPE_PRESSURE_RULES,P175_ESCAPE_COMPONENT_TUNING_RULES,resource_rules.escape_component_tuning_rules,15,,56,yes,depth_route,,"Escape parts should force depth and evidence, not grind.",Every ascent component must have a physical and legal reason.
RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,RS036_DOSSIER_SAVE_PRESENTATION_RULES,P176_DOSSIER_SELECTION_UI_RULE,dossier_save.dossier_selection_ui_rule,15,,51,yes,hazard,,"Dossier UI should choose risk, not inherited power.",No permanent gear advantage in dossier selection.
RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,RS036_DOSSIER_SAVE_PRESENTATION_RULES,P177_RISK_WEIGHT_CONTRACT_CARD,dossier_save.risk_weight_contract_card,15,,67,yes,hazard,,"Risk should be continuous pressure, not a binary difficulty switch.","Use weights that alter contract conditions, not canon truth."
RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,RS036_DOSSIER_SAVE_PRESENTATION_RULES,P178_ENDING_RECORD_PRESENTATION,dossier_save.ending_record_presentation,15,,49,yes,none_detected,scanner_low_action_signal,"An ending record is evidence, not a trophy shelf.",Show who received the payload and what it cost.
RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,RS036_DOSSIER_SAVE_PRESENTATION_RULES,P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,dossier_save.save_profile_knowledge_flags,15,,73,yes,action,scanner_low_action_signal,"Save persistence should remember knowledge categories, not hot inventory.",Knowledge flags must not change truth ownership or DTO layout.
RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,RS036_DOSSIER_SAVE_PRESENTATION_RULES,P180_WEBSITE_WIKI_SPOILER_TIERING,dossier_save.website_wiki_spoiler_tiering,15,,65,yes,hazard,,Public articles need spoiler pressure like in-game evidence does.,Split what sells the world from what solves the crime.
RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,RS037_AEGIR_MOON_PUBLIC_ATLAS,P181_MOON_NAME_LOCK_POLICY,aegir_moons.moon_name_lock_policy,15,,45,yes,action,scanner_low_action_signal,Moon labels can change; orbital roles cannot.,Keep Skarn/Vela/Claw/Lumen/Thorne/Anvil/Kestrel/HECTON/Mute roles stable even if public names are replaced.
RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,RS037_AEGIR_MOON_PUBLIC_ATLAS,P182_HECTON8_ORBITAL_HAZARD_TABLE,aegir_moons.hecton8_orbital_hazard_table,15,,92,yes,tool|resource_processing,scanner_low_action_signal,"HECTON-8 extraction is limited by eclipse, radiation, relay shutter and ice-scatter windows.",This is not a convenient rescue delay; it is the physical timetable that makes escape engineering matter.
RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,RS037_AEGIR_MOON_PUBLIC_ATLAS,P183_AEGIR_MOON_LEDGER_ROLE_TABLE,aegir_moons.aegir_moon_ledger_role_table,15,,87,yes,action|depth_route,,Aegir moons are not decoration; each public moon label carries a route or salvage role.,"Use other moons to make HECTON-8 feel embedded in a working system, not isolated fantasy geography."
RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,RS037_AEGIR_MOON_PUBLIC_ATLAS,P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE,aegir_moons.ran_aegir_ephemeris_tuning_rule,15,,89,yes,hazard|action|depth_route,,Exact ephemeris numbers are table work; current lore locks route bands and hazard causes.,Do not invent exact periods in prose. Use bands until the celestial table owns the numbers.
RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,RS037_AEGIR_MOON_PUBLIC_ATLAS,P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,aegir_moons.moon_route_article_spoiler_boundary,15,,88,yes,hazard|action|depth_route,,"Moon articles can explain hazards and route roles, not final Atlas payload consequences.",Aegir articles should make the setting feel large without solving the last act for the player.
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P186_TRUE_CAUSE_KNOWLEDGE_TIERS,deep_reach.true_cause_knowledge_tiers,15,,109,yes,hazard|action,field_note_omniscient,"True-cause knowledge was tiered across risk, Atlas weighting, evacuation law, insurance and recovery offices.",This keeps Deep Reach guilty without making every worker omniscient or every executive a cartoon villain.
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P187_LIABILITY_MEMO_FRAGMENT_CHAIN,deep_reach.liability_memo_fragment_chain,15,,79,yes,none_detected,scanner_low_action_signal,"Liability memos must be fragments that match physical rooms, not lore speeches.","A useful memo names one margin, one delay, one office and one visible consequence."
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P188_SIGNOFF_WITNESS_CONFLICT,deep_reach.signoff_witness_conflict,15,,88,yes,none_detected,scanner_low_action_signal|field_note_omniscient,Signoff records should contradict worker witness hashes and damaged evacuation hardware.,The contradiction is stronger than a villain confession because the player sees the room and the stamp disagree.
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P189_SUBOFFICE_PERSONNEL_SEEDS,deep_reach.suboffice_personnel_seeds,15,,85,yes,none_detected,scanner_low_action_signal,Lower Deep Reach personnel names should be seeded signatures tied to office function.,"Use names only when they make a memo, stamp, badge or order more playable."
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P190_FALSE_PUBLIC_REPORT_PACKET,deep_reach.false_public_report_packet,15,,110,yes,none_detected,scanner_low_action_signal,"The public lie says storm, geotechnical collapse, failed evacuation, corrupted Atlas logs and quarantine loss.","The strongest lie is mostly true. It removes weighting, margin and delay."
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P191_FINAL_QUESTION_CRIME_SCENE_SALE,final_axis.crime_scene_sale,15,,73,yes,depth_route,scanner_low_action_signal,"Selling coordinates and XO proof is a real ending, not a joke fail state.",The player gets paid and helps the system that buried HECTON-8 return with cleaner paperwork.
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P192_FINAL_QUESTION_BROKEN_GUARDIAN,final_axis.broken_guardian,15,,68,yes,action,scanner_low_action_signal|scanner_omniscient,"Atlas is a broken guardian, not a clean villain and not a clean god.",Preservation protects the ocean-machine ecology and leaves human justice incomplete.
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,final_axis.public_truth_lost_control,15,,79,yes,action,scanner_low_action_signal,Publishing truth prevents erasure but removes player control over consequences.,"Public truth is not pure justice. It creates auctions, sanctions, cults, claims and cleanup politics."
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,final_axis.severance_mercy_theft,15,,47,yes,none_detected,scanner_low_action_signal,Severing Atlas is not a simple shutdown button.,"The act can be mercy for workers, murder for ocean-machine life, liberation from Deep Reach or theft of a living infrastructure."
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P195_BEST_ENDING_NO_CLEAN_HANDS,final_axis.best_ending_no_clean_hands,15,,65,yes,none_detected,scanner_low_action_signal,"The best ending should not erase cost, uncertainty or complicity.",A strong ending lets the player save something real and lose something real.
RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,RS040_NUMERIC_TUNING_SOURCE_RULES,P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,tuning.resource_table_placeholder_contract,15,,70,yes,hazard|resource_processing,scanner_low_action_signal|field_note_ai_generic,"Exact resource yields, stack limits and rarity curves are table-owned.","Lore defines categories, pressure behavior and evidence meaning. Balance owns numbers."
RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,RS040_NUMERIC_TUNING_SOURCE_RULES,P197_ESCAPE_RECIPE_BALANCE_BANDS,tuning.escape_recipe_balance_bands,15,,118,yes,action|tool|depth_route,,"Escape recipes need bands before numbers: relay, seal, guidance, ascent energy, legal handshake and payload authority.",Every escape recipe should ask what physical failure it solves and what deeper route it forces.
RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,RS040_NUMERIC_TUNING_SOURCE_RULES,P198_RISK_REWARD_TABLE_BANDS,tuning.risk_reward_table_bands,15,,81,yes,hazard|action|resource_processing,,"Risk/reward tuning should be continuous contract pressure, not binary difficulty.","A harder contract can pay more, demand better custody, cut windows shorter or hide evidence deeper."
RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,RS040_NUMERIC_TUNING_SOURCE_RULES,P199_INVENTORY_STACK_TUNING_RULE,tuning.inventory_stack_tuning_rule,15,,96,yes,hazard|action|tool|resource_processing,,"Inventory stacks must express physical containment and cargo debt, not arbitrary UI convenience.","Blue debt, seals, samples and payload parts should carry pressure and custody logic into inventory."
RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,RS040_NUMERIC_TUNING_SOURCE_RULES,P200_NATIVE_LOCALIZATION_PASS_CONTRACT,tuning.native_localization_pass_contract,15,,52,yes,none_detected,scanner_low_action_signal|field_note_placeholder,"Localization is baked content, not live translation.","Draft multilingual rows can exist now; release text needs native review, RTL/font proof and string-pool bake."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P201_CONTRACT_CONTINUITY_DESK_SIGNATURES,deep_reach.contract_continuity_desk_signatures,15,,76,yes,hazard,scanner_low_action_signal|scanner_omniscient,"The contract trap is assembled from clause fragments, not one villain order.","Use lower signatures as stamps of procedure: lien merge, oxygen addendum, blacklist risk and payload hold."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P202_PACKET_NOTARY_INTERFACE_SIGNATURES,deep_reach.packet_notary_interface_signatures,15,,63,yes,action|tool|depth_route|resource_processing,scanner_authoring_spec,A packet seal can protect truth or bury it under custody delay.,"The notary surface is useful because it names relay time, hash witness and custody owner in one place."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P203_QUARANTINE_REVIEW_GATE_SIGNATURES,deep_reach.quarantine_review_gate_signatures,15,,68,yes,hazard|action|depth_route,,The gate does not need malice. It needs one unresolved hazard field.,Quarantine signatures should be physically paired with broken evacuation hardware or locked survivor routes.
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P204_ASSET_SILENCE_BOARD_SIGNATURES,deep_reach.asset_silence_board_signatures,15,,64,yes,none_detected,scanner_low_action_signal,A silence vote is not a gun. It can still make people disappear.,"Pair these signatures with erased names, muted packets and unexplained accounting categories."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P205_RETURN_ACTION_QUEUE_SIGNATURES,deep_reach.return_action_queue_signatures,15,,31,yes,hazard|depth_route,scanner_low_action_signal,The old crime has a live queue.,"Use Return Action signatures whenever Deep Reach pressure arrives through delayed packets, carrier clauses or payload bargains."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P206_WORKER_ROSTER_SIZE_RULE,colony.worker_roster_size_rule,15,,86,yes,none_detected,scanner_low_action_signal|field_note_authoring_spec,The colony roster is large enough to feel inhabited and small enough to stay authored.,"Lock 72 worker identities: 24 anchor names for recurring evidence, 48 seed-role names for replay variation."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P207_PRESSURE_CREW_ARCHETYPE_TABLE,colony.pressure_crew_archetype_table,15,,75,yes,hazard|action|tool|depth_route|resource_processing,,"Crews are verbs: pump, seal, relay, map, forge, triage, cultivate, witness.","Use eight crew families: Pump, Seal, Relay, Brine Map, Vent Forge, Triage, Pressure Botany and Payload Witness."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P208_ANCHOR_WORKER_NAME_SET_A,colony.anchor_worker_name_set_a,15,,67,yes,none_detected,scanner_low_action_signal,"Anchor names should reappear through work, not personal exposition.","Set A anchors: Mara Venn, Juno Kade, Ren Okoye, Sahana Iqbal, Lian Torres, Oskar Neumann, Aya Morita, Pavel Sorn."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P209_ANCHOR_WORKER_NAME_SET_B,colony.anchor_worker_name_set_b,15,,68,yes,none_detected,scanner_low_action_signal,Deep names should arrive with damage the player already understands.,"Set B anchors: Nadiya Rook, Tomas Eline, Keiko Madsen, Harun Vale, Estel Nwosu, Dima Korr, Sofia Leung, Bram Kessel."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P210_SEED_ROLE_NAME_GRAMMAR,colony.seed_role_name_grammar,15,,78,yes,action|depth_route,scanner_low_action_signal,"A seed can move a worker's evidence order, not turn them into disposable text.","Seed-role identities combine stable personal name, crew family, route permission, last task and object variant."
RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,RS043_WORKER_PROP_EVIDENCE_KIT,P211_LOCKER_PROP_VARIANT_MATRIX,props.locker_prop_variant_matrix,15,,60,yes,hazard|action|tool|depth_route,,"A locker should show work, route access and what got erased.","Variants: tool wear, route permission tag, pressure tape, shift sticker, payroll erasure scar, Marauder preservation mark."
RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,RS043_WORKER_PROP_EVIDENCE_KIT,P212_TRIAGE_LEDGER_PROP_VARIANTS,props.triage_ledger_prop_variants,15,,87,yes,action|depth_route,scanner_low_action_signal,"Medical evidence should expose delay and routing, not decorate the room with suffering.","Variants: crush-status shorthand, oxygen debt mark, route hold crossout, Atlas stabilization note, witness hash gap."
RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,RS043_WORKER_PROP_EVIDENCE_KIT,P213_ROUTE_PERMISSION_STAMP_SET,props.route_permission_stamp_set,15,,44,yes,action|tool|depth_route|resource_processing,,A route stamp is stronger than a diary line.,"Stamps: PUMP, SEAL, RELAY, BRINE, FORGE, TRIAGE, BOTANY, WITNESS. Pair with hatch state and job object."
RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,RS043_WORKER_PROP_EVIDENCE_KIT,P214_MARAUDER_CORRECTION_MARK_RULES,props.marauder_correction_mark_rules,15,,59,yes,action|depth_route|resource_processing,,A correction mark can rescue a name or contaminate a claim.,"Marks: preserve name, challenge category, warn route, price sample, hide witness, mark debt. Keep handwriting functional."
RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,RS043_WORKER_PROP_EVIDENCE_KIT,P215_AUDIO_FRAGMENT_PROP_RULES,props.audio_fragment_prop_rules,15,,65,yes,action|depth_route,scanner_low_action_signal,Voice is expensive. It must prove something the room also proves.,"Audio fragments need source prop, transcript damage, route timestamp and one physical contradiction."
RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL,P216_PUBLIC_SITE_ARTICLE_TIER_RULES,publication.public_site_article_tier_rules,15,,95,yes,hazard|action|depth_route,,"Public copy can name pressure, route cost and old lies; it must gate Atlas-basin payload truth.","Article tiers: public setting, early systems, mid-depth evidence, spoiler-gated endings, internal-only implementation."
RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL,P217_IN_GAME_WIKI_UNLOCK_TIER_RULES,publication.in_game_wiki_unlock_tier_rules,15,,66,yes,action|depth_route,scanner_low_action_signal,The PDA should explain only what the player has physically earned.,"Unlock tiers: scan hint, field note, terminal proof, route-card synthesis, ending record."
RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL,P218_AUDIO_TRANSCRIPT_CENSOR_RULES,publication.audio_transcript_censor_rules,15,,72,yes,action|depth_route,,"Damaged audio can hide truth, but subtitles must still serve the player.",Use diegetic censor marks for missing route facts; never hide critical accessibility text behind style.
RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL,P219_ART_BRIEF_RELEASE_GATE_RULES,publication.art_brief_release_gate_rules,15,,93,yes,hazard|action|tool|depth_route,,"An image is release-ready only if it shows an evidence object, route, tool or pressure state.","Every art brief needs spoiler tier, primary evidence object, low/mid/high/ultra presentation note and crop-safe text boundary."
RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL,P220_NATIVE_LANGUAGE_BACKLOG_RULES,publication.native_language_backlog_rules,15,,66,yes,none_detected,scanner_low_action_signal|scanner_placeholder,Draft rows are source coverage. Native review is the release gate.,"Track locale, owner, script direction, font atlas proof, subtitle proof and page publication status."
RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,RS045_PHOTIC_SHELF_NATIVE_ECOLOGY,P221_PHOTIC_MAT_BASELINE,ecology.photic_mat_baseline,15,,105,yes,hazard|action,,Thin living mats brighten and oxygenate the first shelf. Hardened edges mark abnormal pressure chemistry.,"Read the color first, then the edge. Bright growth means oxygen exchange; salt-hard rims mean the chemistry is already under stress."
RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,RS045_PHOTIC_SHELF_NATIVE_ECOLOGY,P222_GLASS_GRAZER_SCHOOLS,ecology.glass_grazer_schools,15,,97,yes,hazard|action|depth_route,,Small transparent grazers scrape mineral film from pressure glass and leave readable route scars.,"Grazer school: harmless alone, useful as a moving swatch for pressure-glass growth, predator attention and recent water disturbance."
RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,RS045_PHOTIC_SHELF_NATIVE_ECOLOGY,P223_LANTERN_DRIFT_BLOOM,ecology.lantern_drift_bloom,15,,103,yes,hazard|action|tool,,"A bright plankton drift outlines current, masks small hazards and can pull predators toward tool noise.",Lantern drift is not decoration. It is a visibility event with acoustic consequences.
RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,RS045_PHOTIC_SHELF_NATIVE_ECOLOGY,P224_SHELL_CLAMP_REEF,ecology.shell_clamp_reef,15,,108,yes,action|tool|depth_route,scanner_low_action_signal,"Shell clamps bind to rock, cable and capsule plating; the shallow reef already accepts machinery as habitat.","Clamp reef: route marker, harvestable shell, early proof that metal is not alien to the ecology anymore."
RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,RS045_PHOTIC_SHELF_NATIVE_ECOLOGY,P225_SHALLOW_PREDATOR_SHADOW_RULE,ecology.shallow_predator_shadow_rule,15,,94,yes,hazard|action|depth_route,,"A missing grazer band, a cut in bloom noise and a broad shadow are the first predator warning.","Do not reveal the shallow predator as a face first. Reveal absence, sound gap, silhouette, then consequence."
RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,RS046_BRINE_CANYON_ABYSS_ECOLOGY,P226_BRINE_VANE_FORESTS,ecology.brine_vane_forests,15,,83,yes,depth_route,scanner_low_action_signal,Flat brine vanes grow along density boundaries and show where water becomes a wall.,Vane forests are not plants in the Earth sense. They are salt-mineral membranes feeding on chemical gradients.
RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,RS046_BRINE_CANYON_ABYSS_ECOLOGY,P227_DENSITY_SKATER_FAUNA,ecology.density_skater_fauna,15,,101,yes,action|depth_route,,"Skaters ride the brine interface like a hard surface, leaving ripples where sonar expects open water.","Density skaters prove the canyon is a layered machine. Their pathing follows chemistry, not empty space."
RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,RS046_BRINE_CANYON_ABYSS_ECOLOGY,P228_VENT_ANCHOR_COLONIES,ecology.vent_anchor_colonies,15,,115,yes,hazard|action|depth_route|resource_processing,scanner_low_action_signal|scanner_authoring_spec,"Colony ribs lock to thermal vents, trapping sulfides and feeding the material routes needed for deep-rated repairs.","Vent anchor: resource sign, temperature hazard, biology shelter and first clue that forge chemistry is alive around the edges."
RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,RS046_BRINE_CANYON_ABYSS_ECOLOGY,P229_WIDE_FILTER_BODY_TRACE,ecology.wide_filter_body_trace,15,,109,yes,hazard,,"A wide filter body clears plankton, bends sonar and can hide or reveal industrial ruins by passing over them.","Treat the large filter organism as moving weather. It changes visibility, sound and risk without becoming a scripted monster set-piece."
RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,RS046_BRINE_CANYON_ABYSS_ECOLOGY,P230_SILT_AMBUSHER_TELEGRAPH,ecology.silt_ambusher_telegraph,15,,104,yes,hazard|action|depth_route,,"A suspiciously clean silt plate, absent microfauna and low pulse return mark an ambusher before contact.",Deep danger must telegraph. The player should learn the wrongness before paying for it.
RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER,P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,atlas.conductive_biofilm_cable_skin,15,,106,yes,hazard|action|depth_route,,"Wet biofilm on cable jackets carries weak charge, slows corrosion and confuses old Deep Reach diagnostics.",This is not infection magic. It is a living conductive skin that Atlas can abuse as a repair surface.
RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER,P232_ACOUSTIC_FILTER_ORGAN_RELAY,atlas.acoustic_filter_organ_relay,15,,105,yes,tool,,"Gill-like organs around relay pipes damp noise, pass narrow pulses and make sonar lie in repeatable ways.","Atlas does not need language here. It needs filters, pulses and living baffles."
RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER,P233_SHELL_SEALANT_FRACTURE_GROWTH,atlas.shell_sealant_fracture_growth,15,,114,yes,hazard|action|depth_route,,"A crack is sealed by shell growth and biofiber, but the hatch label, handhold and escape mark are buried under it.",Atlas repaired the pressure boundary and erased the human route at the same time.
RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER,P234_SENSOR_TAGGED_FAUNA,atlas.sensor_tagged_fauna,15,,130,yes,action,,"Biometal tags sit in growth rings, scars and shell sockets; some animals now carry Deep Reach monitoring hardware as body history.",Do not treat the tag as possession. Treat it as a maintenance scar the ecosystem survived around.
RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER,P235_VENT_MICRONODE_NESTS,atlas.vent_micronode_nests,15,,122,yes,action|resource_processing,,"Small warm nodes cluster at vent margins, drawing power and pushing low-grade repair signals into nearby tissue and metal.","Micronodes explain Atlas persistence without granting clean control: local power, local signal, local maintenance."
