path,width,height,bc7_full_mip_mib,first_party_production,flags,recommendation
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Export.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Expose.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Eye.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Function.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Generator.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Graph.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Group.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/GroupAdd.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/GroupSelected.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Import.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Initial.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Insert.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Map.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Modifier.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Objects.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Output.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Portals.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Reset.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Spline.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Standard.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Ungroup.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Unlink.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Update.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Value.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Remove.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Reset.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Spline.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Standard.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/UnExpose.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Ungroup.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Unlink.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Update.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Value.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/Down.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/Left.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/pro/Down.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/pro/Left.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/pro/Right.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/pro/Up.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/Right.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/Up.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Expose.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Refresh.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/RefreshAll.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/ZoomSmall.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/ZoomSmallMinus.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/ZoomSmallPlus.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Refresh.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/RefreshAll.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ZoomSmall.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ZoomSmallMinus.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ZoomSmallPlus.png,24,24,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCodeAlt.png,24,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/line-cap-none.png,30,15,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/line-cap-round.png,30,15,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/line-cap-square.png,30,15,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/DrawButton.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/DrawButton_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/pro/DrawButton.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Brush/Editor/Resources/MapMagicBrush/pro/DrawButton_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Bottom.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Bottom_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ColorButton.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ColorButton_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Export.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Export_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportBottom.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportBottom_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportTop.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportTop_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinBottom.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinBottom_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinMid.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinMid_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinTop.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinTop_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Preview.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Preview_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Bottom.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Bottom_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ColorButton.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ColorButton_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Export.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Export_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportBottom.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportBottom_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportMid.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportMid_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportTop.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportTop_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/PinBottom.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/PinBottom_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/PinMid.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/PinMid_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/PinTop.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/PinTop_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Preview.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Preview_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Remove.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Remove_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Top.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/Top_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/UniversalButton.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/UniversalButton_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Remove.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Remove_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Top.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Top_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/UniversalButton.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/UniversalButton_pressed.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/FocusSmall.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/FocusSmall.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode0.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode1.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode2.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode3.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode4.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode5.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode6.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode7.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/KeyCodes/KeyCode8.png,20,20,0.001,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
