asset_type,path,extension,width,height,source_mode,meta_max_texture_size,meta_texture_compression,meta_texture_format,meta_streaming_mipmaps,meta_is_readable,meta_texture_type,bc7_bytes,bc7_mib,bc7_full_mip_mib,file_bytes,file_mib,triangles,mesh_geometry_estimate_bytes,mesh_geometry_estimate_mib,lod_detected,mesh_meta_is_readable,mesh_meta_compression,mesh_meta_optimize_mesh,mesh_meta_import_blend_shapes,mesh_meta_add_colliders,mesh_meta_generate_secondary_uv,mesh_meta_keep_quads,rt_color_format,rt_depth_stencil_format,rt_anti_aliasing,rt_mipmap,rt_generate_mips,rt_texture_dimension,rt_volume_depth,rt_dynamic_scale,rt_random_write,rt_estimate_bytes,rt_estimate_mib,redline_flags,atlas_group,recommendation,evidence_class
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Levels/SliderBlack.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,1171,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Levels/SliderGray.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,1217,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Levels/SliderVerBlack.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,15960,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Levels/SliderVerWhite.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,15960,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Levels/SliderWhite.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,1209,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading01.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading01_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading02.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading02_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading03.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading03_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading04.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading04_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading05.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading05_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading06.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading06_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading07.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading07_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading08.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading08_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading09.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading09_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading10.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading10_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading11.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading11_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading12.png,.png,16,16,RGBA,2048,1,-1,,0,0,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading12_pro.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro01.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro02.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro03.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro04.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro05.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro06.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro07.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro08.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro09.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro10.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro11.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro12.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,3829,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Node/Field.png,.png,64,44,RGBA,2048,0,-1|1,,0,2,2816,0.003,0.004,31198,0.030,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Node/Header.png,.png,64,20,RGBA,2048,0,-1|1,0,0,2,1280,0.001,0.002,25030,0.024,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Node/Shadow.png,.png,128,128,RGBA,2048,0,-1|1,,0,2,16384,0.016,0.021,22956,0.022,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/PolyLineTex.tif,.tif,1,8,TIFF,2048,0,-1|1,0,0,2,8,0.000,0.000,23952,0.023,,,,,,,,,,,,,,,,,,,,,,,TIFF_SOURCE_CONTAINER_STATIC_SUSPECT,,Verify production import compression; convert to standard compressed source if kept in runtime payload.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Popup/Background.png,.png,4,4,RGB,2048,0,-1|1,,0,2,16,0.000,0.000,15014,0.014,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Popup/Selection.png,.png,4,4,RGB,2048,0,-1|1,,0,2,16,0.000,0.000,15470,0.015,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Popup/Separator.png,.png,1,1,RGB,2048,0,-1|1,,0,2,1,0.000,0.000,15427,0.015,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/ProgressBar/Background.png,.png,4,20,RGBA,2048,0,-1|1,0,0,2,80,0.000,0.000,17136,0.016,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/ProgressBar/Background_pro.png,.png,4,20,RGBA,2048,1,-1|1,0,0,0,80,0.000,0.000,17136,0.016,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/ProgressBar/BackgroundBorderless.png,.png,2,18,RGBA,2048,1,-1|1,0,0,0,36,0.000,0.000,16958,0.016,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/ProgressBar/BackgroundBorderless_pro.png,.png,2,18,RGBA,2048,1,-1|1,0,0,0,36,0.000,0.000,16958,0.016,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/ProgressBar/Fill.png,.png,128,20,RGBA,2048,0,-1|1,0,0,2,2560,0.002,0.003,27500,0.026,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/ProgressBar/FillFull.png,.png,128,12,RGBA,2048,0,-1|1,0,0,2,1536,0.001,0.002,22954,0.022,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/ProgressBar/FillToolbar.png,.png,128,10,RGBA,2048,0,-1|1,0,0,2,1280,0.001,0.002,22370,0.021,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Matrix.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,20806,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Matrix_pro.png,.png,18,18,RGBA,2048,0,-1|-3,,0,2,324,0.000,0.000,18865,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Res.png,.png,20,12,RGBA,2048,0,-1|-3,,0,2,240,0.000,0.000,3761,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Scatter.png,.png,16,16,RGBA,2048,0,-1|-3,,0,2,256,0.000,0.000,20806,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Scatter_pro.png,.png,18,18,RGBA,2048,0,-1|-3,,0,2,324,0.000,0.000,18912,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Spline.png,.png,18,18,RGBA,2048,0,-1|-3,,0,2,324,0.000,0.000,4103,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Unknown.png,.png,18,18,RGBA,2048,0,-1|1,,0,2,324,0.000,0.000,19964,0.019,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/SplineTex.png,.png,1,8,RGBA,2048,0,-1|-3,,0,2,8,0.000,0.000,18163,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Alpha.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,17596,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/BlackWhite.png,.png,12,12,RGBA,2048,0,-1|1,,1,2,144,0.000,0.000,17664,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Blue.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,17596,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Color.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,17140,0.016,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Colorize.png,.png,12,12,RGBA,2048,0,-1|1,,1,2,144,0.000,0.000,17596,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/ColRelief.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,18129,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Flat.png,.png,12,12,RGBA,2048,0,-1|1,,1,2,144,0.000,0.000,17596,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Green.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,17596,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Heightmap.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,3650,0.003,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Linear.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,17140,0.016,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/Margins.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,17687,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/TexCh/MarginsOff.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,17687,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
