packet_id,surface,locale,status,blocker,recommended action
P077_AEGIR_MOON_LADDER,field_note,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,scanner,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,terminal,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,audio,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,field_note,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,scanner,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,terminal,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,audio,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,field_note,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,scanner,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,terminal,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,audio,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,field_note,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,scanner,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,terminal,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,audio,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,field_note,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,scanner,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,terminal,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,audio,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,field_note,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,scanner,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,terminal,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,audio,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,field_note,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,en_US,static_game_source_candidate_runtime_proof_pending,runtime UI/DataMonolith proof pending,"Queue for English scanner/terminal prototype; prove string-pool binding, layout and zero-GC before game release."
P078_INNER_MOON_RELAY_HAZARDS,terminal,en_US,static_game_source_candidate_runtime_proof_pending,runtime UI/DataMonolith proof pending,"Queue for English scanner/terminal prototype; prove string-pool binding, layout and zero-GC before game release."
P078_INNER_MOON_RELAY_HAZARDS,audio,en_US,static_audio_source_candidate_vo_timing_pending,VO/subtitle timing proof pending,Queue for English subtitle/audio script review; prove subtitle timing/audio source before release.
P078_INNER_MOON_RELAY_HAZARDS,field_note,en_US,static_game_source_candidate_runtime_proof_pending,runtime UI/DataMonolith proof pending,Queue for English field-note prototype; prove UI placement/layout before game release.
P078_INNER_MOON_RELAY_HAZARDS,scanner,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,scanner,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,terminal,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,audio,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,field_note,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,ar_SA,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,de_DE,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,en_US,static_game_source_candidate_runtime_proof_pending,runtime UI/DataMonolith proof pending,"Queue for English scanner/terminal prototype; prove string-pool binding, layout and zero-GC before game release."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,en_US,static_game_source_candidate_runtime_proof_pending,runtime UI/DataMonolith proof pending,"Queue for English scanner/terminal prototype; prove string-pool binding, layout and zero-GC before game release."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,en_US,static_audio_source_candidate_vo_timing_pending,VO/subtitle timing proof pending,Queue for English subtitle/audio script review; prove subtitle timing/audio source before release.
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,en_US,static_game_source_candidate_runtime_proof_pending,runtime UI/DataMonolith proof pending,Queue for English field-note prototype; prove UI placement/layout before game release.
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,es_ES,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,he_IL,draft_native_review_pending_rtl,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,id_ID,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,ja_JP,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,ko_KR,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,nl_NL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,pl_PL,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,pt_BR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,ru_RU,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,terminal,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,audio,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,field_note,uk_UA,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,scanner,zh_CN,draft_native_review_pending_cjk,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
