job_id,title,role,category,final_filename,save_dir,final_target_path,references,prompt_file,prompt
SHINOBU_361_HAND_085,MAT_family_debris_scatter_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_debris_scatter_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_085_MAT_family_debris_scatter_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_debris_scatter_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_085_MAT_family_debris_scatter_Albedo.txt,"Debris scatter albedo for small repeated HECTON-8 fragments. Create sparse readable chips of ceramic white, satin titanium, graphite gasket rubber, teal paint, amber safety plastic, and pale mineral dust. The material should tile lightly, suitable for small prop scatter or ground overlay, with enough negative space and clean material separation. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_086,MAT_family_debris_scatter_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_debris_scatter_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_086_MAT_family_debris_scatter_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_debris_scatter_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_086_MAT_family_debris_scatter_Placeholder_Albedo.txt,"Replacement albedo for debris scatter placeholder. Make a sparse high-quality texture of tiny expedition-material fragments: pearl ceramic flakes, teal coating shards, graphite rubber crumbs, brushed titanium specks, and pale sediment. It should feel intentionally art-directed and tile without forming obvious repeated clusters. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_087,MAT_family_egg_cluster_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_egg_cluster_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_087_MAT_family_egg_cluster_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_egg_cluster_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_087_MAT_family_egg_cluster_Albedo.txt,"Egg cluster family albedo for alien Hecton fauna, designed as valuable biology instead of shock imagery. Create pearly translucent egg capsules, jade membrane cords, soft coral-pink internal glow, tiny amber nutrient dots, and opal shell dust between rounded forms. The texture should feel strange, collectible, and beautiful, with clear clusters and premium material taste. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_088,MAT_family_egg_cluster_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_egg_cluster_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_088_MAT_family_egg_cluster_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_egg_cluster_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_088_MAT_family_egg_cluster_Placeholder_Albedo.txt,"Replacement albedo for egg cluster placeholder. Build a refined biological cluster with opal-white capsules, pale teal membrane webbing, coral-pink internal color, amber nutrient beads, and pearl sediment around the base. The material should be readable as alien reproduction ecology while staying elegant and usable in a broad adventure scene. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_089,MAT_family_landmark_spire_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_landmark_spire_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_089_MAT_family_landmark_spire_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_landmark_spire_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_089_MAT_family_landmark_spire_Albedo.txt,"Landmark spire family albedo for world proxy materials in HECTON-8. Create a refined vertical mineral-and-structure skin with satin graphite ribs, off-white ceramic relic plates, opal teal mineral seams, pale sediment dust, and tiny amber survey marker flecks. It should identify a memorable navigation landmark, bridging engineered history and natural abyssal mineral growth. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_090,MAT_family_pocket_hazard_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_pocket_hazard_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_090_MAT_family_pocket_hazard_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_pocket_hazard_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_090_MAT_family_pocket_hazard_Albedo.txt,"Hazard pocket family albedo for dangerous micro-areas in the HECTON-8 world. Use clean coral-red mineral warning bands, amber sulfur crystals, graphite basalt chips, pale salt crust, and teal pressure-fluid stains arranged as a readable environmental caution pattern. It should signal risk through color and material identity while still looking like a beautiful natural-technical pocket. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_091,MAT_family_pocket_hazard_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_pocket_hazard_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_091_MAT_family_pocket_hazard_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_pocket_hazard_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_091_MAT_family_pocket_hazard_Placeholder_Albedo.txt,"Replacement albedo for hazard pocket placeholder. Create a polished danger-zone material with amber crystal clusters, coral-red mineral veining, pale salt films, graphite stone chips, and cyan fluid residue. The tile should be game-readable at a glance and attractive close up, with a premium expedition geology palette. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_092,MAT_family_pocket_resource_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_pocket_resource_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_092_MAT_family_pocket_resource_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_pocket_resource_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_092_MAT_family_pocket_resource_Albedo.txt,"Resource pocket family albedo for valuable Hecton collection zones. Create an attractive deposit texture with pearl sediment, opal cyan mineral seams, warm amber resin beads, silver-white silica flecks, muted copper inclusions, and clean teal survey dust. The material should feel rewarding and legible, like a rich pocket a player wants to inspect. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_093,MAT_family_pocket_resource_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_pocket_resource_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_093_MAT_family_pocket_resource_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_pocket_resource_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_093_MAT_family_pocket_resource_Placeholder_Albedo.txt,"Replacement albedo for resource pocket placeholder. Build a clean collectible-zone texture with pale mineral dust, opal blue seams, tiny copper glints, pearl silica chips, amber resin droplets, and soft teal scan residue. It should communicate value through beautiful material contrast and organized clusters. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_094,MAT_family_pocket_safe_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_pocket_safe_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_094_MAT_family_pocket_safe_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_pocket_safe_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_094_MAT_family_pocket_safe_Albedo.txt,"Safe pocket family albedo for calm shelter or low-risk exploration zones. Create a bright underwater refuge material with warm off-white sediment, soft teal mineral rings, pearly shell dust, gentle jade membrane traces, and tiny amber comfort markers. It should feel safe, breathable, and beautiful, supporting player orientation without looking sterile. Use broad clean shapes and a relaxed premium palette. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_095,MAT_family_pocket_safe_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_pocket_safe_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_095_MAT_family_pocket_safe_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_pocket_safe_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_095_MAT_family_pocket_safe_Placeholder_Albedo.txt,"Replacement albedo for safe pocket placeholder. Make a clean refuge-zone tile with pearl sediment, pale teal circular mineral patterns, soft jade biological traces, cream shell fragments, and tiny warm amber guide dots. The material should read as inviting and stable, with enough texture richness to avoid flatness and enough calm space for gameplay clarity. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_096,MAT_family_route_power_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_route_power_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_096_MAT_family_route_power_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_route_power_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_096_MAT_family_route_power_Albedo.txt,"Route power family albedo for HECTON-8 traversal guidance and energized infrastructure. Create a clean material with warm off-white cable housings, satin titanium conduit ribs, teal energy-routing paint, amber capacitor dots, graphite insulation bands, and pale salt dust caught along seam edges. The texture should clearly imply powered route infrastructure without becoming a glowing billboard. Keep the design premium, readable, and modular for repeated world use. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_097,MAT_family_route_power_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_route_power_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_097_MAT_family_route_power_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_route_power_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_097_MAT_family_route_power_Placeholder_Albedo.txt,"Replacement albedo for route power placeholder. Build a tidy power-routing tile with pearl ceramic cable panels, teal linework, amber node markers, graphite gasket strips, and brushed metal pinrails. It should guide the player through infrastructure spaces with a refined engineering look, suitable for modular construction surfaces and runtime markers. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_098,MAT_family_ruin_cluster_medium_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_ruin_cluster_medium_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_098_MAT_family_ruin_cluster_medium_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_ruin_cluster_medium_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_098_MAT_family_ruin_cluster_medium_Albedo.txt,"Medium ruin cluster family albedo for HECTON-8 ancient engineered fragments. Use off-white ceramic relic plates, satin graphite internal ribs, opal teal mineral growth in seams, pearl sediment dust, and sparse amber survey flecks. The material should feel like valuable ruins discovered under pressure: elegant, readable, and integrated with ocean mineralization. Keep broken shapes organized and premium rather than noisy. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_099,MAT_family_ruin_cluster_medium_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_ruin_cluster_medium_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_099_MAT_family_ruin_cluster_medium_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_ruin_cluster_medium_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_099_MAT_family_ruin_cluster_medium_Placeholder_Albedo.txt,"Replacement albedo for medium ruin cluster placeholder. Create a clean cluster texture of pale ceramic ruin tiles, graphite machine-edge fragments, teal mineral seams, pearl dust, and amber marker flecks. The result should sell old technical architecture without losing readability on small meshes. Use clear large fragments first and fine mineral detail second. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_100,MAT_family_ruin_megastructure_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_ruin_megastructure_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_100_MAT_family_ruin_megastructure_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_ruin_megastructure_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_100_MAT_family_ruin_megastructure_Albedo.txt,"Ruin megastructure family albedo for monumental Hecton architecture. Create large off-white pressure-ceramic slabs, broad satin graphite structural bands, opal-cyan mineral rivers, pale sediment veils, and small amber survey registration marks. The texture should feel massive and noble, useful on giant ruin meshes and still beautiful up close. Use spacious shapes, clean value hierarchy, and restrained abyssal color. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_101,MAT_family_ruin_megastructure_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_ruin_megastructure_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_101_MAT_family_ruin_megastructure_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_ruin_megastructure_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_101_MAT_family_ruin_megastructure_Placeholder_Albedo.txt,"Replacement albedo for ruin megastructure placeholder. Build a grand engineered ruin material with wide ceramic plate fields, graphite ribs, teal mineral seams, pearl silt deposits, and tiny amber locator remnants. It should read as ancient scale, high craft, and underwater preservation, with large calm forms suitable for huge surfaces. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_102,MAT_family_ruin_module_single_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_ruin_module_single_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_102_MAT_family_ruin_module_single_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_ruin_module_single_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_102_MAT_family_ruin_module_single_Albedo.txt,"Single ruin module family albedo for smaller ancient structure pieces. Create a modular tile of pale ceramic panels, graphite underframe strips, teal mineral edge deposits, pearl dust, and small amber alignment marks. It should look like one recovered piece of high-end ocean technology, usable on compact props and modular fragments. Keep the design clean, specific, and readable. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_103,MAT_family_ruin_module_single_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_ruin_module_single_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_103_MAT_family_ruin_module_single_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_ruin_module_single_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_103_MAT_family_ruin_module_single_Placeholder_Albedo.txt,"Replacement albedo for single ruin module placeholder. Make a compact engineered relic texture with off-white ceramic access plates, graphite gasket channels, teal mineral growth along seams, pearl sediment dust, and amber calibration flecks. The material should upgrade a simple proxy into a readable preserved technology fragment. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_104,MAT_family_service_scar_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_service_scar_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_104_MAT_family_service_scar_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_service_scar_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_104_MAT_family_service_scar_Albedo.txt,"Service scar family albedo for repaired HECTON-8 surfaces and old maintenance marks. Create warm off-white pressure coating, satin titanium patch plates, teal inspection paint, amber sealant dots, graphite gasket scars, and pale salt dust gathered along repair edges. The surface should feel maintained and useful, showing history without looking neglected. Make the repaired areas attractive, precise, and readable. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_105,MAT_family_service_scar_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_family_service_scar_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_105_MAT_family_service_scar_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_family_service_scar_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_105_MAT_family_service_scar_Placeholder_Albedo.txt,"Replacement albedo for service scar placeholder. Build a clean repair-history texture with ceramic coating, precise patch panels, teal inspection strokes, amber sealant beads, graphite gasket remnants, and controlled salt wear. It should read as professional maintenance inside a premium underwater base, with good PBR material separation. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_106,Mat_GasGiant_Emissive.png,SOURCE_TEXTURE,HABITAT_INTERIORS,Mat_GasGiant_Emissive.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_106_Mat_GasGiant_Emissive,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_GasGiant_Emissive.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_106_Mat_GasGiant_Emissive.txt,"Gas giant emissive mask source for HECTON-8 sky presentation. Create a soft cinematic planet-light pattern with warm amber storm bands, pale cyan aurora arcs, pearl cloud glow islands, and restrained violet atmospheric veins. This should be an emissive mask source, not a scenic painting: clean shapes, flat values, no perspective planet sphere, no object scene. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_107,Mat_GasGiant_ORM.png,MASK_ORM,HABITAT_INTERIORS,Mat_GasGiant_ORM.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_107_Mat_GasGiant_ORM,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_GasGiant_ORM.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_107_Mat_GasGiant_ORM.txt,"Packed ORM source for gas giant sky material. Red channel should describe soft occlusion in cloud-band troughs and storm eddies. Green channel should hold high roughness for diffuse atmospheric cloud and lower roughness only in smooth luminous aurora lanes. Blue channel should stay black because the gas giant is non-metallic. Keep the RGB mask abstract, clean, tileable if needed, and aligned to broad elegant atmospheric bands. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_108,Mat_HeavyHunterProxy_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_HeavyHunterProxy_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_108_Mat_HeavyHunterProxy_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_HeavyHunterProxy_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_108_Mat_HeavyHunterProxy_Albedo.txt,"Heavy hunter proxy albedo for a large Hecton predator placeholder. Create a premium biological armor material with deep petrol-teal plates, pearl worn ridges, controlled coral-red pressure lines, amber sensory pores, and opal mineral dust along contact edges. It should read as powerful and intelligent while staying beautiful and game-readable on proxy geometry. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
