fact_id,owner_doc_or_packet,evidence_path,first_allowed_surface,spoiler_level,unlock_gate,contradiction_state
FACT_FIRST_HOUR_DROP_CAPSULE_DAMAGE_SEQUENCE_PRIMARY,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.drop_capsule_damage_sequence,confirmed
FACT_FIRST_HOUR_SHALLOW_ANNEX_P63_PUMP_ROOM_PRIMARY,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.shallow_annex_p63_pump_room,confirmed
FACT_FIRST_HOUR_FIRST_SANITIZED_ACCIDENT_PACKET_PRIMARY,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.first_sanitized_accident_packet,confirmed
FACT_FIRST_HOUR_FIRST_ATLAS_REPAIR_TRACE_PRIMARY,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,Docs/Lore/AppliedContent/packets/RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.first_atlas_repair_trace,confirmed
FACT_COLONY_HUMAN_SHIFT_CREWS_NOT_HEROES_PRIMARY,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.shift_crews_not_heroes,confirmed
FACT_COLONY_HUMAN_WORKER_JOB_CARDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.worker_job_cards,confirmed
FACT_COLONY_HUMAN_LOCKER_NAME_PROTOCOL_PRIMARY,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.locker_name_protocol,confirmed
FACT_COLONY_HUMAN_MEDICAL_TRIAGE_LEDGER_PRIMARY,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.medical_triage_ledger,confirmed
FACT_COLONY_HUMAN_MARAUDER_CORRECTION_LAYER_PRIMARY,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.marauder_correction_layer,confirmed
FACT_DOMAIN_TABLE_DOMAIN_DISTANCE_SCALE_PRIMARY,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.domain_distance_scale,confirmed
FACT_DOMAIN_TABLE_DOMAIN_POPULATION_AUTHORITY_SCALE_PRIMARY,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.domain_population_authority_scale,confirmed
FACT_DOMAIN_TABLE_PUBLIC_ROUTE_NAMES_PRIMARY,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.public_route_names,confirmed
FACT_DOMAIN_TABLE_TRANSIT_DURATION_BANDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.transit_duration_bands,confirmed
FACT_DOMAIN_TABLE_DEEP_REACH_SUBOFFICE_REGISTRY_PRIMARY,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.deep_reach_suboffice_registry,confirmed
FACT_WORKER_EVIDENCE_WORKER_NAME_POOL_PROTOCOL_PRIMARY,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.worker_name_pool_protocol,confirmed
FACT_WORKER_EVIDENCE_PRESSURE_JOB_TITLE_TABLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.pressure_job_title_table,confirmed
FACT_WORKER_EVIDENCE_LOCKER_PROP_VARIANTS_PRIMARY,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.locker_prop_variants,confirmed
FACT_WORKER_EVIDENCE_NATIVE_LOCALIZED_NAME_HANDLING_PRIMARY,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.native_localized_name_handling,confirmed
FACT_WORKER_EVIDENCE_SHIFT_CREW_STORY_SEEDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,Docs/Lore/AppliedContent/packets/RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.shift_crew_story_seeds,confirmed
FACT_RESOURCE_RULES_RECIPE_TIER_PRESSURE_BANDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.recipe_tier_pressure_bands,confirmed
FACT_RESOURCE_RULES_PRESSURE_FAILURE_THRESHOLDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.pressure_failure_thresholds,confirmed
FACT_RESOURCE_RULES_BLUE_DEBT_SAMPLE_QUALITY_PRIMARY,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.blue_debt_sample_quality,confirmed
FACT_RESOURCE_RULES_VENT_FORGE_PROCESS_STEPS_PRIMARY,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.vent_forge_process_steps,confirmed
FACT_RESOURCE_RULES_ESCAPE_COMPONENT_TUNING_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS035_RESOURCE_RECIPE_PRESSURE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.escape_component_tuning_rules,confirmed
FACT_DOSSIER_SAVE_DOSSIER_SELECTION_UI_RULE_PRIMARY,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.dossier_selection_ui_rule,confirmed
FACT_DOSSIER_SAVE_RISK_WEIGHT_CONTRACT_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.risk_weight_contract_card,confirmed
FACT_DOSSIER_SAVE_ENDING_RECORD_PRESENTATION_PRIMARY,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.ending_record_presentation,confirmed
FACT_DOSSIER_SAVE_SAVE_PROFILE_KNOWLEDGE_FLAGS_PRIMARY,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.save_profile_knowledge_flags,confirmed
FACT_DOSSIER_SAVE_WEBSITE_WIKI_SPOILER_TIERING_PRIMARY,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.website_wiki_spoiler_tiering,confirmed
FACT_AEGIR_MOONS_MOON_NAME_LOCK_POLICY_PRIMARY,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.moon_name_lock_policy,confirmed
FACT_AEGIR_MOONS_HECTON8_ORBITAL_HAZARD_TABLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.hecton8_orbital_hazard_table,confirmed
FACT_AEGIR_MOONS_AEGIR_MOON_LEDGER_ROLE_TABLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.aegir_moon_ledger_role_table,confirmed
FACT_AEGIR_MOONS_RAN_AEGIR_EPHEMERIS_TUNING_RULE_PRIMARY,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.ran_aegir_ephemeris_tuning_rule,confirmed
FACT_AEGIR_MOONS_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY_PRIMARY,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Docs/Lore/AppliedContent/packets/RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.moon_route_article_spoiler_boundary,confirmed
FACT_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE_TIERS_PRIMARY,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.true_cause_knowledge_tiers,confirmed
FACT_DEEP_REACH_LIABILITY_MEMO_FRAGMENT_CHAIN_PRIMARY,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.liability_memo_fragment_chain,confirmed
FACT_DEEP_REACH_SIGNOFF_WITNESS_CONFLICT_PRIMARY,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.signoff_witness_conflict,confirmed
FACT_DEEP_REACH_SUBOFFICE_PERSONNEL_SEEDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.suboffice_personnel_seeds,confirmed
FACT_DEEP_REACH_FALSE_PUBLIC_REPORT_PACKET_PRIMARY,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Docs/Lore/AppliedContent/packets/RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.false_public_report_packet,confirmed
FACT_FINAL_AXIS_CRIME_SCENE_SALE_PRIMARY,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.final_question_crime_scene_sale,confirmed
FACT_FINAL_AXIS_BROKEN_GUARDIAN_PRIMARY,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.final_question_broken_guardian,confirmed
FACT_FINAL_AXIS_PUBLIC_TRUTH_LOST_CONTROL_PRIMARY,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.final_question_public_truth_lost_control,confirmed
FACT_FINAL_AXIS_SEVERANCE_MERCY_THEFT_PRIMARY,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.final_question_severance_mercy_theft,confirmed
FACT_FINAL_AXIS_BEST_ENDING_NO_CLEAN_HANDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Docs/Lore/AppliedContent/packets/RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.best_ending_no_clean_hands,confirmed
FACT_TUNING_RESOURCE_TABLE_PLACEHOLDER_CONTRACT_PRIMARY,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.resource_table_placeholder_contract,confirmed
FACT_TUNING_ESCAPE_RECIPE_BALANCE_BANDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.escape_recipe_balance_bands,confirmed
FACT_TUNING_RISK_REWARD_TABLE_BANDS_PRIMARY,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.risk_reward_table_bands,confirmed
FACT_TUNING_INVENTORY_STACK_TUNING_RULE_PRIMARY,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.inventory_stack_tuning_rule,confirmed
FACT_TUNING_NATIVE_LOCALIZATION_PASS_CONTRACT_PRIMARY,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Docs/Lore/AppliedContent/packets/RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.native_localization_pass_contract,confirmed
FACT_DEEP_REACH_CONTRACT_CONTINUITY_DESK_SIGNATURES_PRIMARY,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.contract_continuity_desk_signatures,confirmed
FACT_DEEP_REACH_PACKET_NOTARY_INTERFACE_SIGNATURES_PRIMARY,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.packet_notary_interface_signatures,confirmed
FACT_DEEP_REACH_QUARANTINE_REVIEW_GATE_SIGNATURES_PRIMARY,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.quarantine_review_gate_signatures,confirmed
FACT_DEEP_REACH_ASSET_SILENCE_BOARD_SIGNATURES_PRIMARY,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.asset_silence_board_signatures,confirmed
FACT_DEEP_REACH_RETURN_ACTION_QUEUE_SIGNATURES_PRIMARY,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Docs/Lore/AppliedContent/packets/RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.return_action_queue_signatures,confirmed
FACT_COLONY_WORKER_ROSTER_SIZE_RULE_PRIMARY,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.worker_roster_size_rule,confirmed
FACT_COLONY_PRESSURE_CREW_ARCHETYPE_TABLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.pressure_crew_archetype_table,confirmed
FACT_COLONY_ANCHOR_WORKER_NAME_SET_A_PRIMARY,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.anchor_worker_name_set_a,confirmed
FACT_COLONY_ANCHOR_WORKER_NAME_SET_B_PRIMARY,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.anchor_worker_name_set_b,confirmed
FACT_COLONY_SEED_ROLE_NAME_GRAMMAR_PRIMARY,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Docs/Lore/AppliedContent/packets/RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.seed_role_name_grammar,confirmed
FACT_PROPS_LOCKER_PROP_VARIANT_MATRIX_PRIMARY,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.locker_prop_variant_matrix,confirmed
FACT_PROPS_TRIAGE_LEDGER_PROP_VARIANTS_PRIMARY,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.triage_ledger_prop_variants,confirmed
FACT_PROPS_ROUTE_PERMISSION_STAMP_SET_PRIMARY,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.route_permission_stamp_set,confirmed
FACT_PROPS_MARAUDER_CORRECTION_MARK_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.marauder_correction_mark_rules,confirmed
FACT_PROPS_AUDIO_FRAGMENT_PROP_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Docs/Lore/AppliedContent/packets/RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.audio_fragment_prop_rules,confirmed
FACT_PUBLICATION_PUBLIC_SITE_ARTICLE_TIER_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.public_site_article_tier_rules,confirmed
FACT_PUBLICATION_IN_GAME_WIKI_UNLOCK_TIER_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.in_game_wiki_unlock_tier_rules,confirmed
FACT_PUBLICATION_AUDIO_TRANSCRIPT_CENSOR_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.audio_transcript_censor_rules,confirmed
FACT_PUBLICATION_ART_BRIEF_RELEASE_GATE_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.art_brief_release_gate_rules,confirmed
FACT_PUBLICATION_NATIVE_LANGUAGE_BACKLOG_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.native_language_backlog_rules,confirmed
FACT_ECOLOGY_PHOTIC_MAT_BASELINE_PRIMARY,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.photic_mat_baseline,confirmed
FACT_ECOLOGY_GLASS_GRAZER_SCHOOLS_PRIMARY,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.glass_grazer_schools,confirmed
FACT_ECOLOGY_LANTERN_DRIFT_BLOOM_PRIMARY,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.lantern_drift_bloom,confirmed
FACT_ECOLOGY_SHELL_CLAMP_REEF_PRIMARY,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.shell_clamp_reef,confirmed
