article_id,packet_id,related_ids,cluster,surface,spoiler,unlock_route
applied_lore.aegir_system_public_primer_article,P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.aegir_system_public_primer_article
applied_lore.deep_reach_public_dossier_article,P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.deep_reach_public_dossier_article
applied_lore.atlas6_spoiler_gated_article,P254_ATLAS6_SPOILER_GATED_ARTICLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas6_spoiler_gated_article
applied_lore.blue_debt_public_resource_article,P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.blue_debt_public_resource_article
applied_lore.proper_noun_translation_lock_table,P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.proper_noun_translation_lock_table
applied_lore.unit_number_style_card,P257_UNIT_NUMBER_STYLE_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.unit_number_style_card
applied_lore.terminal_voice_register_rule,P258_TERMINAL_VOICE_REGISTER_RULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.terminal_voice_register_rule
applied_lore.audio_bark_family_rules,P259_AUDIO_BARK_FAMILY_RULES,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.audio_bark_family_rules
applied_lore.rtl_cjk_font_risk_card,P260_RTL_CJK_FONT_RISK_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.rtl_cjk_font_risk_card
applied_lore.resource_yield_authoring_rows,P261_RESOURCE_YIELD_AUTHORING_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.resource_yield_authoring_rows
applied_lore.inventory_stack_authoring_rows,P262_INVENTORY_STACK_AUTHORING_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.inventory_stack_authoring_rows
applied_lore.escape_recipe_authoring_rows,P263_ESCAPE_RECIPE_AUTHORING_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.escape_recipe_authoring_rows
applied_lore.contract_risk_reward_authoring_rows,P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.contract_risk_reward_authoring_rows
applied_lore.ending_payout_authoring_rows,P265_ENDING_PAYOUT_AUTHORING_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ending_payout_authoring_rows
applied_lore.dossier_start_screen_copy,P266_DOSSIER_START_SCREEN_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.dossier_start_screen_copy
applied_lore.contract_card_field_labels,P267_CONTRACT_CARD_FIELD_LABELS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.contract_card_field_labels
applied_lore.rumor_family_ui_copy,P268_RUMOR_FAMILY_UI_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.rumor_family_ui_copy
applied_lore.route_warning_ui_copy,P269_ROUTE_WARNING_UI_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.route_warning_ui_copy
applied_lore.ending_record_ui_copy,P270_ENDING_RECORD_UI_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ending_record_ui_copy
applied_lore.material_payout_record,P271_MATERIAL_PAYOUT_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.material_payout_record
applied_lore.partial_return_record,P272_PARTIAL_RETURN_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.partial_return_record
applied_lore.public_ledger_record,P273_PUBLIC_LEDGER_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.public_ledger_record
applied_lore.atlas_severance_record,P274_ATLAS_SEVERANCE_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas_severance_record
applied_lore.preserve_quarantine_record,P275_PRESERVE_QUARANTINE_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.preserve_quarantine_record
applied_lore.ru_native_review_lock,P276_RU_NATIVE_REVIEW_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ru_native_review_lock
applied_lore.cjk_review_lock,P277_CJK_REVIEW_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.cjk_review_lock
applied_lore.rtl_review_lock,P278_RTL_REVIEW_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.rtl_review_lock
applied_lore.european_language_review_lock,P279_EUROPEAN_LANGUAGE_REVIEW_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.european_language_review_lock
applied_lore.subtitle_audio_review_lock,P280_SUBTITLE_AUDIO_REVIEW_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.subtitle_audio_review_lock
applied_lore.p281_hecton8_site_opening_hook,P281_HECTON8_SITE_OPENING_HOOK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p281_hecton8_site_opening_hook
applied_lore.p282_aegir_site_system_map_copy,P282_AEGIR_SITE_SYSTEM_MAP_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p282_aegir_site_system_map_copy
applied_lore.p283_deep_reach_site_accountability_copy,P283_DEEP_REACH_SITE_ACCOUNTABILITY_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p283_deep_reach_site_accountability_copy
applied_lore.p284_atlas6_site_spoiler_gate_copy,P284_ATLAS6_SITE_SPOILER_GATE_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p284_atlas6_site_spoiler_gate_copy
applied_lore.p285_blue_debt_site_resource_copy,P285_BLUE_DEBT_SITE_RESOURCE_COPY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p285_blue_debt_site_resource_copy
applied_lore.p286_capsule_blackbox_audio_01,P286_CAPSULE_BLACKBOX_AUDIO_01,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p286_capsule_blackbox_audio_01
applied_lore.p287_p63_pump_room_work_order,P287_P63_PUMP_ROOM_WORK_ORDER,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p287_p63_pump_room_work_order
applied_lore.p288_worker_locker_nameplate_sample,P288_WORKER_LOCKER_NAMEPLATE_SAMPLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p288_worker_locker_nameplate_sample
applied_lore.p289_marauder_correction_note_sample,P289_MARAUDER_CORRECTION_NOTE_SAMPLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p289_marauder_correction_note_sample
applied_lore.p290_quarantine_relay_fragment,P290_QUARANTINE_RELAY_FRAGMENT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p290_quarantine_relay_fragment
applied_lore.p291_photic_mat_codex_card,P291_PHOTIC_MAT_CODEX_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p291_photic_mat_codex_card
applied_lore.p292_glass_grazer_codex_card,P292_GLASS_GRAZER_CODEX_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p292_glass_grazer_codex_card
applied_lore.p293_lantern_drift_codex_card,P293_LANTERN_DRIFT_CODEX_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p293_lantern_drift_codex_card
applied_lore.p294_brine_vane_codex_card,P294_BRINE_VANE_CODEX_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p294_brine_vane_codex_card
applied_lore.p295_sensor_tagged_fauna_codex_card,P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p295_sensor_tagged_fauna_codex_card
applied_lore.p296_abyssal_machine_field_warning,P296_ABYSSAL_MACHINE_FIELD_WARNING,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p296_abyssal_machine_field_warning
applied_lore.p297_atlas_basin_pressure_gate,P297_ATLAS_BASIN_PRESSURE_GATE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p297_atlas_basin_pressure_gate
applied_lore.p298_factory_temple_entry_fragment,P298_FACTORY_TEMPLE_ENTRY_FRAGMENT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p298_factory_temple_entry_fragment
applied_lore.p299_payload_authority_last_check,P299_PAYLOAD_AUTHORITY_LAST_CHECK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p299_payload_authority_last_check
applied_lore.p300_no_clean_ending_dossier_note,P300_NO_CLEAN_ENDING_DOSSIER_NOTE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.p300_no_clean_ending_dossier_note
applied_lore.resource_yield_row_contract,P301_RESOURCE_YIELD_ROW_CONTRACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.resource_yield_row_contract
applied_lore.stack_limit_row_contract,P302_STACK_LIMIT_ROW_CONTRACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.stack_limit_row_contract
applied_lore.escape_recipe_cost_row_contract,P303_ESCAPE_RECIPE_COST_ROW_CONTRACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.escape_recipe_cost_row_contract
applied_lore.contract_risk_reward_row_contract,P304_CONTRACT_RISK_REWARD_ROW_CONTRACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.contract_risk_reward_row_contract
applied_lore.ending_payout_row_contract,P305_ENDING_PAYOUT_ROW_CONTRACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ending_payout_row_contract
applied_lore.pda_codex_state_proof_card,P306_PDA_CODEX_STATE_PROOF_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.pda_codex_state_proof_card
applied_lore.scanner_stage_binding_proof_card,P307_SCANNER_STAGE_BINDING_PROOF_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.scanner_stage_binding_proof_card
applied_lore.terminal_slot_proof_card,P308_TERMINAL_SLOT_PROOF_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.terminal_slot_proof_card
applied_lore.dossier_ending_record_proof_card,P309_DOSSIER_ENDING_RECORD_PROOF_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.dossier_ending_record_proof_card
applied_lore.localized_overflow_proof_card,P310_LOCALIZED_OVERFLOW_PROOF_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.localized_overflow_proof_card
applied_lore.site_home_page_composition_lock,P311_SITE_HOME_PAGE_COMPOSITION_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.site_home_page_composition_lock
applied_lore.site_aegir_system_art_composition_lock,P312_SITE_AEGIR_SYSTEM_ART_COMPOSITION_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.site_aegir_system_art_composition_lock
applied_lore.site_deep_reach_evidence_composition_lock,P313_SITE_DEEP_REACH_EVIDENCE_COMPOSITION_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.site_deep_reach_evidence_composition_lock
applied_lore.site_atlas_spoiler_composition_lock,P314_SITE_ATLAS_SPOILER_COMPOSITION_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.site_atlas_spoiler_composition_lock
applied_lore.social_dev_note_copy_lock,P315_SOCIAL_DEV_NOTE_COPY_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.social_dev_note_copy_lock
applied_lore.first_hour_placement_priority_lock,P316_FIRST_HOUR_PLACEMENT_PRIORITY_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.first_hour_placement_priority_lock
applied_lore.mid_depth_route_placement_priority_lock,P317_MID_DEPTH_ROUTE_PLACEMENT_PRIORITY_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.mid_depth_route_placement_priority_lock
applied_lore.ecology_scan_placement_priority_lock,P318_ECOLOGY_SCAN_PLACEMENT_PRIORITY_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ecology_scan_placement_priority_lock
applied_lore.final_descent_placement_priority_lock,P319_FINAL_DESCENT_PLACEMENT_PRIORITY_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.final_descent_placement_priority_lock
applied_lore.terminal_backlog_triage_lock,P320_TERMINAL_BACKLOG_TRIAGE_LOCK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.terminal_backlog_triage_lock
applied_lore.black_keel_claim_pool_charter,P321_BLACK_KEEL_CLAIM_POOL_CHARTER,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.black_keel_claim_pool_charter
applied_lore.masked_deep_reach_beneficiary_clause,P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.masked_deep_reach_beneficiary_clause
applied_lore.orbital_recovery_window_protocol,P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.orbital_recovery_window_protocol
applied_lore.salvage_carrier_autonomy_limits,P324_SALVAGE_CARRIER_AUTONOMY_LIMITS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.salvage_carrier_autonomy_limits
applied_lore.player_lien_contract_start_card,P325_PLAYER_LIEN_CONTRACT_START_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.player_lien_contract_start_card
applied_lore.sanitized_accident_reply_window,P326_SANITIZED_ACCIDENT_REPLY_WINDOW,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.sanitized_accident_reply_window
applied_lore.legal_insurance_automated_ping,P327_LEGAL_INSURANCE_AUTOMATED_PING,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.legal_insurance_automated_ping
applied_lore.recovery_compliance_coordinate_demand,P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.recovery_compliance_coordinate_demand
applied_lore.deep_reach_faction_message_split,P329_DEEP_REACH_FACTION_MESSAGE_SPLIT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.deep_reach_faction_message_split
applied_lore.blackout_window_signal_decay,P330_BLACKOUT_WINDOW_SIGNAL_DECAY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.blackout_window_signal_decay
applied_lore.conductive_biofilm_repair_bus,P331_CONDUCTIVE_BIOFILM_REPAIR_BUS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.conductive_biofilm_repair_bus
applied_lore.acoustic_filter_organ_relay,P332_ACOUSTIC_FILTER_ORGAN_RELAY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.acoustic_filter_organ_relay
applied_lore.shell_sealant_pressure_growth,P333_SHELL_SEALANT_PRESSURE_GROWTH,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.shell_sealant_pressure_growth
applied_lore.sensor_tagged_fauna_feedback_loop,P334_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.sensor_tagged_fauna_feedback_loop
applied_lore.vent_micronode_power_nest,P335_VENT_MICRONODE_POWER_NEST,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.vent_micronode_power_nest
applied_lore.material_exit_receipt_audit,P336_MATERIAL_EXIT_RECEIPT_AUDIT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.material_exit_receipt_audit
applied_lore.partial_return_lien_extension,P337_PARTIAL_RETURN_LIEN_EXTENSION,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.partial_return_lien_extension
applied_lore.quarantine_hold_interrogation_record,P338_QUARANTINE_HOLD_INTERROGATION_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.quarantine_hold_interrogation_record
applied_lore.corporate_coordinate_capture_record,P339_CORPORATE_COORDINATE_CAPTURE_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.corporate_coordinate_capture_record
applied_lore.public_ledger_aftershock_record,P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.public_ledger_aftershock_record
applied_lore.needleprobe_precursor_program,P341_NEEDLEPROBE_PRECURSOR_PROGRAM,P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,site_wiki_system_and_ships_cluster,external_site;in_game_wiki,1,unlock.needleprobe_precursor_program
applied_lore.beam_sail_and_pellet_lane,P342_BEAM_SAIL_AND_PELLET_LANE,P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,site_wiki_system_and_ships_cluster,external_site;in_game_wiki,1,unlock.beam_sail_and_pellet_lane
applied_lore.seed_ship_braking_architecture,P343_SEED_SHIP_BRAKING_ARCHITECTURE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.seed_ship_braking_architecture
applied_lore.system_carrier_tug_stack,P344_SYSTEM_CARRIER_TUG_STACK,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.system_carrier_tug_stack
applied_lore.black_keel_bathydrop_interface,P345_BLACK_KEEL_BATHYDROP_INTERFACE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.black_keel_bathydrop_interface
applied_lore.aegir_primary_light_and_radiation,P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.aegir_primary_light_and_radiation
applied_lore.inner_relay_moon_traffic_role,P347_INNER_RELAY_MOON_TRAFFIC_ROLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.inner_relay_moon_traffic_role
applied_lore.ice_scatter_moon_hazard_role,P348_ICE_SCATTER_MOON_HAZARD_ROLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ice_scatter_moon_hazard_role
applied_lore.hecton8_mid_orbit_tide_role,P349_HECTON8_MID_ORBIT_TIDE_ROLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.hecton8_mid_orbit_tide_role
applied_lore.outer_dead_beacon_moon_role,P350_OUTER_DEAD_BEACON_MOON_ROLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.outer_dead_beacon_moon_role
applied_lore.drowned_crust_strata_guide,P351_DROWNED_CRUST_STRATA_GUIDE,P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,site_wiki_resources_and_ecology_cluster,external_site;in_game_wiki,1,unlock.drowned_crust_strata_guide
applied_lore.brine_canyon_density_ladder_guide,P352_BRINE_CANYON_DENSITY_LADDER_GUIDE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.brine_canyon_density_ladder_guide
applied_lore.vent_forge_field_process_guide,P353_VENT_FORGE_FIELD_PROCESS_GUIDE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.vent_forge_field_process_guide
applied_lore.blue_debt_pressure_history_guide,P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.blue_debt_pressure_history_guide
applied_lore.pressure_glass_and_sealant_guide,P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.pressure_glass_and_sealant_guide
applied_lore.pressure_bunk_shift_routine,P356_PRESSURE_BUNK_SHIFT_ROUTINE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.pressure_bunk_shift_routine
applied_lore.canteen_water_ledger,P357_CANTEEN_WATER_LEDGER,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.canteen_water_ledger
applied_lore.tool_certification_rituals,P358_TOOL_CERTIFICATION_RITUALS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.tool_certification_rituals
applied_lore.worker_community_no_family_hook_rule,P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER,site_wiki_colony_and_workers_cluster,external_site;in_game_wiki,1,unlock.worker_community_no_family_hook_rule
applied_lore.last_normal_day_evidence_set,P360_LAST_NORMAL_DAY_EVIDENCE_SET,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.last_normal_day_evidence_set
applied_lore.acoustic_relay_spine_assembly,P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.acoustic_relay_spine_assembly
applied_lore.pressure_seal_clamp_ring_assembly,P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.pressure_seal_clamp_ring_assembly
applied_lore.guidance_timing_core_assembly,P363_GUIDANCE_TIMING_CORE_ASSEMBLY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.guidance_timing_core_assembly
applied_lore.ascent_energy_charge_assembly,P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ascent_energy_charge_assembly
applied_lore.quarantine_legal_handshake_assembly,P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.quarantine_legal_handshake_assembly
applied_lore.field_systems_specialist_record,P366_FIELD_SYSTEMS_SPECIALIST_RECORD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.field_systems_specialist_record
