type,locale,surface,packet_id,path,detail
draft_marker_packet,id_ID,scanner,P182_HECTON8_ORBITAL_HAZARD_TABLE,Docs\Lore\AppliedContent\packets\RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P183_AEGIR_MOON_LEDGER_ROLE_TABLE,Docs\Lore\AppliedContent\packets\RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE,Docs\Lore\AppliedContent\packets\RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,Docs\Lore\AppliedContent\packets\RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P186_TRUE_CAUSE_KNOWLEDGE_TIERS,Docs\Lore\AppliedContent\packets\RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P187_LIABILITY_MEMO_FRAGMENT_CHAIN,Docs\Lore\AppliedContent\packets\RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P188_SIGNOFF_WITNESS_CONFLICT,Docs\Lore\AppliedContent\packets\RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P189_SUBOFFICE_PERSONNEL_SEEDS,Docs\Lore\AppliedContent\packets\RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P190_FALSE_PUBLIC_REPORT_PACKET,Docs\Lore\AppliedContent\packets\RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P191_FINAL_QUESTION_CRIME_SCENE_SALE,Docs\Lore\AppliedContent\packets\RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P192_FINAL_QUESTION_BROKEN_GUARDIAN,Docs\Lore\AppliedContent\packets\RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,Docs\Lore\AppliedContent\packets\RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,Docs\Lore\AppliedContent\packets\RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P195_BEST_ENDING_NO_CLEAN_HANDS,Docs\Lore\AppliedContent\packets\RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,Docs\Lore\AppliedContent\packets\RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P197_ESCAPE_RECIPE_BALANCE_BANDS,Docs\Lore\AppliedContent\packets\RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P198_RISK_REWARD_TABLE_BANDS,Docs\Lore\AppliedContent\packets\RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P199_INVENTORY_STACK_TUNING_RULE,Docs\Lore\AppliedContent\packets\RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P200_NATIVE_LOCALIZATION_PASS_CONTRACT,Docs\Lore\AppliedContent\packets\RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P201_CONTRACT_CONTINUITY_DESK_SIGNATURES,Docs\Lore\AppliedContent\packets\RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P202_PACKET_NOTARY_INTERFACE_SIGNATURES,Docs\Lore\AppliedContent\packets\RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P203_QUARANTINE_REVIEW_GATE_SIGNATURES,Docs\Lore\AppliedContent\packets\RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P204_ASSET_SILENCE_BOARD_SIGNATURES,Docs\Lore\AppliedContent\packets\RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P205_RETURN_ACTION_QUEUE_SIGNATURES,Docs\Lore\AppliedContent\packets\RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P206_WORKER_ROSTER_SIZE_RULE,Docs\Lore\AppliedContent\packets\RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P207_PRESSURE_CREW_ARCHETYPE_TABLE,Docs\Lore\AppliedContent\packets\RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P208_ANCHOR_WORKER_NAME_SET_A,Docs\Lore\AppliedContent\packets\RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P209_ANCHOR_WORKER_NAME_SET_B,Docs\Lore\AppliedContent\packets\RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P210_SEED_ROLE_NAME_GRAMMAR,Docs\Lore\AppliedContent\packets\RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P211_LOCKER_PROP_VARIANT_MATRIX,Docs\Lore\AppliedContent\packets\RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Draft
draft_marker_packet,id_ID,scanner,P212_TRIAGE_LEDGER_PROP_VARIANTS,Docs\Lore\AppliedContent\packets\RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Draft
draft_marker_packet,id_ID,scanner,P213_ROUTE_PERMISSION_STAMP_SET,Docs\Lore\AppliedContent\packets\RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Draft
draft_marker_packet,id_ID,scanner,P214_MARAUDER_CORRECTION_MARK_RULES,Docs\Lore\AppliedContent\packets\RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Draft
draft_marker_packet,id_ID,scanner,P215_AUDIO_FRAGMENT_PROP_RULES,Docs\Lore\AppliedContent\packets\RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,Draft
draft_marker_packet,id_ID,scanner,P216_PUBLIC_SITE_ARTICLE_TIER_RULES,Docs\Lore\AppliedContent\packets\RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P217_IN_GAME_WIKI_UNLOCK_TIER_RULES,Docs\Lore\AppliedContent\packets\RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P218_AUDIO_TRANSCRIPT_CENSOR_RULES,Docs\Lore\AppliedContent\packets\RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P219_ART_BRIEF_RELEASE_GATE_RULES,Docs\Lore\AppliedContent\packets\RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P220_NATIVE_LANGUAGE_BACKLOG_RULES,Docs\Lore\AppliedContent\packets\RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,Draft
draft_marker_packet,id_ID,scanner,P221_PHOTIC_MAT_BASELINE,Docs\Lore\AppliedContent\packets\RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P222_GLASS_GRAZER_SCHOOLS,Docs\Lore\AppliedContent\packets\RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P223_LANTERN_DRIFT_BLOOM,Docs\Lore\AppliedContent\packets\RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P224_SHELL_CLAMP_REEF,Docs\Lore\AppliedContent\packets\RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P225_SHALLOW_PREDATOR_SHADOW_RULE,Docs\Lore\AppliedContent\packets\RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P226_BRINE_VANE_FORESTS,Docs\Lore\AppliedContent\packets\RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P227_DENSITY_SKATER_FAUNA,Docs\Lore\AppliedContent\packets\RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P228_VENT_ANCHOR_COLONIES,Docs\Lore\AppliedContent\packets\RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P229_WIDE_FILTER_BODY_TRACE,Docs\Lore\AppliedContent\packets\RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P230_SILT_AMBUSHER_TELEGRAPH,Docs\Lore\AppliedContent\packets\RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Draft
draft_marker_packet,id_ID,scanner,P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,Docs\Lore\AppliedContent\packets\RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Draft
draft_marker_packet,id_ID,scanner,P232_ACOUSTIC_FILTER_ORGAN_RELAY,Docs\Lore\AppliedContent\packets\RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Draft
draft_marker_packet,id_ID,scanner,P233_SHELL_SEALANT_FRACTURE_GROWTH,Docs\Lore\AppliedContent\packets\RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Draft
draft_marker_packet,id_ID,scanner,P234_SENSOR_TAGGED_FAUNA,Docs\Lore\AppliedContent\packets\RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Draft
draft_marker_packet,id_ID,scanner,P235_VENT_MICRONODE_NESTS,Docs\Lore\AppliedContent\packets\RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Draft
draft_marker_packet,id_ID,scanner,P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS,Docs\Lore\AppliedContent\packets\RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P237_DROP_CAPSULE_DAMAGE_PARTS,Docs\Lore\AppliedContent\packets\RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P238_P63_FABRICATOR_AUTHORITY_LIMITS,Docs\Lore\AppliedContent\packets\RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P239_PRESSURE_SUIT_SERVICE_GRADES,Docs\Lore\AppliedContent\packets\RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P240_SONAR_PINGER_ROUTE_BEACONS,Docs\Lore\AppliedContent\packets\RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P241_LIEN_SEVERITY_SEED_CLASS,Docs\Lore\AppliedContent\packets\RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P242_STORM_WINDOW_RISK_CARD,Docs\Lore\AppliedContent\packets\RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P243_SAMPLE_CUSTODY_GRADE_CARD,Docs\Lore\AppliedContent\packets\RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P244_EVIDENCE_ORDER_DEPTH_CARD,Docs\Lore\AppliedContent\packets\RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P245_DEEP_REACH_CLAUSE_WEIGHT_CARD,Docs\Lore\AppliedContent\packets\RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P246_BLACK_KEEL_APPROACH_AUDIO_PACKET,Docs\Lore\AppliedContent\packets\RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P247_DROP_CAPSULE_DIAGNOSTIC_READOUT,Docs\Lore\AppliedContent\packets\RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK,Docs\Lore\AppliedContent\packets\RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P249_SANITIZED_ACCIDENT_PACKET_BODY,Docs\Lore\AppliedContent\packets\RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P250_FIRST_ATLAS_REPAIR_TRACE_SCENE,Docs\Lore\AppliedContent\packets\RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P251_HECTON8_PUBLIC_PRIMER_ARTICLE,Docs\Lore\AppliedContent\packets\RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,Docs\Lore\AppliedContent\packets\RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,Docs\Lore\AppliedContent\packets\RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P254_ATLAS6_SPOILER_GATED_ARTICLE,Docs\Lore\AppliedContent\packets\RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,Docs\Lore\AppliedContent\packets\RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,Docs\Lore\AppliedContent\packets\RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P257_UNIT_NUMBER_STYLE_CARD,Docs\Lore\AppliedContent\packets\RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P258_TERMINAL_VOICE_REGISTER_RULE,Docs\Lore\AppliedContent\packets\RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P259_AUDIO_BARK_FAMILY_RULES,Docs\Lore\AppliedContent\packets\RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P260_RTL_CJK_FONT_RISK_CARD,Docs\Lore\AppliedContent\packets\RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Draft
draft_marker_packet,id_ID,scanner,P261_RESOURCE_YIELD_AUTHORING_ROWS,Docs\Lore\AppliedContent\packets\RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P262_INVENTORY_STACK_AUTHORING_ROWS,Docs\Lore\AppliedContent\packets\RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P263_ESCAPE_RECIPE_AUTHORING_ROWS,Docs\Lore\AppliedContent\packets\RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,Docs\Lore\AppliedContent\packets\RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P265_ENDING_PAYOUT_AUTHORING_ROWS,Docs\Lore\AppliedContent\packets\RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P266_DOSSIER_START_SCREEN_COPY,Docs\Lore\AppliedContent\packets\RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P267_CONTRACT_CARD_FIELD_LABELS,Docs\Lore\AppliedContent\packets\RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P268_RUMOR_FAMILY_UI_COPY,Docs\Lore\AppliedContent\packets\RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P269_ROUTE_WARNING_UI_COPY,Docs\Lore\AppliedContent\packets\RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P270_ENDING_RECORD_UI_COPY,Docs\Lore\AppliedContent\packets\RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P271_MATERIAL_PAYOUT_RECORD,Docs\Lore\AppliedContent\packets\RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P272_PARTIAL_RETURN_RECORD,Docs\Lore\AppliedContent\packets\RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P273_PUBLIC_LEDGER_RECORD,Docs\Lore\AppliedContent\packets\RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P274_ATLAS_SEVERANCE_RECORD,Docs\Lore\AppliedContent\packets\RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P275_PRESERVE_QUARANTINE_RECORD,Docs\Lore\AppliedContent\packets\RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P281_HECTON8_SITE_OPENING_HOOK,Docs\Lore\AppliedContent\packets\RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P282_AEGIR_SITE_SYSTEM_MAP_COPY,Docs\Lore\AppliedContent\packets\RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P283_DEEP_REACH_SITE_ACCOUNTABILITY_COPY,Docs\Lore\AppliedContent\packets\RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P284_ATLAS6_SITE_SPOILER_GATE_COPY,Docs\Lore\AppliedContent\packets\RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P285_BLUE_DEBT_SITE_RESOURCE_COPY,Docs\Lore\AppliedContent\packets\RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P286_CAPSULE_BLACKBOX_AUDIO_01,Docs\Lore\AppliedContent\packets\RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P287_P63_PUMP_ROOM_WORK_ORDER,Docs\Lore\AppliedContent\packets\RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P288_WORKER_LOCKER_NAMEPLATE_SAMPLE,Docs\Lore\AppliedContent\packets\RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P289_MARAUDER_CORRECTION_NOTE_SAMPLE,Docs\Lore\AppliedContent\packets\RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P290_QUARANTINE_RELAY_FRAGMENT,Docs\Lore\AppliedContent\packets\RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P291_PHOTIC_MAT_CODEX_CARD,Docs\Lore\AppliedContent\packets\RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P292_GLASS_GRAZER_CODEX_CARD,Docs\Lore\AppliedContent\packets\RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P293_LANTERN_DRIFT_CODEX_CARD,Docs\Lore\AppliedContent\packets\RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P294_BRINE_VANE_CODEX_CARD,Docs\Lore\AppliedContent\packets\RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,Docs\Lore\AppliedContent\packets\RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P296_ABYSSAL_MACHINE_FIELD_WARNING,Docs\Lore\AppliedContent\packets\RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P297_ATLAS_BASIN_PRESSURE_GATE,Docs\Lore\AppliedContent\packets\RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P298_FACTORY_TEMPLE_ENTRY_FRAGMENT,Docs\Lore\AppliedContent\packets\RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P299_PAYLOAD_AUTHORITY_LAST_CHECK,Docs\Lore\AppliedContent\packets\RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P300_NO_CLEAN_ENDING_DOSSIER_NOTE,Docs\Lore\AppliedContent\packets\RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P301_RESOURCE_YIELD_ROW_CONTRACT,Docs\Lore\AppliedContent\packets\RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P302_STACK_LIMIT_ROW_CONTRACT,Docs\Lore\AppliedContent\packets\RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P303_ESCAPE_RECIPE_COST_ROW_CONTRACT,Docs\Lore\AppliedContent\packets\RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P304_CONTRACT_RISK_REWARD_ROW_CONTRACT,Docs\Lore\AppliedContent\packets\RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P305_ENDING_PAYOUT_ROW_CONTRACT,Docs\Lore\AppliedContent\packets\RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,Draft
draft_marker_packet,id_ID,scanner,P306_PDA_CODEX_STATE_PROOF_CARD,Docs\Lore\AppliedContent\packets\RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P307_SCANNER_STAGE_BINDING_PROOF_CARD,Docs\Lore\AppliedContent\packets\RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P308_TERMINAL_SLOT_PROOF_CARD,Docs\Lore\AppliedContent\packets\RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P309_DOSSIER_ENDING_RECORD_PROOF_CARD,Docs\Lore\AppliedContent\packets\RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P310_LOCALIZED_OVERFLOW_PROOF_CARD,Docs\Lore\AppliedContent\packets\RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P311_SITE_HOME_PAGE_COMPOSITION_LOCK,Docs\Lore\AppliedContent\packets\RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P312_SITE_AEGIR_SYSTEM_ART_COMPOSITION_LOCK,Docs\Lore\AppliedContent\packets\RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P313_SITE_DEEP_REACH_EVIDENCE_COMPOSITION_LOCK,Docs\Lore\AppliedContent\packets\RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P314_SITE_ATLAS_SPOILER_COMPOSITION_LOCK,Docs\Lore\AppliedContent\packets\RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P315_SOCIAL_DEV_NOTE_COPY_LOCK,Docs\Lore\AppliedContent\packets\RS063_PUBLICATION_COMPOSITION_PROOF_PACK.packets.json,Draft
draft_marker_packet,id_ID,scanner,P316_FIRST_HOUR_PLACEMENT_PRIORITY_LOCK,Docs\Lore\AppliedContent\packets\RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P317_MID_DEPTH_ROUTE_PLACEMENT_PRIORITY_LOCK,Docs\Lore\AppliedContent\packets\RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P318_ECOLOGY_SCAN_PLACEMENT_PRIORITY_LOCK,Docs\Lore\AppliedContent\packets\RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P319_FINAL_DESCENT_PLACEMENT_PRIORITY_LOCK,Docs\Lore\AppliedContent\packets\RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P320_TERMINAL_BACKLOG_TRIAGE_LOCK,Docs\Lore\AppliedContent\packets\RS064_UNITY_PLACEMENT_PRIORITY_BACKLOG.packets.json,Draft
draft_marker_packet,id_ID,scanner,P321_BLACK_KEEL_CLAIM_POOL_CHARTER,Docs\Lore\AppliedContent\packets\RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,Docs\Lore\AppliedContent\packets\RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,Draft
draft_marker_packet,id_ID,scanner,P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,Docs\Lore\AppliedContent\packets\RS065_CARRIER_CONTRACT_OWNERSHIP_SURFACES.packets.json,Draft
