asset_type,path,extension,width,height,source_mode,meta_max_texture_size,meta_texture_compression,meta_texture_format,meta_streaming_mipmaps,meta_is_readable,meta_texture_type,bc7_bytes,bc7_mib,bc7_full_mip_mib,file_bytes,file_mib,triangles,mesh_geometry_estimate_bytes,mesh_geometry_estimate_mib,lod_detected,mesh_meta_is_readable,mesh_meta_compression,mesh_meta_optimize_mesh,mesh_meta_import_blend_shapes,mesh_meta_add_colliders,mesh_meta_generate_secondary_uv,mesh_meta_keep_quads,rt_color_format,rt_depth_stencil_format,rt_anti_aliasing,rt_mipmap,rt_generate_mips,rt_texture_dimension,rt_volume_depth,rt_dynamic_scale,rt_random_write,rt_estimate_bytes,rt_estimate_mib,redline_flags,atlas_group,recommendation,evidence_class
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Voronoi.png,.png,36,36,RGBA,2048,0,-1|1,,0,2,1296,0.001,0.002,2364,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Whittaker.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,2000,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Propagate.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,1329,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Random.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1855,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Rarefy.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,2013,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/SafeBorders.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,4150,0.004,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Scatter.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1465,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Sediment.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1804,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Selector.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1526,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/ShrinkScale.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1488,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/SimpleForm.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1931,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Slide.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1937,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Slope.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1727,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Split.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1474,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Spot.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,2822,0.003,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Spread.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1735,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Stamp.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1554,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Subtract.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1931,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Terrace.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1643,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/TexturesIn.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1349,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/TexturesOut.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1486,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/TreesIn.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,2176,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/TreesOut.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,2295,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/UnityCurve.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1734,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Voronoi.png,.png,36,36,RGBA,2048,0,-1|1,,0,2,1296,0.001,0.002,2372,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Whittaker.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,1995,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/About.png,.png,100,100,RGB,2048,0,-1|-3,,0,2,10000,0.010,0.013,32889,0.031,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Comment.png,.png,80,80,RGBA,2048,0|1,-1|1,0,0,2,6400,0.006,0.008,5004,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Foldout.png,.png,28,30,RGBA,2048,0,-1|1,,0,2,840,0.001,0.001,22195,0.021,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/FoldoutMinimal.png,.png,4,4,RGBA,2048,0,-1|1,,0,2,16,0.000,0.000,17064,0.016,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Group.png,.png,4,4,RGBA,2048,0,-1|1,,0,2,16,0.000,0.000,18353,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Group_pro.png,.png,4,4,RGBA,2048,0,-1|1,0,0,2,16,0.000,0.000,18406,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/AssetBig.png,.png,256,256,RGBA,2048,0,-1|1,0,0,2,65536,0.062,0.083,33583,0.032,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/AssetSmall.png,.png,64,64,RGBA,2048,0,-1|1,0,0,2,4096,0.004,0.005,20209,0.019,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Biomes.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,1188,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Color.png,.png,18,18,RGBA,2048,0,-1|1,0,0,0,324,0.000,0.000,19654,0.019,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Export.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,4927,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/ExportCopy.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,4980,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/MapMagicSmall.png,.png,48,48,RGBA,2048,0,-1|1,0,0,2,2304,0.002,0.003,27532,0.026,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeAdd.png,.png,68,68,RGBA,2048,0,-1|1,0,0,2,4624,0.004,0.006,36462,0.035,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeAddRemoveFrame.png,.png,68,68,RGBA,2048,0,-1|1,0,0,2,4624,0.004,0.006,36553,0.035,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeRemove.png,.png,68,68,RGBA,2048,0,-1|1,0,0,2,4624,0.004,0.006,36442,0.035,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeRemoveActive.png,.png,68,68,RGBA,2048,0,-1|1,0,0,2,4624,0.004,0.006,36442,0.035,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Pin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18669,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PinDraft.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21375,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PinExisting.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21429,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Preview.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18712,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrain.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrainActive.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindow.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindowActive.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Biomes.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,15094,0.014,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Color.png,.png,18,18,RGBA,2048,0,-1|1,0,0,0,324,0.000,0.000,19654,0.019,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Export.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,5114,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/ExportCopy.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,5158,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/NodeAdd.png,.png,68,68,RGBA,2048,0,-1|1,0,0,2,4624,0.004,0.006,6216,0.006,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Pin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18681,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/PinDraft.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21381,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/PinExisting.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21449,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Preview.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18718,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Unpin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21463,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Unpin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21449,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Window.png,.png,48,48,RGBA,2048,0,-1|1,0,0,2,2304,0.002,0.003,27532,0.026,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/WindowBig.png,.png,32,32,RGBA,2048,0,-1|1,0,0,2,1024,0.001,0.001,21954,0.021,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/InletOutlet.png,.png,32,32,RGBA,2048,0,-1|1,0,0,2,1024,0.001,0.001,22064,0.021,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Background.png,.png,2,2,RGBA,2048,0,1|4,0,0,2,4,0.000,0.000,18990,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT;VRAM CRIME: RGBA32_TEXTURE_FORMAT_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Background_pro.png,.png,2,2,RGB,2048,0,-1|1,0,0,0,4,0.000,0.000,4033,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Footer.png,.png,256,16,RGBA,2048,0,1|4,0,1,2,4096,0.004,0.005,38089,0.036,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT;VRAM CRIME: RGBA32_TEXTURE_FORMAT_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/FooterNofield.png,.png,256,16,RGB,2048,0,-1|1,0,0,2,4096,0.004,0.005,6142,0.006,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Frame.png,.png,4,4,RGBA,2048,0,-1|1,0,1,2,16,0.000,0.000,15044,0.014,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Header.png,.png,256,64,RGBA,2048,0,1|4,0,1,0,16384,0.016,0.021,84585,0.081,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT;VRAM CRIME: RGBA32_TEXTURE_FORMAT_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/SelectionFrame.png,.png,8,8,RGBA,2048,0,-1|1,0,0,2,64,0.000,0.000,15240,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/SelectionShadow.png,.png,128,128,RGBA,2048,0,-1|1,0,0,2,16384,0.016,0.021,86003,0.082,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Shadow.png,.png,128,128,RGBA,2048,0,-1|1,0,0,2,16384,0.016,0.021,22956,0.022,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
