"Path","Width","Height","StandaloneFormat","TextureCompression","EstimatedRGBA32MB","PotentialSavingsMB","Flags","CinematicFake"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Curve/KeyFilled.png","5","5","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Add.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Adjust.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Circle.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Close.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Down.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/DropDownList.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Edit.png","36","36","Automatic","Compressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Editor.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Enum.png","5","9","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Error.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Expand.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Export.png","16","16","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Expose.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/EyeOff.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/EyeOn.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Focus.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/FocusSmall.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/FolderOpen.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/FolderTree.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/FolderUp.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Front.png","12","12","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Height.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Help.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Help_pro.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Layer.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Linked.png","10","10","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Lock.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/LockLocked.png","14","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/LockUnlocked.png","14","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/MapMagicWindow.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Move.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/New.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Object.png","14","15","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ObjectDisabled.png","14","15","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ObjectPicker.png","8","8","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Okay.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Opacity.png","10","10","Automatic","Compressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Pallete.png","36","36","Automatic","Compressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Pencil.png","16","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Pin.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Refresh.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/RefreshAll.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Remove.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/RemoveRed.png","12","12","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Right.png","12","12","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Rotate.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Rotate2.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Scale.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Select.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Shared.png","12","11","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ShowConnections.png","10","10","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ShowConnections_pro.png","10","10","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Slider.png","22","18","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Slider_pro.png","22","18","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Success.png","18","18","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Toggle.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ToTerrain.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Transform.png","10","8","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Tree.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/TreeDisabled.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Up.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Warning.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Zoom.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ZoomSmall.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ZoomSmallMinus.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ZoomSmallPlus.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Add.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Adjust.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Circle.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Down.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/DropDownList.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Edit.png","36","36","Automatic","Compressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Enum.png","5","9","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Expand.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/EyeOff.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/EyeOn.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Focus.png","32","32","Automatic","Uncompressed","0.004","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/FocusSmall.png","20","20","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Front.png","12","12","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Height.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Help.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Linked.png","10","10","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/LockLocked.png","14","12","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/LockUnlocked.png","14","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Move.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/New.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/ObjectPicker.png","8","8","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Opacity.png","10","10","Automatic","Compressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Pallete.png","36","36","Automatic","Compressed","0.005","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Pencil.png","16","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Refresh.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/RefreshAll.png","24","24","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Remove.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Right.png","12","12","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Rotate.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Rotate2.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Scale.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Select.png","12","12","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Shared.png","12","11","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/ShowConnections.png","10","10","Automatic","Uncompressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Slider.png","22","18","Automatic","Uncompressed","0.002","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Toggle.png","14","14","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Up.png","16","16","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
