severity,status,evidence_class,visual_acceptance,issue_type,route_band,path,line,object_hint,slot_or_property,file_id,guid,resolved_path,detail,recommended_next_proof
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_ruin_cluster_medium_Placeholder.prefab,244,WingA,m_Materials[0],2100000,468cbfdfcbe754548b174945f582dfba,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Construction/MAT_family_ruin_cluster_medium_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Construction/MAT_family_ruin_cluster_medium_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_ruin_cluster_medium_Placeholder.prefab,342,Body,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Construction/PFB_family_ruin_cluster_medium_Placeholder.prefab,368,Body,m_Materials[0],2100000,468cbfdfcbe754548b174945f582dfba,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Construction/MAT_family_ruin_cluster_medium_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Construction/MAT_family_ruin_cluster_medium_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,43,TwigA,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,69,TwigA,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,133,BranchC,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,159,BranchC,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,223,Trunk,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,249,Trunk,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,313,TwigB,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,339,TwigB,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,403,BranchD,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,429,BranchD,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,532,BranchB,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,558,BranchB,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,712,TwigC,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,738,TwigC,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,802,BranchA,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_branching_Placeholder.prefab,828,BranchA,m_Materials[0],2100000,96e541dd0939eba468ca455a87afa04e,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_branching_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,43,LobeB,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,69,LobeB,m_Materials[0],2100000,d4921601f33f3b64ca64b151de27cc82,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,171,LobeA,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,197,LobeA,m_Materials[0],2100000,d4921601f33f3b64ca64b151de27cc82,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,261,PorousSpineB,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,287,PorousSpineB,m_Materials[0],2100000,d4921601f33f3b64ca64b151de27cc82,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,351,LobeC,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,377,LobeC,m_Materials[0],2100000,d4921601f33f3b64ca64b151de27cc82,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,441,PorousSpineC,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,467,PorousSpineC,m_Materials[0],2100000,d4921601f33f3b64ca64b151de27cc82,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,531,MassCore,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,557,MassCore,m_Materials[0],2100000,d4921601f33f3b64ca64b151de27cc82,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,621,PorousSpineA,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_low_Placeholder.prefab,647,PorousSpineA,m_Materials[0],2100000,d4921601f33f3b64ca64b151de27cc82,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,132,MassiveLobeA,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,158,MassiveLobeA,m_Materials[0],2100000,dd7c79e7660e1bf4dacfa68dceb0b3f5,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,222,MassiveRidgeA,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,248,MassiveRidgeA,m_Materials[0],2100000,dd7c79e7660e1bf4dacfa68dceb0b3f5,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,312,MassiveRidgeB,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,338,MassiveRidgeB,m_Materials[0],2100000,dd7c79e7660e1bf4dacfa68dceb0b3f5,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,402,MassiveCore,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,428,MassiveCore,m_Materials[0],2100000,dd7c79e7660e1bf4dacfa68dceb0b3f5,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,492,MassiveLobeB,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,518,MassiveLobeB,m_Materials[0],2100000,dd7c79e7660e1bf4dacfa68dceb0b3f5,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,582,MassiveLobeC,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,608,MassiveLobeC,m_Materials[0],2100000,dd7c79e7660e1bf4dacfa68dceb0b3f5,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,710,MassiveRidgeC,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
CRITICAL,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,surface_sky_photic_medium_product_face,Assets/_Project/Prefabs/WorldRuntime/ProceduralPlaceholders/Flora/PFB_family_coral_massive_Placeholder.prefab,736,MassiveRidgeC,m_Materials[0],2100000,dd7c79e7660e1bf4dacfa68dceb0b3f5,Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
