path,release_set_id,packet_id,article_id,voice,speaker_or_institution,unlock_context,poi_context,locale_coverage,terminal_locale_coverage,draft_locale_rows,mojibake_rows,missing_locales,changed_by_1774,locale_review_state,sample_en
Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.terminal_voice_register_rule,poi.terminal_register_card;poi.message_style_sheet;poi.legal_packet_sample,15/15,15/15,13,0,,no,inventory_only,"REGISTER: cold, compressed, actionable. No narrator moralizing. No tutorial prose disguised as corporate text."
Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.audio_bark_family_rules,poi.audio_bark_style_card;poi.voice_family_board;poi.transcript_gate,15/15,15/15,13,0,,no,inventory_only,"AUDIO FAMILY: maximum signal, minimum companionship. Every bark must change pressure, route or evidence read."
Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.rtl_cjk_font_risk_card,poi.font_risk_card;poi.rtl_layout_sample;poi.cjk_overflow_sample,15/15,15/15,13,0,,no,inventory_only,"FONT RISK: validate RTL flow, CJK wrapping, Arabic/Hebrew shaping, fallback glyphs and terminal width."
Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.resource_yield_authoring_rows,poi.resource_yield_table_card;poi.sample_bin_label;poi.vent_forge_manifest,15/15,15/15,13,0,,no,inventory_only,"AUTHORING BRIDGE: resource_yield rows require packet id, resource class, depth band, rarity curve, depletion rule and evidence role."
Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,P262_INVENTORY_STACK_AUTHORING_ROWS,applied_lore.inventory_stack_authoring_rows,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.inventory_stack_authoring_rows,poi.inventory_stack_table_card;poi.containment_rack;poi.lien_mass_label,15/15,15/15,13,0,,no,inventory_only,STACK TABLE: stable item id; table-owned max stack; packet-owned containment reason.
Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,P263_ESCAPE_RECIPE_AUTHORING_ROWS,applied_lore.escape_recipe_authoring_rows,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.escape_recipe_authoring_rows,poi.escape_recipe_table_card;poi.ascent_part_rack;poi.p63_recipe_gate,15/15,15/15,13,0,,no,inventory_only,ASCENT RECIPE: emergency patch is not ascent-qualified hardware.
Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,applied_lore.contract_risk_reward_authoring_rows,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.contract_risk_reward_authoring_rows,poi.contract_risk_table_card;poi.black_keel_lien_board;poi.storm_window_ledger,15/15,15/15,13,0,,no,inventory_only,"CONTRACT TABLE: risk is continuous pressure, not a difficulty toggle."
Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,P265_ENDING_PAYOUT_AUTHORING_ROWS,applied_lore.ending_payout_authoring_rows,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.ending_payout_authoring_rows,poi.ending_payout_table_card;poi.payload_receiver_sheet;poi.keelmark_adjustment_log,15/15,15/15,13,0,,no,inventory_only,"ENDING PAYOUT: credits, custody, silence and public truth are separate fields."
Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P266_DOSSIER_START_SCREEN_COPY,applied_lore.dossier_start_screen_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.dossier_start_screen_copy,poi.dossier_start_copy_card;poi.marauder_profile_slate;poi.claim_seed_panel,15/15,15/15,13,0,,no,inventory_only,"DOSSIER START: select claim, review warnings, accept lien. No inherited hardware."
Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P267_CONTRACT_CARD_FIELD_LABELS,applied_lore.contract_card_field_labels,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Marauder / salvage field note,unlock.contract_card_field_labels,poi.contract_field_label_card;poi.lien_severity_plate;poi.sample_custody_line,15/15,15/15,13,0,,no,inventory_only,"CONTRACT LABELS: short, physical, comparable, no flavor paragraph."
Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P268_RUMOR_FAMILY_UI_COPY,applied_lore.rumor_family_ui_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.rumor_family_ui_copy,poi.rumor_family_card;poi.dead_claim_note;poi.black_keel_hint_strip,15/15,15/15,13,0,,no,inventory_only,"RUMOR COPY: one noun, one pressure, no spoiler coordinate."
Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P269_ROUTE_WARNING_UI_COPY,applied_lore.route_warning_ui_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.route_warning_ui_copy,poi.route_warning_card;poi.pinger_warning_strip;poi.pressure_gate_label,15/15,15/15,13,0,,no,inventory_only,"ROUTE WARNING: state what failed, what worsens, and what the player can still do."
Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P270_ENDING_RECORD_UI_COPY,applied_lore.ending_record_ui_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.ending_record_ui_copy,poi.ending_record_copy_card;poi.payload_receipt_panel;poi.dossier_end_state_strip,15/15,15/15,13,0,,no,inventory_only,ENDING RECORD: no celebration copy; record the trade.
Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P271_MATERIAL_PAYOUT_RECORD,applied_lore.material_payout_record,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.material_payout_record,poi.material_payout_record;poi.keelmark_receipt;poi.blue_debt_case_close,15/15,15/15,13,0,,no,inventory_only,ENDING RECORD: material payout accepted; public truth absent; claim custody closed.
Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P272_PARTIAL_RETURN_RECORD,applied_lore.partial_return_record,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.partial_return_record,poi.partial_return_record;poi.quarantine_reentry_order;poi.black_keel_recall_ticket,15/15,15/15,13,0,,no,inventory_only,ENDING RECORD: partial return; same seed eligible for reentry under extended custody.
Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P273_PUBLIC_LEDGER_RECORD,applied_lore.public_ledger_record,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Marauder / salvage field note,unlock.public_ledger_record,poi.public_ledger_record;poi.tau_packet_witness;poi.luyten_notary_stamp,15/15,15/15,13,0,,no,inventory_only,ENDING RECORD: public ledger route accepted; control surrendered after relay custody.
Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P274_ATLAS_SEVERANCE_RECORD,applied_lore.atlas_severance_record,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.atlas_severance_record,poi.atlas_severance_record;poi.factory_temple_cut_log;poi.ocean_machine_scar,15/15,15/15,13,0,,no,inventory_only,ENDING RECORD: Atlas continuity severed; ecological and custody consequences unresolved.
Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P275_PRESERVE_QUARANTINE_RECORD,applied_lore.preserve_quarantine_record,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.preserve_quarantine_record,poi.preserve_quarantine_record;poi.ecology_hold_order;poi.deep_reach_blind_payload,15/15,15/15,13,0,,no,inventory_only,ENDING RECORD: preserve/quarantine; no clean ownership transfer; no clean closure.
Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P276_RU_NATIVE_REVIEW_LOCK,applied_lore.ru_native_review_lock,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.ru_native_review_lock,poi.ru_review_card;poi.cyrillic_width_sample;poi.terminal_ru_proof,15/15,15/15,0,0,,no,inventory_only,"RU REVIEW: preserve procedure, pressure, debt and evidence. Reject melodrama."
Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P277_CJK_REVIEW_LOCK,applied_lore.cjk_review_lock,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.cjk_review_lock,poi.cjk_review_card;poi.cjk_wrap_sample;poi.cjk_font_atlas_sheet,15/15,15/15,0,0,,no,inventory_only,"CJK REVIEW: prove font, wrap, unit, name and terminal-width behavior before publication."
Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P278_RTL_REVIEW_LOCK,applied_lore.rtl_review_lock,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.rtl_review_lock,poi.rtl_review_card;poi.arabic_hebrew_sample;poi.bidi_number_strip,15/15,15/15,0,0,,no,inventory_only,"RTL REVIEW: logical string, visual order by TMP, no manual reversal, no broken numbers."
Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P279_EUROPEAN_LANGUAGE_REVIEW_LOCK,applied_lore.european_language_review_lock,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.european_language_review_lock,poi.european_review_card;poi.expansion_width_sample;poi.contract_label_fit_sheet,15/15,15/15,0,0,,no,inventory_only,"EU REVIEW: expanded copy must fit or shorten; never hide lien, custody or return penalty."
Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P280_SUBTITLE_AUDIO_REVIEW_LOCK,applied_lore.subtitle_audio_review_lock,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.subtitle_audio_review_lock,poi.subtitle_audio_review_card;poi.audio_source_label_sheet;poi.warning_caption_timing,15/15,15/15,0,0,,no,inventory_only,"SUBTITLE REVIEW: survival warnings first, flavor last, no source-less omniscience."
Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS,P281_HECTON8_SITE_OPENING_HOOK,applied_lore.p281_hecton8_site_opening_hook,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p281_hecton8_site_opening_hook,poi.site_hecton8_hero_copy;poi.public_depth_band_strip;poi.pressure_map_teaser,15/15,15/15,13,0,,no,inventory_only,"PUBLIC COPY LOCK: HECTON-8 open page may mention dead colony and salvage, not Atlas basin payload routes."
Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS,P282_AEGIR_SITE_SYSTEM_MAP_COPY,applied_lore.p282_aegir_site_system_map_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Marauder / salvage field note,unlock.p282_aegir_site_system_map_copy,poi.site_aegir_map_caption;poi.moon_ladder_public_label;poi.orbital_window_teaser,15/15,15/15,13,0,,no,inventory_only,PUBLIC MAP LOCK: every moon label must imply a route cost or signal constraint.
Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS,P283_DEEP_REACH_SITE_ACCOUNTABILITY_COPY,applied_lore.p283_deep_reach_site_accountability_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.p283_deep_reach_site_accountability_copy,poi.deep_reach_public_dossier_box;poi.liability_timeline_teaser;poi.sanitized_report_compare,15/15,15/15,13,0,,no,inventory_only,PUBLIC DOSSIER LOCK: say culpable weighting; do not say omnipotent conspiracy.
Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS,P284_ATLAS6_SITE_SPOILER_GATE_COPY,applied_lore.p284_atlas6_site_spoiler_gate_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.p284_atlas6_site_spoiler_gate_copy,poi.atlas_spoiler_gate_card;poi.factory_temple_blur_caption;poi.public_ai_warning,15/15,15/15,13,0,,no,inventory_only,SPOILER GATE: Atlas basin consequences require explicit reader opt-in.
Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS,P285_BLUE_DEBT_SITE_RESOURCE_COPY,applied_lore.p285_blue_debt_site_resource_copy,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.p285_blue_debt_site_resource_copy,poi.blue_debt_public_card;poi.resource_warning_caption;poi.pressure_sample_photo_brief,15/15,15/15,13,0,,no,inventory_only,"PUBLIC RESOURCE LOCK: value requires pressure history, containment and receiver custody."
Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES,P286_CAPSULE_BLACKBOX_AUDIO_01,applied_lore.p286_capsule_blackbox_audio_01,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.p286_capsule_blackbox_audio_01,poi.capsule_blackbox_audio;poi.flooded_avionics_bus;poi.recovery_ring_shear,15/15,15/15,14,0,,no,inventory_only,BLACKBOX EVT 00:14:32: survival burn complete; ascent sleeve spent; recovery ring no-lock; buoy unreliable; frames dropped 12-19.
Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES,P287_P63_PUMP_ROOM_WORK_ORDER,applied_lore.p287_p63_pump_room_work_order,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p287_p63_pump_room_work_order,poi.p63_work_order_card;poi.manual_pump_handle;poi.sealant_patch_bin,15/15,15/15,14,0,,no,inventory_only,WORK ORDER P-63: clear sump; patch cold seam; cut fused latch; deploy acoustic return line; print gasket only after pressure holds.
Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES,P288_WORKER_LOCKER_NAMEPLATE_SAMPLE,applied_lore.p288_worker_locker_nameplate_sample,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.p288_worker_locker_nameplate_sample,poi.worker_locker_nameplate;poi.route_permission_tag;poi.tool_wear_sticker,15/15,15/15,14,0,,no,inventory_only,"LOCKER CROSSCHECK / OKOYE, REN / ROUTE B: VALID / CLAMP CERT: ACTIVE / PAYROLL STATUS: OVERWRITTEN BY LOSS DESK."
Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES,P289_MARAUDER_CORRECTION_NOTE_SAMPLE,applied_lore.p289_marauder_correction_note_sample,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.p289_marauder_correction_note_sample,poi.marauder_correction_note;poi.bad_claim_margin;poi.red_pen_pressure_map,15/15,15/15,14,0,,no,inventory_only,"MARAUDER NOTE / OFFICIAL CAUSE: REJECTED / REQUIRED BEFORE CLAIM: pump certificate, shift count, body category, door-clock mismatch."
Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES,P290_QUARANTINE_RELAY_FRAGMENT,applied_lore.p290_quarantine_relay_fragment,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.p290_quarantine_relay_fragment,poi.quarantine_relay_fragment;poi.stale_air_counter;poi.reentry_hold_tag,15/15,15/15,14,0,,no,inventory_only,"RELAY HOLD QRF-17: extraction accepted; release denied pending sample custody, air review and claimant dispute."
Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,RS059_ECOLOGY_CODEX_SPECIMEN_CARDS,P291_PHOTIC_MAT_CODEX_CARD,applied_lore.p291_photic_mat_codex_card,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p291_photic_mat_codex_card,poi.photic_mat_scan_patch;poi.oxygen_color_sample;poi.shallow_mat_edge,15/15,15/15,13,0,,no,inventory_only,"SPECIMEN: photic mat. Oxygen-positive, pressure-fragile. Do not harvest large sheets near sealed seams."
Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,RS059_ECOLOGY_CODEX_SPECIMEN_CARDS,P292_GLASS_GRAZER_CODEX_CARD,applied_lore.p292_glass_grazer_codex_card,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p292_glass_grazer_codex_card,poi.glass_grazer_scan;poi.grazer_tooth_mark;poi.shallow_school_echo,15/15,15/15,13,0,,no,inventory_only,"SPECIMEN: glass grazer school. Predator-risk proxy, not harvest target."
Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,RS059_ECOLOGY_CODEX_SPECIMEN_CARDS,P293_LANTERN_DRIFT_CODEX_CARD,applied_lore.p293_lantern_drift_codex_card,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p293_lantern_drift_codex_card,poi.lantern_drift_scan;poi.false_safe_light;poi.plankton_route_spark,15/15,15/15,13,0,,no,inventory_only,SPECIMEN: lantern drift. Storm charge raises false-positive route glow.
Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,RS059_ECOLOGY_CODEX_SPECIMEN_CARDS,P294_BRINE_VANE_CODEX_CARD,applied_lore.p294_brine_vane_codex_card,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p294_brine_vane_codex_card,poi.brine_vane_scan;poi.density_shear_sample;poi.canyon_flow_marker,15/15,15/15,13,0,,no,inventory_only,SPECIMEN: brine vane. Stable shear marker; hull contact not advised.
Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,RS059_ECOLOGY_CODEX_SPECIMEN_CARDS,P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,applied_lore.p295_sensor_tagged_fauna_codex_card,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Black Keel / claim-pool carrier,unlock.p295_sensor_tagged_fauna_codex_card,poi.sensor_tagged_fauna_scan;poi.biometal_tag_growth;poi.atlas_packet_echo,15/15,15/15,13,0,,no,inventory_only,SPECIMEN: biometal tag growth detected. Animal movement overlaps maintenance route.
Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,RS060_FINAL_DESCENT_ROUTE_FRAGMENTS,P296_ABYSSAL_MACHINE_FIELD_WARNING,applied_lore.p296_abyssal_machine_field_warning,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p296_abyssal_machine_field_warning,poi.abyssal_machine_field_warning;poi.filter_body_shadow;poi.silt_wrongness_marker,15/15,15/15,13,0,,no,inventory_only,ROUTE WARNING: machine-field silt motion exceeds current model. Treat filter bodies as moving infrastructure.
Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,RS060_FINAL_DESCENT_ROUTE_FRAGMENTS,P297_ATLAS_BASIN_PRESSURE_GATE,applied_lore.p297_atlas_basin_pressure_gate,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p297_atlas_basin_pressure_gate,poi.atlas_basin_pressure_gate;poi.service_grade_override;poi.authority_clamp_reader,15/15,15/15,13,0,,no,inventory_only,ATLAS BASIN GATE: pressure proof incomplete; authority clamp recognizes revoked Deep Reach pattern.
Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,RS060_FINAL_DESCENT_ROUTE_FRAGMENTS,P298_FACTORY_TEMPLE_ENTRY_FRAGMENT,applied_lore.p298_factory_temple_entry_fragment,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p298_factory_temple_entry_fragment,poi.factory_temple_entry_fragment;poi.living_iron_threshold;poi.worker_tool_in_wall,15/15,15/15,13,0,,no,inventory_only,"ENTRY MARKER: maintenance category overlap. Tool, sealant, cable and tissue registered as one repair surface."
Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,RS060_FINAL_DESCENT_ROUTE_FRAGMENTS,P299_PAYLOAD_AUTHORITY_LAST_CHECK,applied_lore.p299_payload_authority_last_check,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p299_payload_authority_last_check,poi.payload_authority_last_check;poi.receiver_split_panel;poi.evidence_mass_warning,15/15,15/15,13,0,,no,inventory_only,"PAYLOAD AUTHORITY CHECK: select receiver, mass, evidence custody, ecological consequence and post-return liability."
Docs/Lore/AppliedContent/packets/RS060_FINAL_DESCENT_ROUTE_FRAGMENTS.packets.json,RS060_FINAL_DESCENT_ROUTE_FRAGMENTS,P300_NO_CLEAN_ENDING_DOSSIER_NOTE,applied_lore.p300_no_clean_ending_dossier_note,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.p300_no_clean_ending_dossier_note,poi.no_clean_ending_dossier_note;poi.outcome_hash_board;poi.worker_name_remainder,15/15,15/15,13,0,,no,inventory_only,DOSSIER RECORD: outcome stored. Clean closure not available under current evidence state.
Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,RS061_TABLE_VALUE_HANDOFF_CONTRACTS,P301_RESOURCE_YIELD_ROW_CONTRACT,applied_lore.resource_yield_row_contract,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Marauder / salvage field note,unlock.resource_yield_row_contract,poi.resource_yield_schema_card;poi.sample_pressure_label;poi.custody_grade_strip,15/15,15/15,13,0,,no,inventory_only,"TABLE HANDOFF: resource_yield rows must bind packet hash, resource class, depth band, rarity curve and depletion behavior before any number is accepted."
Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,RS061_TABLE_VALUE_HANDOFF_CONTRACTS,P302_STACK_LIMIT_ROW_CONTRACT,applied_lore.stack_limit_row_contract,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.stack_limit_row_contract,poi.stack_limit_schema_card;poi.pressure_vessel_rack;poi.contamination_stage_tag,15/15,15/15,13,0,,no,inventory_only,"STACK HANDOFF: item stacks require vessel type, pressure rating, contamination stage, mass class and warning tier."
Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,RS061_TABLE_VALUE_HANDOFF_CONTRACTS,P303_ESCAPE_RECIPE_COST_ROW_CONTRACT,applied_lore.escape_recipe_cost_row_contract,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.escape_recipe_cost_row_contract,poi.escape_recipe_schema_card;poi.ascent_component_bin;poi.legal_handshake_socket,15/15,15/15,13,0,,no,inventory_only,"RECIPE HANDOFF: ascent-qualified costs must name relay, seal, guidance, ascent energy, legal handshake and payload authority requirements."
Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,RS061_TABLE_VALUE_HANDOFF_CONTRACTS,P304_CONTRACT_RISK_REWARD_ROW_CONTRACT,applied_lore.contract_risk_reward_row_contract,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.contract_risk_reward_row_contract,poi.contract_risk_schema_card;poi.claim_pool_offer_board;poi.deep_reach_clause_strip,15/15,15/15,13,0,,no,inventory_only,"CONTRACT HANDOFF: risk_reward rows require lien severity, payout ceiling, storm window, sample custody, evidence order and Deep Reach clause weight."
Docs/Lore/AppliedContent/packets/RS061_TABLE_VALUE_HANDOFF_CONTRACTS.packets.json,RS061_TABLE_VALUE_HANDOFF_CONTRACTS,P305_ENDING_PAYOUT_ROW_CONTRACT,applied_lore.ending_payout_row_contract,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.ending_payout_row_contract,poi.ending_payout_schema_card;poi.receiver_warning_row;poi.unresolved_cost_stamp,15/15,15/15,13,0,,no,inventory_only,"ENDING HANDOFF: payout rows require payload route, receiver, evidence state, material payout, legal consequence and unresolved cost."
Docs/Lore/AppliedContent/packets/RS062_RUNTIME_UI_PROOF_BACKLOG.packets.json,RS062_RUNTIME_UI_PROOF_BACKLOG,P306_PDA_CODEX_STATE_PROOF_CARD,applied_lore.pda_codex_state_proof_card,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.pda_codex_state_proof_card,poi.pda_codex_state_card;poi.unlock_tier_strip;poi.packet_hash_label,15/15,15/15,13,0,,no,inventory_only,"UI PROOF: PDA codex entries must show unlock tier, packet hash, evidence source and route warning state."
