source_file,line,route_card_id,phase_id,depth_min_m,depth_max_m,primary_surface,primary_surface_mask,ending_pressure,packet_count,packet_ids,required_packet_count,required_packet_ids,unknown_packet_ids,unknown_required_packet_ids,status
Docs/Lore/AppliedContent/route_cards/RS033_route_cards.csv,3,RC156_DOMAIN_POPULATION_AUTHORITY_SCALE,domain_table,0,0,terminal,4,none,1,P162_DOMAIN_POPULATION_AUTHORITY_SCALE,2,P121_DOMAIN_CIVIC_CORPORATE_SPLIT;P161_DOMAIN_DISTANCE_SCALE,,,OK
Docs/Lore/AppliedContent/route_cards/RS033_route_cards.csv,4,RC157_PUBLIC_ROUTE_NAMES,domain_table,0,0,in_game_wiki,16,none,1,P163_PUBLIC_ROUTE_NAMES,2,P161_DOMAIN_DISTANCE_SCALE;P075_LUYTEN_JUNCTION_PACKET_CUSTODY,,,OK
Docs/Lore/AppliedContent/route_cards/RS033_route_cards.csv,5,RC158_TRANSIT_DURATION_BANDS,domain_table,0,0,terminal,4,truth,1,P164_TRANSIT_DURATION_BANDS,3,P142_PROBE_PACKET_TRAVEL_TIMES;P143_HEAVY_FREIGHT_STAGING_TIME;P144_HUMAN_CREW_ROTATION_TRANSIT,,,OK
Docs/Lore/AppliedContent/route_cards/RS033_route_cards.csv,6,RC159_DEEP_REACH_SUBOFFICE_REGISTRY,domain_table,0,5600,terminal,4,truth,1,P165_DEEP_REACH_SUBOFFICE_REGISTRY,2,P146_DEEP_REACH_PUBLIC_COMBINE;P150_RECOVERY_COMPLIANCE_CHAIN,,,OK
Docs/Lore/AppliedContent/route_cards/RS034_route_cards.csv,2,RC160_WORKER_NAME_POOL_PROTOCOL,worker_evidence_table,0,1200,in_game_wiki,16,truth,1,P166_WORKER_NAME_POOL_PROTOCOL,1,P156_SHIFT_CREWS_NOT_HEROES,,,OK
Docs/Lore/AppliedContent/route_cards/RS034_route_cards.csv,3,RC161_PRESSURE_JOB_TITLE_TABLE,worker_evidence_table,0,1800,scanner,2,none,1,P167_PRESSURE_JOB_TITLE_TABLE,2,P157_WORKER_JOB_CARDS;P166_WORKER_NAME_POOL_PROTOCOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS034_route_cards.csv,4,RC162_LOCKER_PROP_VARIANTS,worker_evidence_table,0,1200,scanner,2,truth,1,P168_LOCKER_PROP_VARIANTS,2,P158_LOCKER_NAME_PROTOCOL;P041_WORKER_LOCKER_ROW,,,OK
Docs/Lore/AppliedContent/route_cards/RS034_route_cards.csv,5,RC163_NATIVE_LOCALIZED_NAME_HANDLING,worker_evidence_table,0,1200,in_game_wiki,16,none,1,P169_NATIVE_LOCALIZED_NAME_HANDLING,1,P166_WORKER_NAME_POOL_PROTOCOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS034_route_cards.csv,6,RC164_SHIFT_CREW_STORY_SEEDS,worker_evidence_table,0,2800,scanner,2,truth,1,P170_SHIFT_CREW_STORY_SEEDS,3,P166_WORKER_NAME_POOL_PROTOCOL;P167_PRESSURE_JOB_TITLE_TABLE;P168_LOCKER_PROP_VARIANTS,,,OK
Docs/Lore/AppliedContent/route_cards/RS035_route_cards.csv,2,RC165_RECIPE_TIER_PRESSURE_BANDS,resource_rules,0,5600,in_game_wiki,16,material,1,P171_RECIPE_TIER_PRESSURE_BANDS,2,P116_NATIVE_SULFIDE_SALT_STACK;P118_DEEP_REACH_PRESSURE_CERAMICS,,,OK
Docs/Lore/AppliedContent/route_cards/RS035_route_cards.csv,3,RC166_PRESSURE_FAILURE_THRESHOLDS,resource_rules,800,5600,terminal,4,material_or_partial,1,P172_PRESSURE_FAILURE_THRESHOLDS,2,P095_PRESSURE_CONTAINMENT_FAILURE;P171_RECIPE_TIER_PRESSURE_BANDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS035_route_cards.csv,4,RC167_BLUE_DEBT_SAMPLE_QUALITY,resource_rules,1200,5600,scanner,2,material,1,P173_BLUE_DEBT_SAMPLE_QUALITY,3,P004_BLUE_DEBT;P117_NOBLE_GAS_BRINE_POCKETS;P095_PRESSURE_CONTAINMENT_FAILURE,,,OK
Docs/Lore/AppliedContent/route_cards/RS035_route_cards.csv,5,RC168_VENT_FORGE_PROCESS_STEPS,resource_rules,1200,4600,scanner,2,none,1,P174_VENT_FORGE_PROCESS_STEPS,2,P084_VENT_FORGE_GEOTHERMAL_ENGINE;P118_DEEP_REACH_PRESSURE_CERAMICS,,,OK
Docs/Lore/AppliedContent/route_cards/RS035_route_cards.csv,6,RC169_ESCAPE_COMPONENT_TUNING_RULES,resource_rules,250,5600,terminal,4,partial_exit,1,P175_ESCAPE_COMPONENT_TUNING_RULES,2,P059_ESCAPE_CHAIN_ASSEMBLY;P171_RECIPE_TIER_PRESSURE_BANDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS036_route_cards.csv,2,RC170_DOSSIER_SELECTION_UI_RULE,dossier_save,0,0,in_game_wiki,16,none,1,P176_DOSSIER_SELECTION_UI_RULE,1,P140_DOSSIER_KNOWLEDGE_NOT_POWER,,,OK
Docs/Lore/AppliedContent/route_cards/RS036_route_cards.csv,3,RC171_RISK_WEIGHT_CONTRACT_CARD,dossier_save,0,0,terminal,4,material_or_partial,1,P177_RISK_WEIGHT_CONTRACT_CARD,2,P137_RISKIER_CONTRACT_SEEDS;P176_DOSSIER_SELECTION_UI_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS036_route_cards.csv,4,RC172_ENDING_RECORD_PRESENTATION,dossier_save,0,0,in_game_wiki,16,truth,1,P178_ENDING_RECORD_PRESENTATION,2,P138_FALSE_ENDING_COUNT_LADDER;P100_FINAL_CHOICE_PAYLOAD,,,OK
Docs/Lore/AppliedContent/route_cards/RS036_route_cards.csv,5,RC173_SAVE_PROFILE_KNOWLEDGE_FLAGS,dossier_save,0,0,terminal,4,none,1,P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,2,P140_DOSSIER_KNOWLEDGE_NOT_POWER;P178_ENDING_RECORD_PRESENTATION,,,OK
Docs/Lore/AppliedContent/route_cards/RS036_route_cards.csv,6,RC174_WEBSITE_WIKI_SPOILER_TIERING,dossier_save,0,0,external_site,32,truth,1,P180_WEBSITE_WIKI_SPOILER_TIERING,2,P178_ENDING_RECORD_PRESENTATION;P135_PUBLIC_LEDGER_LEAK_ROUTE,,,OK
Docs/Lore/AppliedContent/route_cards/RS037_route_cards.csv,2,RC175_MOON_NAME_LOCK_POLICY,aegir_moon_atlas,0,0,in_game_wiki,16,none,1,P181_MOON_NAME_LOCK_POLICY,2,P077_AEGIR_MOON_LADDER;P163_PUBLIC_ROUTE_NAMES,,,OK
Docs/Lore/AppliedContent/route_cards/RS037_route_cards.csv,3,RC176_HECTON8_ORBITAL_HAZARD_TABLE,aegir_moon_atlas,0,0,terminal,4,partial_exit,1,P182_HECTON8_ORBITAL_HAZARD_TABLE,3,P078_INNER_MOON_RELAY_HAZARDS;P079_HECTON8_ORBIT_TIDE_GEOMETRY;P181_MOON_NAME_LOCK_POLICY,,,OK
Docs/Lore/AppliedContent/route_cards/RS037_route_cards.csv,4,RC177_AEGIR_MOON_LEDGER_ROLE_TABLE,aegir_moon_atlas,0,0,external_site,32,none,1,P183_AEGIR_MOON_LEDGER_ROLE_TABLE,2,P077_AEGIR_MOON_LADDER;P181_MOON_NAME_LOCK_POLICY,,,OK
Docs/Lore/AppliedContent/route_cards/RS037_route_cards.csv,5,RC178_RAN_AEGIR_EPHEMERIS_TUNING_RULE,aegir_moon_atlas,0,0,in_game_wiki,16,none,1,P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE,3,P161_DOMAIN_DISTANCE_SCALE;P164_TRANSIT_DURATION_BANDS;P182_HECTON8_ORBITAL_HAZARD_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS037_route_cards.csv,6,RC179_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,aegir_moon_atlas,0,0,external_site,32,truth,1,P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,2,P180_WEBSITE_WIKI_SPOILER_TIERING;P181_MOON_NAME_LOCK_POLICY,,,OK
Docs/Lore/AppliedContent/route_cards/RS038_route_cards.csv,2,RC180_TRUE_CAUSE_KNOWLEDGE_TIERS,deep_reach_liability,250,1800,terminal,4,truth,1,P186_TRUE_CAUSE_KNOWLEDGE_TIERS,4,P057_GREAT_TIDE_LIABILITY_CHAIN;P106_ILIYA_VARNEK_TIDE_MARGIN;P108_NOOR_HALDANE_EVAC_CERT;P165_DEEP_REACH_SUBOFFICE_REGISTRY,,,OK
Docs/Lore/AppliedContent/route_cards/RS038_route_cards.csv,3,RC181_LIABILITY_MEMO_FRAGMENT_CHAIN,deep_reach_liability,250,1800,field_note,64,truth,1,P187_LIABILITY_MEMO_FRAGMENT_CHAIN,2,P186_TRUE_CAUSE_KNOWLEDGE_TIERS;P165_DEEP_REACH_SUBOFFICE_REGISTRY,,,OK
Docs/Lore/AppliedContent/route_cards/RS038_route_cards.csv,4,RC182_SIGNOFF_WITNESS_CONFLICT,deep_reach_liability,250,1800,terminal,4,truth,1,P188_SIGNOFF_WITNESS_CONFLICT,4,P106_ILIYA_VARNEK_TIDE_MARGIN;P107_SELENE_ARENDT_ATLAS_WEIGHTING;P108_NOOR_HALDANE_EVAC_CERT;P187_LIABILITY_MEMO_FRAGMENT_CHAIN,,,OK
Docs/Lore/AppliedContent/route_cards/RS038_route_cards.csv,5,RC183_SUBOFFICE_PERSONNEL_SEEDS,deep_reach_liability,250,1800,in_game_wiki,16,none,1,P189_SUBOFFICE_PERSONNEL_SEEDS,2,P165_DEEP_REACH_SUBOFFICE_REGISTRY;P186_TRUE_CAUSE_KNOWLEDGE_TIERS,,,OK
Docs/Lore/AppliedContent/route_cards/RS038_route_cards.csv,6,RC184_FALSE_PUBLIC_REPORT_PACKET,deep_reach_liability,250,1800,external_site,32,truth,1,P190_FALSE_PUBLIC_REPORT_PACKET,3,P154_FIRST_SANITIZED_ACCIDENT_PACKET;P130_ATLAS_PUBLIC_MEMORY_AFTER_2147;P186_TRUE_CAUSE_KNOWLEDGE_TIERS,,,OK
Docs/Lore/AppliedContent/route_cards/RS039_route_cards.csv,2,RC185_FINAL_QUESTION_CRIME_SCENE_SALE,final_axis,4300,5600,terminal,4,material,1,P191_FINAL_QUESTION_CRIME_SCENE_SALE,3,P100_FINAL_CHOICE_PAYLOAD;P131_MATERIAL_EXIT_BITTER_CREDITS;P173_BLUE_DEBT_SAMPLE_QUALITY,,,OK
Docs/Lore/AppliedContent/route_cards/RS039_route_cards.csv,3,RC186_FINAL_QUESTION_BROKEN_GUARDIAN,final_axis,4300,5600,in_game_wiki,16,truth,1,P192_FINAL_QUESTION_BROKEN_GUARDIAN,3,P061_MAINTENANCE_ECOLOGY;P129_ATLAS_SHUTDOWN_ETHIC_FRAME;P191_FINAL_QUESTION_CRIME_SCENE_SALE,,,OK
Docs/Lore/AppliedContent/route_cards/RS039_route_cards.csv,4,RC187_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,final_axis,4300,5600,external_site,32,truth,1,P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,3,P135_PUBLIC_LEDGER_LEAK_ROUTE;P180_WEBSITE_WIKI_SPOILER_TIERING;P190_FALSE_PUBLIC_REPORT_PACKET,,,OK
Docs/Lore/AppliedContent/route_cards/RS039_route_cards.csv,5,RC188_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,final_axis,4300,5600,terminal,4,truth,1,P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,2,P129_ATLAS_SHUTDOWN_ETHIC_FRAME;P192_FINAL_QUESTION_BROKEN_GUARDIAN,,,OK
Docs/Lore/AppliedContent/route_cards/RS039_route_cards.csv,6,RC189_BEST_ENDING_NO_CLEAN_HANDS,final_axis,4300,5600,in_game_wiki,16,truth,1,P195_BEST_ENDING_NO_CLEAN_HANDS,4,P178_ENDING_RECORD_PRESENTATION;P191_FINAL_QUESTION_CRIME_SCENE_SALE;P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL;P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,,,OK
Docs/Lore/AppliedContent/route_cards/RS040_route_cards.csv,2,RC190_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,tuning_contracts,0,0,in_game_wiki,16,none,1,P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,2,P120_BIOMETAL_SENSOR_TAGS;P171_RECIPE_TIER_PRESSURE_BANDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS040_route_cards.csv,3,RC191_ESCAPE_RECIPE_BALANCE_BANDS,tuning_contracts,0,0,terminal,4,partial_exit,1,P197_ESCAPE_RECIPE_BALANCE_BANDS,2,P175_ESCAPE_COMPONENT_TUNING_RULES;P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,,,OK
Docs/Lore/AppliedContent/route_cards/RS040_route_cards.csv,4,RC192_RISK_REWARD_TABLE_BANDS,tuning_contracts,0,0,in_game_wiki,16,material_or_partial,1,P198_RISK_REWARD_TABLE_BANDS,2,P177_RISK_WEIGHT_CONTRACT_CARD;P197_ESCAPE_RECIPE_BALANCE_BANDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS040_route_cards.csv,5,RC193_INVENTORY_STACK_TUNING_RULE,tuning_contracts,0,0,terminal,4,material,1,P199_INVENTORY_STACK_TUNING_RULE,2,P173_BLUE_DEBT_SAMPLE_QUALITY;P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,,,OK
Docs/Lore/AppliedContent/route_cards/RS040_route_cards.csv,6,RC194_NATIVE_LOCALIZATION_PASS_CONTRACT,tuning_contracts,0,0,external_site,32,none,1,P200_NATIVE_LOCALIZATION_PASS_CONTRACT,2,P169_NATIVE_LOCALIZED_NAME_HANDLING;P180_WEBSITE_WIKI_SPOILER_TIERING,,,OK
Docs/Lore/AppliedContent/route_cards/RS041_route_cards.csv,2,RC195_CONTRACT_CONTINUITY_DESK_SIGNATURES,deep_reach_suboffice_signatures,250,1800,terminal,4,truth,1,P201_CONTRACT_CONTINUITY_DESK_SIGNATURES,2,P165_DEEP_REACH_SUBOFFICE_REGISTRY;P151_BLACK_KEEL_CONTRACT_APPROACH,,,OK
Docs/Lore/AppliedContent/route_cards/RS041_route_cards.csv,3,RC196_PACKET_NOTARY_INTERFACE_SIGNATURES,deep_reach_suboffice_signatures,250,1800,field_note,64,truth,1,P202_PACKET_NOTARY_INTERFACE_SIGNATURES,2,P165_DEEP_REACH_SUBOFFICE_REGISTRY;P187_LIABILITY_MEMO_FRAGMENT_CHAIN,,,OK
Docs/Lore/AppliedContent/route_cards/RS041_route_cards.csv,4,RC197_QUARANTINE_REVIEW_GATE_SIGNATURES,deep_reach_suboffice_signatures,250,1800,terminal,4,truth,1,P203_QUARANTINE_REVIEW_GATE_SIGNATURES,2,P108_NOOR_HALDANE_EVAC_CERT;P190_FALSE_PUBLIC_REPORT_PACKET,,,OK
Docs/Lore/AppliedContent/route_cards/RS041_route_cards.csv,5,RC198_ASSET_SILENCE_BOARD_SIGNATURES,deep_reach_suboffice_signatures,250,1800,terminal,4,truth,1,P204_ASSET_SILENCE_BOARD_SIGNATURES,2,P110_VERA_SATO_REN_RETURN_ACTION;P188_SIGNOFF_WITNESS_CONFLICT,,,OK
Docs/Lore/AppliedContent/route_cards/RS041_route_cards.csv,6,RC199_RETURN_ACTION_QUEUE_SIGNATURES,deep_reach_suboffice_signatures,250,1800,terminal,4,truth,1,P205_RETURN_ACTION_QUEUE_SIGNATURES,2,P110_VERA_SATO_REN_RETURN_ACTION;P186_TRUE_CAUSE_KNOWLEDGE_TIERS,,,OK
Docs/Lore/AppliedContent/route_cards/RS042_route_cards.csv,2,RC200_WORKER_ROSTER_SIZE_RULE,colony_roster_pool,0,2800,in_game_wiki,16,none,1,P206_WORKER_ROSTER_SIZE_RULE,2,P166_WORKER_NAME_POOL_PROTOCOL;P170_SHIFT_CREW_STORY_SEEDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS042_route_cards.csv,3,RC201_PRESSURE_CREW_ARCHETYPE_TABLE,colony_roster_pool,0,2800,terminal,4,none,1,P207_PRESSURE_CREW_ARCHETYPE_TABLE,2,P167_PRESSURE_JOB_TITLE_TABLE;P206_WORKER_ROSTER_SIZE_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS042_route_cards.csv,4,RC202_ANCHOR_WORKER_NAME_SET_A,colony_roster_pool,0,2800,field_note,64,none,1,P208_ANCHOR_WORKER_NAME_SET_A,2,P041_WORKER_LOCKER_ROW;P206_WORKER_ROSTER_SIZE_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS042_route_cards.csv,5,RC203_ANCHOR_WORKER_NAME_SET_B,colony_roster_pool,0,2800,field_note,64,none,1,P209_ANCHOR_WORKER_NAME_SET_B,2,P208_ANCHOR_WORKER_NAME_SET_A;P045_BLACK_BOX_NAME_STACK,,,OK
Docs/Lore/AppliedContent/route_cards/RS042_route_cards.csv,6,RC204_SEED_ROLE_NAME_GRAMMAR,colony_roster_pool,0,2800,in_game_wiki,16,none,1,P210_SEED_ROLE_NAME_GRAMMAR,2,P169_NATIVE_LOCALIZED_NAME_HANDLING;P206_WORKER_ROSTER_SIZE_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS043_route_cards.csv,2,RC205_LOCKER_PROP_VARIANT_MATRIX,worker_prop_evidence,0,2800,scanner,2,none,1,P211_LOCKER_PROP_VARIANT_MATRIX,2,P168_LOCKER_PROP_VARIANTS;P206_WORKER_ROSTER_SIZE_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS043_route_cards.csv,3,RC206_TRIAGE_LEDGER_PROP_VARIANTS,worker_prop_evidence,0,2800,terminal,4,none,1,P212_TRIAGE_LEDGER_PROP_VARIANTS,2,P044_MEDICAL_LOCK_DELAY;P207_PRESSURE_CREW_ARCHETYPE_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS043_route_cards.csv,4,RC207_ROUTE_PERMISSION_STAMP_SET,worker_prop_evidence,0,2800,scanner,2,none,1,P213_ROUTE_PERMISSION_STAMP_SET,2,P043_SHIFT_BOARD_ROUTE_HOLDS;P207_PRESSURE_CREW_ARCHETYPE_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS043_route_cards.csv,5,RC208_MARAUDER_CORRECTION_MARK_RULES,worker_prop_evidence,0,2800,field_note,64,none,1,P214_MARAUDER_CORRECTION_MARK_RULES,2,P053_MARAUDER_GRAFFITI_MASKS;P170_SHIFT_CREW_STORY_SEEDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS043_route_cards.csv,6,RC209_AUDIO_FRAGMENT_PROP_RULES,worker_prop_evidence,0,2800,audio,8,none,1,P215_AUDIO_FRAGMENT_PROP_RULES,2,P202_PACKET_NOTARY_INTERFACE_SIGNATURES;P214_MARAUDER_CORRECTION_MARK_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS044_route_cards.csv,2,RC210_PUBLIC_SITE_ARTICLE_TIER_RULES,publication_protocol,0,0,external_site,32,none,1,P216_PUBLIC_SITE_ARTICLE_TIER_RULES,2,P180_WEBSITE_WIKI_SPOILER_TIERING;P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,,,OK
Docs/Lore/AppliedContent/route_cards/RS044_route_cards.csv,3,RC211_IN_GAME_WIKI_UNLOCK_TIER_RULES,publication_protocol,0,0,in_game_wiki,16,none,1,P217_IN_GAME_WIKI_UNLOCK_TIER_RULES,2,P176_DOSSIER_SELECTION_UI_RULE;P216_PUBLIC_SITE_ARTICLE_TIER_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS044_route_cards.csv,4,RC212_AUDIO_TRANSCRIPT_CENSOR_RULES,publication_protocol,0,0,audio,8,none,1,P218_AUDIO_TRANSCRIPT_CENSOR_RULES,2,P215_AUDIO_FRAGMENT_PROP_RULES;P200_NATIVE_LOCALIZATION_PASS_CONTRACT,,,OK
Docs/Lore/AppliedContent/route_cards/RS044_route_cards.csv,5,RC213_ART_BRIEF_RELEASE_GATE_RULES,publication_protocol,0,0,external_site,32,none,1,P219_ART_BRIEF_RELEASE_GATE_RULES,2,P216_PUBLIC_SITE_ARTICLE_TIER_RULES;P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY,,,OK
Docs/Lore/AppliedContent/route_cards/RS044_route_cards.csv,6,RC214_NATIVE_LANGUAGE_BACKLOG_RULES,publication_protocol,0,0,external_site,32,none,1,P220_NATIVE_LANGUAGE_BACKLOG_RULES,2,P200_NATIVE_LOCALIZATION_PASS_CONTRACT;P218_AUDIO_TRANSCRIPT_CENSOR_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS045_route_cards.csv,2,RC215_PHOTIC_MAT_BASELINE,early_shallow_survey,0,250,in_game_wiki,16,none,1,P221_PHOTIC_MAT_BASELINE,2,P031_PHOTIC_SHELF_LIFE;P020_HECTON8_ECOLOGY_REGISTRY,,,OK
Docs/Lore/AppliedContent/route_cards/RS045_route_cards.csv,3,RC216_GLASS_GRAZER_SCHOOLS,early_shallow_survey,0,250,scanner,2,none,1,P222_GLASS_GRAZER_SCHOOLS,2,P221_PHOTIC_MAT_BASELINE;P119_ATLAS_BIOFIBER_SEALANT,,,OK
Docs/Lore/AppliedContent/route_cards/RS045_route_cards.csv,4,RC217_LANTERN_DRIFT_BLOOM,early_shallow_survey,0,250,field_note,64,none,1,P223_LANTERN_DRIFT_BLOOM,2,P221_PHOTIC_MAT_BASELINE;P051_LIGHT_DELAY_AUTHORITY,,,OK
Docs/Lore/AppliedContent/route_cards/RS045_route_cards.csv,5,RC218_SHELL_CLAMP_REEF,early_shallow_survey,0,250,in_game_wiki,16,none,1,P224_SHELL_CLAMP_REEF,2,P033_CABLE_REEF_SYMBIOSIS;P221_PHOTIC_MAT_BASELINE,,,OK
Docs/Lore/AppliedContent/route_cards/RS045_route_cards.csv,6,RC219_SHALLOW_PREDATOR_SHADOW_RULE,early_shallow_survey,0,250,audio,8,none,1,P225_SHALLOW_PREDATOR_SHADOW_RULE,2,P222_GLASS_GRAZER_SCHOOLS;P223_LANTERN_DRIFT_BLOOM,,,OK
Docs/Lore/AppliedContent/route_cards/RS046_route_cards.csv,2,RC220_BRINE_VANE_FORESTS,mid_depth_canyon_route,1200,4300,scanner,2,none,1,P226_BRINE_VANE_FORESTS,2,P032_PRESSURE_LADDER_DEPTH_BANDS;P116_NATIVE_SULFIDE_SALT_STACK,,,OK
Docs/Lore/AppliedContent/route_cards/RS046_route_cards.csv,3,RC221_DENSITY_SKATER_FAUNA,mid_depth_canyon_route,1200,4300,scanner,2,none,1,P227_DENSITY_SKATER_FAUNA,2,P226_BRINE_VANE_FORESTS;P049_SONAR_RETURN_ROUTE,,,OK
Docs/Lore/AppliedContent/route_cards/RS046_route_cards.csv,4,RC222_VENT_ANCHOR_COLONIES,mid_depth_canyon_route,1200,4300,in_game_wiki,16,none,1,P228_VENT_ANCHOR_COLONIES,2,P084_VENT_FORGE_GEOTHERMAL_ENGINE;P226_BRINE_VANE_FORESTS,,,OK
Docs/Lore/AppliedContent/route_cards/RS046_route_cards.csv,5,RC223_WIDE_FILTER_BODY_TRACE,mid_depth_canyon_route,1200,4300,audio,8,none,1,P229_WIDE_FILTER_BODY_TRACE,2,P034_ABYSSAL_REPAIR_FAUNA;P227_DENSITY_SKATER_FAUNA,,,OK
Docs/Lore/AppliedContent/route_cards/RS046_route_cards.csv,6,RC224_SILT_AMBUSHER_TELEGRAPH,mid_depth_canyon_route,1200,4300,scanner,2,none,1,P230_SILT_AMBUSHER_TELEGRAPH,2,P229_WIDE_FILTER_BODY_TRACE;P225_SHALLOW_PREDATOR_SHADOW_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS047_route_cards.csv,2,RC225_CONDUCTIVE_BIOFILM_CABLE_SKIN,atlas_repair_network_discovery,250,5600,scanner,2,truth,1,P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,2,P061_MAINTENANCE_ECOLOGY;P033_CABLE_REEF_SYMBIOSIS,,,OK
Docs/Lore/AppliedContent/route_cards/RS047_route_cards.csv,3,RC226_ACOUSTIC_FILTER_ORGAN_RELAY,atlas_repair_network_discovery,250,5600,audio,8,truth,1,P232_ACOUSTIC_FILTER_ORGAN_RELAY,2,P231_CONDUCTIVE_BIOFILM_CABLE_SKIN;P049_SONAR_RETURN_ROUTE,,,OK
Docs/Lore/AppliedContent/route_cards/RS047_route_cards.csv,4,RC227_SHELL_SEALANT_FRACTURE_GROWTH,atlas_repair_network_discovery,250,5600,in_game_wiki,16,truth,1,P233_SHELL_SEALANT_FRACTURE_GROWTH,2,P119_ATLAS_BIOFIBER_SEALANT;P224_SHELL_CLAMP_REEF,,,OK
Docs/Lore/AppliedContent/route_cards/RS047_route_cards.csv,5,RC228_SENSOR_TAGGED_FAUNA,atlas_repair_network_discovery,250,5600,scanner,2,truth,1,P234_SENSOR_TAGGED_FAUNA,2,P120_BIOMETAL_SENSOR_TAGS;P227_DENSITY_SKATER_FAUNA,,,OK
Docs/Lore/AppliedContent/route_cards/RS047_route_cards.csv,6,RC229_VENT_MICRONODE_NESTS,atlas_repair_network_discovery,250,5600,terminal,4,truth,1,P235_VENT_MICRONODE_NESTS,2,P084_VENT_FORGE_GEOTHERMAL_ENGINE;P232_ACOUSTIC_FILTER_ORGAN_RELAY,,,OK
Docs/Lore/AppliedContent/route_cards/RS048_route_cards.csv,2,RC230_BLACK_KEEL_TENDER_INTERIOR_LIMITS,survival_hardware_route,0,1200,external_site,32,material_or_partial,1,P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS,2,P151_BLACK_KEEL_CONTRACT_APPROACH;P086_AEGIR_RECLAMATION_POOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS048_route_cards.csv,3,RC231_DROP_CAPSULE_DAMAGE_PARTS,survival_hardware_route,0,1200,terminal,4,partial_exit,1,P237_DROP_CAPSULE_DAMAGE_PARTS,2,P152_DROP_CAPSULE_DAMAGE_SEQUENCE;P022_DROP_CAPSULE_DAMAGE,,,OK
Docs/Lore/AppliedContent/route_cards/RS048_route_cards.csv,4,RC232_P63_FABRICATOR_AUTHORITY_LIMITS,survival_hardware_route,0,1200,terminal,4,partial_exit,1,P238_P63_FABRICATOR_AUTHORITY_LIMITS,2,P153_SHALLOW_ANNEX_P63_PUMP_ROOM;P197_ESCAPE_RECIPE_BALANCE_BANDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS048_route_cards.csv,5,RC233_PRESSURE_SUIT_SERVICE_GRADES,survival_hardware_route,0,1200,in_game_wiki,16,none,1,P239_PRESSURE_SUIT_SERVICE_GRADES,2,P032_PRESSURE_LADDER_DEPTH_BANDS;P173_BLUE_DEBT_SAMPLE_QUALITY,,,OK
Docs/Lore/AppliedContent/route_cards/RS048_route_cards.csv,6,RC234_SONAR_PINGER_ROUTE_BEACONS,survival_hardware_route,0,1200,scanner,2,truth,1,P240_SONAR_PINGER_ROUTE_BEACONS,2,P114_ACOUSTIC_PINGER_LINE;P049_SONAR_RETURN_ROUTE,,,OK
Docs/Lore/AppliedContent/route_cards/RS049_route_cards.csv,2,RC235_LIEN_SEVERITY_SEED_CLASS,contract_seed_route,0,5600,terminal,4,material_or_partial,1,P241_LIEN_SEVERITY_SEED_CLASS,2,P177_RISK_WEIGHT_CONTRACT_CARD;P021_BLACK_KEEL_CUSTODY,,,OK
