source_file,line,map_type,packet_id,packet_known,expected_packet_hash_hex,supplied_packet_hash,primary_component,primary_field,primary_hook_known,secondary_component,secondary_field,secondary_hook_known,existing_candidate_paths,missing_referenced_paths,status
Docs/Lore/AppliedContent/binding_maps/RS014_scene_binding_targets.csv,3,RS014_scene_binding_targets.csv,P067_OSKAR_NEUMANN_PRESSURE_FORGE,yes,0x3475CFA2,0x3475CFA2,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS014_scene_binding_targets.csv,4,RS014_scene_binding_targets.csv,P068_AYA_MORITA_REPAIR_MEDICINE,yes,0x80F424D1,0x80F424D1,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS014_scene_binding_targets.csv,5,RS014_scene_binding_targets.csv,P069_PAVEL_SORN_PROCEDURE_HOLD,yes,0x3D54A0B2,0x3D54A0B2,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS014_scene_binding_targets.csv,6,RS014_scene_binding_targets.csv,P070_DEEP_REACH_PRESENT_WINDOWS,yes,0x16695A53,0x16695A53,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_runtime_binding_map.csv,2,RS015_runtime_binding_map.csv,P071_SOL_CORE_AUTHORITY,yes,0xCA2C1EBC,0xCA2C1EBC,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_runtime_binding_map.csv,3,RS015_runtime_binding_map.csv,P072_CENTAURI_COMPACT_LEGITIMACY,yes,0x5DED5305,0x5DED5305,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_runtime_binding_map.csv,4,RS015_runtime_binding_map.csv,P073_BARNARD_YARDS_MARAUDER_ORIGIN,yes,0x3B79E423,0x3B79E423,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_runtime_binding_map.csv,5,RS015_runtime_binding_map.csv,P074_TAU_CETI_PUBLIC_LEDGER,yes,0x8B619303,0x8B619303,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_runtime_binding_map.csv,6,RS015_runtime_binding_map.csv,P075_LUYTEN_JUNCTION_PACKET_CUSTODY,yes,0x67D94C45,0x67D94C45,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_scene_binding_targets.csv,2,RS015_scene_binding_targets.csv,P071_SOL_CORE_AUTHORITY,yes,0xCA2C1EBC,0xCA2C1EBC,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_scene_binding_targets.csv,3,RS015_scene_binding_targets.csv,P072_CENTAURI_COMPACT_LEGITIMACY,yes,0x5DED5305,0x5DED5305,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_scene_binding_targets.csv,4,RS015_scene_binding_targets.csv,P073_BARNARD_YARDS_MARAUDER_ORIGIN,yes,0x3B79E423,0x3B79E423,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_scene_binding_targets.csv,5,RS015_scene_binding_targets.csv,P074_TAU_CETI_PUBLIC_LEDGER,yes,0x8B619303,0x8B619303,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS015_scene_binding_targets.csv,6,RS015_scene_binding_targets.csv,P075_LUYTEN_JUNCTION_PACKET_CUSTODY,yes,0x67D94C45,0x67D94C45,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_runtime_binding_map.csv,2,RS016_runtime_binding_map.csv,P076_RAN_AEGIR_ANCHOR,yes,0x5B704B13,0x5B704B13,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_runtime_binding_map.csv,3,RS016_runtime_binding_map.csv,P077_AEGIR_MOON_LADDER,yes,0x88AF4A7D,0x88AF4A7D,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_runtime_binding_map.csv,4,RS016_runtime_binding_map.csv,P078_INNER_MOON_RELAY_HAZARDS,yes,0xE0052163,0xE0052163,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_runtime_binding_map.csv,5,RS016_runtime_binding_map.csv,P079_HECTON8_ORBIT_TIDE_GEOMETRY,yes,0x5EA29564,0x5EA29564,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_runtime_binding_map.csv,6,RS016_runtime_binding_map.csv,P080_OUTER_MOON_COLD_CLAIMS,yes,0x3DFA0B52,0x3DFA0B52,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_scene_binding_targets.csv,2,RS016_scene_binding_targets.csv,P076_RAN_AEGIR_ANCHOR,yes,0x5B704B13,0x5B704B13,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_scene_binding_targets.csv,3,RS016_scene_binding_targets.csv,P077_AEGIR_MOON_LADDER,yes,0x88AF4A7D,0x88AF4A7D,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_scene_binding_targets.csv,4,RS016_scene_binding_targets.csv,P078_INNER_MOON_RELAY_HAZARDS,yes,0xE0052163,0xE0052163,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_scene_binding_targets.csv,5,RS016_scene_binding_targets.csv,P079_HECTON8_ORBIT_TIDE_GEOMETRY,yes,0x5EA29564,0x5EA29564,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS016_scene_binding_targets.csv,6,RS016_scene_binding_targets.csv,P080_OUTER_MOON_COLD_CLAIMS,yes,0x3DFA0B52,0x3DFA0B52,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_runtime_binding_map.csv,2,RS017_runtime_binding_map.csv,P081_GREAT_TIDE_PHYSICS_RECORD,yes,0x30884CA5,0x30884CA5,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_runtime_binding_map.csv,3,RS017_runtime_binding_map.csv,P082_PRESSURE_GLASS_FORMATION,yes,0x006B0F7C,0x006B0F7C,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_runtime_binding_map.csv,4,RS017_runtime_binding_map.csv,P083_BRINE_CANYON_ROUTE_LADDER,yes,0xD2A9AB6D,0xD2A9AB6D,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_runtime_binding_map.csv,5,RS017_runtime_binding_map.csv,P084_VENT_FORGE_GEOTHERMAL_ENGINE,yes,0xC3861F69,0xC3861F69,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_runtime_binding_map.csv,6,RS017_runtime_binding_map.csv,P085_BIOMETAL_RESOURCE_STACK,yes,0x42187690,0x42187690,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_scene_binding_targets.csv,2,RS017_scene_binding_targets.csv,P081_GREAT_TIDE_PHYSICS_RECORD,yes,0x30884CA5,0x30884CA5,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_scene_binding_targets.csv,3,RS017_scene_binding_targets.csv,P082_PRESSURE_GLASS_FORMATION,yes,0x006B0F7C,0x006B0F7C,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_scene_binding_targets.csv,4,RS017_scene_binding_targets.csv,P083_BRINE_CANYON_ROUTE_LADDER,yes,0xD2A9AB6D,0xD2A9AB6D,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_scene_binding_targets.csv,5,RS017_scene_binding_targets.csv,P084_VENT_FORGE_GEOTHERMAL_ENGINE,yes,0xC3861F69,0xC3861F69,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS017_scene_binding_targets.csv,6,RS017_scene_binding_targets.csv,P085_BIOMETAL_RESOURCE_STACK,yes,0x42187690,0x42187690,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_runtime_binding_map.csv,2,RS018_runtime_binding_map.csv,P086_AEGIR_RECLAMATION_POOL,yes,0x29BA013D,0x29BA013D,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_runtime_binding_map.csv,3,RS018_runtime_binding_map.csv,P087_KEELMARK_MUTUAL_CUSTODY,yes,0xF3B90D12,0xF3B90D12,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_runtime_binding_map.csv,4,RS018_runtime_binding_map.csv,P088_TONNE_WINDOW_DEBT,yes,0x6A41FAED,0x6A41FAED,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_runtime_binding_map.csv,5,RS018_runtime_binding_map.csv,P089_BLACK_KEEL_FIRST_VOICE,yes,0x95791A62,0x95791A62,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_runtime_binding_map.csv,6,RS018_runtime_binding_map.csv,P090_DEEP_REACH_PRIORITY_HOOK,yes,0x3FB76DBA,0x3FB76DBA,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_scene_binding_targets.csv,2,RS018_scene_binding_targets.csv,P086_AEGIR_RECLAMATION_POOL,yes,0x29BA013D,0x29BA013D,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_scene_binding_targets.csv,3,RS018_scene_binding_targets.csv,P087_KEELMARK_MUTUAL_CUSTODY,yes,0xF3B90D12,0xF3B90D12,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_scene_binding_targets.csv,4,RS018_scene_binding_targets.csv,P088_TONNE_WINDOW_DEBT,yes,0x6A41FAED,0x6A41FAED,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_scene_binding_targets.csv,5,RS018_scene_binding_targets.csv,P089_BLACK_KEEL_FIRST_VOICE,yes,0x95791A62,0x95791A62,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS018_scene_binding_targets.csv,6,RS018_scene_binding_targets.csv,P090_DEEP_REACH_PRIORITY_HOOK,yes,0x3FB76DBA,0x3FB76DBA,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_runtime_binding_map.csv,2,RS019_runtime_binding_map.csv,P091_COLLISION_FRACTURED_MOON,yes,0xE609F79B,0xE609F79B,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_runtime_binding_map.csv,3,RS019_runtime_binding_map.csv,P092_GLOBAL_OCEAN_DEPTH_BANDS,yes,0x4D940E94,0x4D940E94,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_runtime_binding_map.csv,4,RS019_runtime_binding_map.csv,P093_ACCESSIBLE_SEAFLOOR_WINDOWS,yes,0x7571E82C,0x7571E82C,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_runtime_binding_map.csv,5,RS019_runtime_binding_map.csv,P094_SEED_GEOLOGY_INVARIANTS,yes,0xCEDBAFF9,0xCEDBAFF9,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_runtime_binding_map.csv,6,RS019_runtime_binding_map.csv,P095_PRESSURE_CONTAINMENT_FAILURE,yes,0x7FA8D6C5,0x7FA8D6C5,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_scene_binding_targets.csv,2,RS019_scene_binding_targets.csv,P091_COLLISION_FRACTURED_MOON,yes,0xE609F79B,0xE609F79B,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_scene_binding_targets.csv,3,RS019_scene_binding_targets.csv,P092_GLOBAL_OCEAN_DEPTH_BANDS,yes,0x4D940E94,0x4D940E94,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_scene_binding_targets.csv,4,RS019_scene_binding_targets.csv,P093_ACCESSIBLE_SEAFLOOR_WINDOWS,yes,0x7571E82C,0x7571E82C,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_scene_binding_targets.csv,5,RS019_scene_binding_targets.csv,P094_SEED_GEOLOGY_INVARIANTS,yes,0xCEDBAFF9,0xCEDBAFF9,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS019_scene_binding_targets.csv,6,RS019_scene_binding_targets.csv,P095_PRESSURE_CONTAINMENT_FAILURE,yes,0x7FA8D6C5,0x7FA8D6C5,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_runtime_binding_map.csv,2,RS020_runtime_binding_map.csv,P096_ATLAS_PERSON_BOUNDARY,yes,0xB055EF39,0xB055EF39,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_runtime_binding_map.csv,3,RS020_runtime_binding_map.csv,P097_RECOVERY_COMPLIANCE_OFFICE,yes,0xFCC5AFCA,0xFCC5AFCA,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_runtime_binding_map.csv,4,RS020_runtime_binding_map.csv,P098_FALSE_ENDING_TAXONOMY,yes,0x202F4C7C,0x202F4C7C,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_runtime_binding_map.csv,5,RS020_runtime_binding_map.csv,P099_MARAUDER_DOSSIER_PERSISTENCE,yes,0x5DD4D7D7,0x5DD4D7D7,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_runtime_binding_map.csv,6,RS020_runtime_binding_map.csv,P100_FINAL_CHOICE_PAYLOAD,yes,0xEBED2DBC,0xEBED2DBC,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_scene_binding_targets.csv,2,RS020_scene_binding_targets.csv,P096_ATLAS_PERSON_BOUNDARY,yes,0xB055EF39,0xB055EF39,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_scene_binding_targets.csv,3,RS020_scene_binding_targets.csv,P097_RECOVERY_COMPLIANCE_OFFICE,yes,0xFCC5AFCA,0xFCC5AFCA,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_scene_binding_targets.csv,4,RS020_scene_binding_targets.csv,P098_FALSE_ENDING_TAXONOMY,yes,0x202F4C7C,0x202F4C7C,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_scene_binding_targets.csv,5,RS020_scene_binding_targets.csv,P099_MARAUDER_DOSSIER_PERSISTENCE,yes,0x5DD4D7D7,0x5DD4D7D7,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS020_scene_binding_targets.csv,6,RS020_scene_binding_targets.csv,P100_FINAL_CHOICE_PAYLOAD,yes,0xEBED2DBC,0xEBED2DBC,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,4,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_runtime_binding_map.csv,2,RS021_runtime_binding_map.csv,P101_NO_FTL_ROUTE_ECONOMY,yes,0x476A9469,0x476A9469,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_runtime_binding_map.csv,3,RS021_runtime_binding_map.csv,P102_BEAM_SAIL_PROBE_ERA,yes,0xB713EF9A,0xB713EF9A,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_runtime_binding_map.csv,4,RS021_runtime_binding_map.csv,P103_PELLET_FUSION_FREIGHT,yes,0x1B8BB787,0x1B8BB787,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_runtime_binding_map.csv,5,RS021_runtime_binding_map.csv,P104_RAN_B_H8_PUBLIC_CATALOG,yes,0x480891CE,0x480891CE,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_runtime_binding_map.csv,6,RS021_runtime_binding_map.csv,P105_BLACK_KEEL_IN_SYSTEM_TENDER,yes,0x78907BE4,0x78907BE4,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_scene_binding_targets.csv,2,RS021_scene_binding_targets.csv,P101_NO_FTL_ROUTE_ECONOMY,yes,0x476A9469,0x476A9469,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_scene_binding_targets.csv,3,RS021_scene_binding_targets.csv,P102_BEAM_SAIL_PROBE_ERA,yes,0xB713EF9A,0xB713EF9A,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_scene_binding_targets.csv,4,RS021_scene_binding_targets.csv,P103_PELLET_FUSION_FREIGHT,yes,0x1B8BB787,0x1B8BB787,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_scene_binding_targets.csv,5,RS021_scene_binding_targets.csv,P104_RAN_B_H8_PUBLIC_CATALOG,yes,0x480891CE,0x480891CE,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS021_scene_binding_targets.csv,6,RS021_scene_binding_targets.csv,P105_BLACK_KEEL_IN_SYSTEM_TENDER,yes,0x78907BE4,0x78907BE4,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_runtime_binding_map.csv,2,RS022_runtime_binding_map.csv,P106_ILIYA_VARNEK_TIDE_MARGIN,yes,0x58EB5C7F,0x58EB5C7F,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_runtime_binding_map.csv,3,RS022_runtime_binding_map.csv,P107_SELENE_ARENDT_ATLAS_WEIGHTING,yes,0xF1B339F0,0xF1B339F0,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_runtime_binding_map.csv,4,RS022_runtime_binding_map.csv,P108_NOOR_HALDANE_EVAC_CERT,yes,0x939CBB9C,0x939CBB9C,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_runtime_binding_map.csv,5,RS022_runtime_binding_map.csv,P109_MAREK_IBARRA_LOSS_CONVERSION,yes,0x278195ED,0x278195ED,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_runtime_binding_map.csv,6,RS022_runtime_binding_map.csv,P110_VERA_SATO_REN_RETURN_ACTION,yes,0xF66E6A74,0xF66E6A74,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_scene_binding_targets.csv,2,RS022_scene_binding_targets.csv,P106_ILIYA_VARNEK_TIDE_MARGIN,yes,0x58EB5C7F,0x58EB5C7F,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_scene_binding_targets.csv,3,RS022_scene_binding_targets.csv,P107_SELENE_ARENDT_ATLAS_WEIGHTING,yes,0xF1B339F0,0xF1B339F0,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_scene_binding_targets.csv,4,RS022_scene_binding_targets.csv,P108_NOOR_HALDANE_EVAC_CERT,yes,0x939CBB9C,0x939CBB9C,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_scene_binding_targets.csv,5,RS022_scene_binding_targets.csv,P109_MAREK_IBARRA_LOSS_CONVERSION,yes,0x278195ED,0x278195ED,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS022_scene_binding_targets.csv,6,RS022_scene_binding_targets.csv,P110_VERA_SATO_REN_RETURN_ACTION,yes,0xF66E6A74,0xF66E6A74,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_runtime_binding_map.csv,2,RS023_runtime_binding_map.csv,P111_MANUAL_BILGE_PUMP_KIT,yes,0x2118B231,0x2118B231,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_runtime_binding_map.csv,3,RS023_runtime_binding_map.csv,P112_COLD_SEALANT_PATCH_GUN,yes,0x5F3848E9,0x5F3848E9,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_runtime_binding_map.csv,4,RS023_runtime_binding_map.csv,P113_LOW_POWER_INDUCTION_CUTTER,yes,0x91105145,0x91105145,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_runtime_binding_map.csv,5,RS023_runtime_binding_map.csv,P114_ACOUSTIC_PINGER_LINE,yes,0x062C26CE,0x062C26CE,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_runtime_binding_map.csv,6,RS023_runtime_binding_map.csv,P115_P63_FIELD_FABRICATOR,yes,0x6F69F995,0x6F69F995,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_scene_binding_targets.csv,2,RS023_scene_binding_targets.csv,P111_MANUAL_BILGE_PUMP_KIT,yes,0x2118B231,0x2118B231,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_scene_binding_targets.csv,3,RS023_scene_binding_targets.csv,P112_COLD_SEALANT_PATCH_GUN,yes,0x5F3848E9,0x5F3848E9,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_scene_binding_targets.csv,4,RS023_scene_binding_targets.csv,P113_LOW_POWER_INDUCTION_CUTTER,yes,0x91105145,0x91105145,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_scene_binding_targets.csv,5,RS023_scene_binding_targets.csv,P114_ACOUSTIC_PINGER_LINE,yes,0x062C26CE,0x062C26CE,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS023_scene_binding_targets.csv,6,RS023_scene_binding_targets.csv,P115_P63_FIELD_FABRICATOR,yes,0x6F69F995,0x6F69F995,ScannableFragment,appliedLoreFinalPacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS024_runtime_binding_map.csv,2,RS024_runtime_binding_map.csv,P116_NATIVE_SULFIDE_SALT_STACK,yes,0xAE14C836,0xAE14C836,ScannableFragment,appliedLoreFinalPacketHash,yes,NarrativeDiscovery,appliedLorePacketHash,yes,0,,OK
