"locale","page_path","packet_id","title","article_id","spoiler_level","status"
"pt_BR","external_site/pt_BR/P104_RAN_B_H8_PUBLIC_CATALOG.md","P104_RAN_B_H8_PUBLIC_CATALOG","RAN-B:H8 Public Catalog","aegir.ran_b_h8_public_catalog","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P105_BLACK_KEEL_IN_SYSTEM_TENDER.md","P105_BLACK_KEEL_IN_SYSTEM_TENDER","Black Keel In-System Tender","black_keel.in_system_tender_limit","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P106_ILIYA_VARNEK_TIDE_MARGIN.md","P106_ILIYA_VARNEK_TIDE_MARGIN","Iliya Varnek Tide Margin","deep_reach.iliya_varnek_tide_margin","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P107_SELENE_ARENDT_ATLAS_WEIGHTING.md","P107_SELENE_ARENDT_ATLAS_WEIGHTING","Selene Arendt Atlas Weighting","deep_reach.selene_arendt_atlas_weighting","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P108_NOOR_HALDANE_EVAC_CERT.md","P108_NOOR_HALDANE_EVAC_CERT","Noor Haldane Evac Cert","deep_reach.noor_haldane_evac_cert","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P109_MAREK_IBARRA_LOSS_CONVERSION.md","P109_MAREK_IBARRA_LOSS_CONVERSION","Marek Ibarra Loss Conversion","deep_reach.marek_ibarra_loss_conversion","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P110_VERA_SATO_REN_RETURN_ACTION.md","P110_VERA_SATO_REN_RETURN_ACTION","Vera Sato-Ren Return Action","deep_reach.vera_sato_ren_return_action","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P111_MANUAL_BILGE_PUMP_KIT.md","P111_MANUAL_BILGE_PUMP_KIT","Manual Bilge Pump Kit","first_hour.manual_bilge_pump_kit","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P112_COLD_SEALANT_PATCH_GUN.md","P112_COLD_SEALANT_PATCH_GUN","Cold Sealant Patch Gun","first_hour.cold_sealant_patch_gun","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P113_LOW_POWER_INDUCTION_CUTTER.md","P113_LOW_POWER_INDUCTION_CUTTER","Low-Power Induction Cutter","first_hour.low_power_induction_cutter","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P114_ACOUSTIC_PINGER_LINE.md","P114_ACOUSTIC_PINGER_LINE","Acoustic Pinger Line","first_hour.acoustic_pinger_line","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P115_P63_FIELD_FABRICATOR.md","P115_P63_FIELD_FABRICATOR","P-63 Field Fabricator","first_hour.p63_field_fabricator","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P116_NATIVE_SULFIDE_SALT_STACK.md","P116_NATIVE_SULFIDE_SALT_STACK","Native Sulfide Salt Stack","resources.native_sulfide_salt_stack","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P117_NOBLE_GAS_BRINE_POCKETS.md","P117_NOBLE_GAS_BRINE_POCKETS","Noble Gas Brine Pockets","resources.noble_gas_brine_pockets","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P118_DEEP_REACH_PRESSURE_CERAMICS.md","P118_DEEP_REACH_PRESSURE_CERAMICS","Deep Reach Pressure Ceramics","resources.deep_reach_pressure_ceramics","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P119_ATLAS_BIOFIBER_SEALANT.md","P119_ATLAS_BIOFIBER_SEALANT","Atlas Biofiber Sealant","resources.atlas_biofiber_sealant","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P120_BIOMETAL_SENSOR_TAGS.md","P120_BIOMETAL_SENSOR_TAGS","Biometal Sensor Tags","resources.biometal_sensor_tags","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P121_DOMAIN_CIVIC_CORPORATE_SPLIT.md","P121_DOMAIN_CIVIC_CORPORATE_SPLIT","Domain Civic-Corporate Split","human_space.domain_civic_corporate_split","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P122_MARAUDER_LEGAL_LOOPHOLE.md","P122_MARAUDER_LEGAL_LOOPHOLE","Marauder Legal Loophole","human_space.marauder_legal_loophole","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P123_SALVAGE_TRUTH_EVIDENCE_STATUS.md","P123_SALVAGE_TRUTH_EVIDENCE_STATUS","Salvage Truth Evidence Status","human_space.salvage_truth_evidence_status","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P124_NORMAL_CITIZEN_AEGIR_MEMORY.md","P124_NORMAL_CITIZEN_AEGIR_MEMORY","Normal Citizen Aegir Memory","human_space.normal_citizen_aegir_memory","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P125_DEEP_REACH_ORIGIN_CHAIN.md","P125_DEEP_REACH_ORIGIN_CHAIN","Deep Reach Origin Chain","human_space.deep_reach_origin_chain","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P126_ATLAS_PUBLIC_FRONT.md","P126_ATLAS_PUBLIC_FRONT","Atlas Public Front","atlas.public_front","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P127_ATLAS_INSURANCE_PERSONHOOD_STATUS.md","P127_ATLAS_INSURANCE_PERSONHOOD_STATUS","Atlas Insurance Personhood Status","atlas.insurance_personhood_status","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER.md","P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER","Atlas Classified Weighting Layer","atlas.classified_weighting_layer","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P129_ATLAS_SHUTDOWN_ETHIC_FRAME.md","P129_ATLAS_SHUTDOWN_ETHIC_FRAME","Atlas Shutdown Ethic Frame","atlas.shutdown_ethic_frame","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P130_ATLAS_PUBLIC_MEMORY_AFTER_2147.md","P130_ATLAS_PUBLIC_MEMORY_AFTER_2147","Atlas Public Memory After 2147","atlas.public_memory_after_2147","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P131_MATERIAL_EXIT_BITTER_CREDITS.md","P131_MATERIAL_EXIT_BITTER_CREDITS","Material Exit Bitter Credits","endings.material_exit_bitter_credits","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P132_PARTIAL_EXIT_SAME_SEED_RETURN.md","P132_PARTIAL_EXIT_SAME_SEED_RETURN","Partial Exit Same-Seed Return","endings.partial_exit_same_seed_return","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P133_CORPORATE_CAPTURE_BAD_END.md","P133_CORPORATE_CAPTURE_BAD_END","Corporate Capture Bad End","endings.corporate_capture_bad_end","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P134_QUARANTINE_HOLD_STALE_AIR.md","P134_QUARANTINE_HOLD_STALE_AIR","Quarantine Hold Stale Air","endings.quarantine_hold_stale_air","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P135_PUBLIC_LEDGER_LEAK_ROUTE.md","P135_PUBLIC_LEDGER_LEAK_ROUTE","Public Ledger Leak Route","endings.public_ledger_leak_route","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P136_DOSSIER_RUMOR_UNLOCKS.md","P136_DOSSIER_RUMOR_UNLOCKS","Dossier Rumor Unlocks","replay.dossier_rumor_unlocks","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P137_RISKIER_CONTRACT_SEEDS.md","P137_RISKIER_CONTRACT_SEEDS","Riskier Contract Seeds","replay.riskier_contract_seeds","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P138_FALSE_ENDING_COUNT_LADDER.md","P138_FALSE_ENDING_COUNT_LADDER","False Ending Count Ladder","replay.false_ending_count_ladder","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P139_STARTING_CLAIM_VARIANTS.md","P139_STARTING_CLAIM_VARIANTS","Starting Claim Variants","replay.starting_claim_variants","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P140_DOSSIER_KNOWLEDGE_NOT_POWER.md","P140_DOSSIER_KNOWLEDGE_NOT_POWER","Dossier Knowledge Not Power","replay.dossier_knowledge_not_power","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P141_RAN_AEGIR_DISTANCE_MODEL.md","P141_RAN_AEGIR_DISTANCE_MODEL","Ran-Aegir Distance Model","route_time.ran_aegir_distance_model","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P142_PROBE_PACKET_TRAVEL_TIMES.md","P142_PROBE_PACKET_TRAVEL_TIMES","Probe Packet Travel Times","route_time.probe_packet_travel_times","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P143_HEAVY_FREIGHT_STAGING_TIME.md","P143_HEAVY_FREIGHT_STAGING_TIME","Heavy Freight Staging Time","route_time.heavy_freight_staging_time","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P144_HUMAN_CREW_ROTATION_TRANSIT.md","P144_HUMAN_CREW_ROTATION_TRANSIT","Human Crew Rotation Transit","route_time.human_crew_rotation_transit","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P145_RELAY_MESSAGE_LAG.md","P145_RELAY_MESSAGE_LAG","Relay Message Lag","route_time.relay_message_lag","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P146_DEEP_REACH_PUBLIC_COMBINE.md","P146_DEEP_REACH_PUBLIC_COMBINE","Deep Reach Public Combine","deep_reach_org.deep_reach_public_combine","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P147_AEGIR_CONTINUITY_HOLDINGS.md","P147_AEGIR_CONTINUITY_HOLDINGS","Aegir Continuity Holdings","deep_reach_org.aegir_continuity_holdings","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P148_ATLAS_CONTINUITY_OFFICE.md","P148_ATLAS_CONTINUITY_OFFICE","Atlas Continuity Office","deep_reach_org.atlas_continuity_office","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P149_KEELMARK_LOSS_DESK.md","P149_KEELMARK_LOSS_DESK","Keelmark Loss Desk","deep_reach_org.keelmark_loss_desk","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P150_RECOVERY_COMPLIANCE_CHAIN.md","P150_RECOVERY_COMPLIANCE_CHAIN","Recovery Compliance Chain","deep_reach_org.recovery_compliance_chain","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P151_BLACK_KEEL_CONTRACT_APPROACH.md","P151_BLACK_KEEL_CONTRACT_APPROACH","Black Keel Contract Approach","first_hour.black_keel_contract_approach","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P152_DROP_CAPSULE_DAMAGE_SEQUENCE.md","P152_DROP_CAPSULE_DAMAGE_SEQUENCE","Drop Capsule Damage Sequence","first_hour.drop_capsule_damage_sequence","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P153_SHALLOW_ANNEX_P63_PUMP_ROOM.md","P153_SHALLOW_ANNEX_P63_PUMP_ROOM","Shallow Annex P-63 Pump Room","first_hour.shallow_annex_p63_pump_room","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P154_FIRST_SANITIZED_ACCIDENT_PACKET.md","P154_FIRST_SANITIZED_ACCIDENT_PACKET","First Sanitized Accident Packet","first_hour.first_sanitized_accident_packet","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P155_FIRST_ATLAS_REPAIR_TRACE.md","P155_FIRST_ATLAS_REPAIR_TRACE","First Atlas Repair Trace","first_hour.first_atlas_repair_trace","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P156_SHIFT_CREWS_NOT_HEROES.md","P156_SHIFT_CREWS_NOT_HEROES","Shift Crews Not Heroes","colony_human.shift_crews_not_heroes","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P157_WORKER_JOB_CARDS.md","P157_WORKER_JOB_CARDS","Worker Job Cards","colony_human.worker_job_cards","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P158_LOCKER_NAME_PROTOCOL.md","P158_LOCKER_NAME_PROTOCOL","Locker Name Protocol","colony_human.locker_name_protocol","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P159_MEDICAL_TRIAGE_LEDGER.md","P159_MEDICAL_TRIAGE_LEDGER","Medical Triage Ledger","colony_human.medical_triage_ledger","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P160_MARAUDER_CORRECTION_LAYER.md","P160_MARAUDER_CORRECTION_LAYER","Marauder Correction Layer","colony_human.marauder_correction_layer","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P161_DOMAIN_DISTANCE_SCALE.md","P161_DOMAIN_DISTANCE_SCALE","Domain Distance Scale","domain_table.domain_distance_scale","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P162_DOMAIN_POPULATION_AUTHORITY_SCALE.md","P162_DOMAIN_POPULATION_AUTHORITY_SCALE","Population And Authority Scale","domain_table.domain_population_authority_scale","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P163_PUBLIC_ROUTE_NAMES.md","P163_PUBLIC_ROUTE_NAMES","Public Route Names","domain_table.public_route_names","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P164_TRANSIT_DURATION_BANDS.md","P164_TRANSIT_DURATION_BANDS","Transit Duration Bands","domain_table.transit_duration_bands","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P165_DEEP_REACH_SUBOFFICE_REGISTRY.md","P165_DEEP_REACH_SUBOFFICE_REGISTRY","Deep Reach Suboffice Registry","domain_table.deep_reach_suboffice_registry","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P166_WORKER_NAME_POOL_PROTOCOL.md","P166_WORKER_NAME_POOL_PROTOCOL","Worker Name Pool Protocol","worker_evidence.worker_name_pool_protocol","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P167_PRESSURE_JOB_TITLE_TABLE.md","P167_PRESSURE_JOB_TITLE_TABLE","Pressure Job Title Table","worker_evidence.pressure_job_title_table","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P168_LOCKER_PROP_VARIANTS.md","P168_LOCKER_PROP_VARIANTS","Locker Prop Variants","worker_evidence.locker_prop_variants","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P169_NATIVE_LOCALIZED_NAME_HANDLING.md","P169_NATIVE_LOCALIZED_NAME_HANDLING","Native Localized Name Handling","worker_evidence.native_localized_name_handling","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P170_SHIFT_CREW_STORY_SEEDS.md","P170_SHIFT_CREW_STORY_SEEDS","Shift Crew Story Seeds","worker_evidence.shift_crew_story_seeds","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P171_RECIPE_TIER_PRESSURE_BANDS.md","P171_RECIPE_TIER_PRESSURE_BANDS","Recipe Tier Pressure Bands","resource_rules.recipe_tier_pressure_bands","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P172_PRESSURE_FAILURE_THRESHOLDS.md","P172_PRESSURE_FAILURE_THRESHOLDS","Pressure Failure Thresholds","resource_rules.pressure_failure_thresholds","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P173_BLUE_DEBT_SAMPLE_QUALITY.md","P173_BLUE_DEBT_SAMPLE_QUALITY","Blue Debt Sample Quality","resource_rules.blue_debt_sample_quality","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P174_VENT_FORGE_PROCESS_STEPS.md","P174_VENT_FORGE_PROCESS_STEPS","Vent Forge Process Steps","resource_rules.vent_forge_process_steps","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P175_ESCAPE_COMPONENT_TUNING_RULES.md","P175_ESCAPE_COMPONENT_TUNING_RULES","Escape Component Tuning Rules","resource_rules.escape_component_tuning_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P176_DOSSIER_SELECTION_UI_RULE.md","P176_DOSSIER_SELECTION_UI_RULE","Dossier Selection UI Rule","dossier_save.dossier_selection_ui_rule","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P177_RISK_WEIGHT_CONTRACT_CARD.md","P177_RISK_WEIGHT_CONTRACT_CARD","Risk Weight Contract Card","dossier_save.risk_weight_contract_card","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P178_ENDING_RECORD_PRESENTATION.md","P178_ENDING_RECORD_PRESENTATION","Ending Record Presentation","dossier_save.ending_record_presentation","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P179_SAVE_PROFILE_KNOWLEDGE_FLAGS.md","P179_SAVE_PROFILE_KNOWLEDGE_FLAGS","Save Profile Knowledge Flags","dossier_save.save_profile_knowledge_flags","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P180_WEBSITE_WIKI_SPOILER_TIERING.md","P180_WEBSITE_WIKI_SPOILER_TIERING","Website And Wiki Spoiler Tiering","dossier_save.website_wiki_spoiler_tiering","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P181_MOON_NAME_LOCK_POLICY.md","P181_MOON_NAME_LOCK_POLICY","Moon Name Lock Policy","aegir_moons.moon_name_lock_policy","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P182_HECTON8_ORBITAL_HAZARD_TABLE.md","P182_HECTON8_ORBITAL_HAZARD_TABLE","HECTON-8 Orbital Hazard Table","aegir_moons.hecton8_orbital_hazard_table","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P183_AEGIR_MOON_LEDGER_ROLE_TABLE.md","P183_AEGIR_MOON_LEDGER_ROLE_TABLE","Aegir Moon Ledger Role Table","aegir_moons.aegir_moon_ledger_role_table","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE.md","P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE","Ran Aegir Ephemeris Tuning Rule","aegir_moons.ran_aegir_ephemeris_tuning_rule","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY.md","P185_MOON_ROUTE_ARTICLE_SPOILER_BOUNDARY","Moon Route Article Spoiler Boundary","aegir_moons.moon_route_article_spoiler_boundary","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P186_TRUE_CAUSE_KNOWLEDGE_TIERS.md","P186_TRUE_CAUSE_KNOWLEDGE_TIERS","True Cause Knowledge Tiers","deep_reach.true_cause_knowledge_tiers","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P187_LIABILITY_MEMO_FRAGMENT_CHAIN.md","P187_LIABILITY_MEMO_FRAGMENT_CHAIN","Liability Memo Fragment Chain","deep_reach.liability_memo_fragment_chain","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P188_SIGNOFF_WITNESS_CONFLICT.md","P188_SIGNOFF_WITNESS_CONFLICT","Signoff Witness Conflict","deep_reach.signoff_witness_conflict","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P189_SUBOFFICE_PERSONNEL_SEEDS.md","P189_SUBOFFICE_PERSONNEL_SEEDS","Suboffice Personnel Seeds","deep_reach.suboffice_personnel_seeds","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P190_FALSE_PUBLIC_REPORT_PACKET.md","P190_FALSE_PUBLIC_REPORT_PACKET","False Public Report Packet","deep_reach.false_public_report_packet","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P191_FINAL_QUESTION_CRIME_SCENE_SALE.md","P191_FINAL_QUESTION_CRIME_SCENE_SALE","Final Question Crime Scene Sale","final_axis.crime_scene_sale","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P192_FINAL_QUESTION_BROKEN_GUARDIAN.md","P192_FINAL_QUESTION_BROKEN_GUARDIAN","Final Question Broken Guardian","final_axis.broken_guardian","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL.md","P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL","Final Question Public Truth Lost Control","final_axis.public_truth_lost_control","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT.md","P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT","Final Question Severance Mercy Theft","final_axis.severance_mercy_theft","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P195_BEST_ENDING_NO_CLEAN_HANDS.md","P195_BEST_ENDING_NO_CLEAN_HANDS","Best Ending No Clean Hands","final_axis.best_ending_no_clean_hands","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT.md","P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT","Resource Table Placeholder Contract","tuning.resource_table_placeholder_contract","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P197_ESCAPE_RECIPE_BALANCE_BANDS.md","P197_ESCAPE_RECIPE_BALANCE_BANDS","Escape Recipe Balance Bands","tuning.escape_recipe_balance_bands","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P198_RISK_REWARD_TABLE_BANDS.md","P198_RISK_REWARD_TABLE_BANDS","Risk Reward Table Bands","tuning.risk_reward_table_bands","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P199_INVENTORY_STACK_TUNING_RULE.md","P199_INVENTORY_STACK_TUNING_RULE","Inventory Stack Tuning Rule","tuning.inventory_stack_tuning_rule","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P200_NATIVE_LOCALIZATION_PASS_CONTRACT.md","P200_NATIVE_LOCALIZATION_PASS_CONTRACT","Native Localization Pass Contract","tuning.native_localization_pass_contract","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P201_CONTRACT_CONTINUITY_DESK_SIGNATURES.md","P201_CONTRACT_CONTINUITY_DESK_SIGNATURES","Contract Continuity Desk Signatures","deep_reach.contract_continuity_desk_signatures","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P202_PACKET_NOTARY_INTERFACE_SIGNATURES.md","P202_PACKET_NOTARY_INTERFACE_SIGNATURES","Packet Notary Interface Signatures","deep_reach.packet_notary_interface_signatures","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P203_QUARANTINE_REVIEW_GATE_SIGNATURES.md","P203_QUARANTINE_REVIEW_GATE_SIGNATURES","Quarantine Review Gate Signatures","deep_reach.quarantine_review_gate_signatures","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P204_ASSET_SILENCE_BOARD_SIGNATURES.md","P204_ASSET_SILENCE_BOARD_SIGNATURES","Asset Silence Board Signatures","deep_reach.asset_silence_board_signatures","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P205_RETURN_ACTION_QUEUE_SIGNATURES.md","P205_RETURN_ACTION_QUEUE_SIGNATURES","Return Action Queue Signatures","deep_reach.return_action_queue_signatures","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P206_WORKER_ROSTER_SIZE_RULE.md","P206_WORKER_ROSTER_SIZE_RULE","Worker Roster Size Rule","colony.worker_roster_size_rule","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P207_PRESSURE_CREW_ARCHETYPE_TABLE.md","P207_PRESSURE_CREW_ARCHETYPE_TABLE","Pressure Crew Archetype Table","colony.pressure_crew_archetype_table","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P208_ANCHOR_WORKER_NAME_SET_A.md","P208_ANCHOR_WORKER_NAME_SET_A","Anchor Worker Name Set A","colony.anchor_worker_name_set_a","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P209_ANCHOR_WORKER_NAME_SET_B.md","P209_ANCHOR_WORKER_NAME_SET_B","Anchor Worker Name Set B","colony.anchor_worker_name_set_b","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P210_SEED_ROLE_NAME_GRAMMAR.md","P210_SEED_ROLE_NAME_GRAMMAR","Seed Role Name Grammar","colony.seed_role_name_grammar","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P211_LOCKER_PROP_VARIANT_MATRIX.md","P211_LOCKER_PROP_VARIANT_MATRIX","Locker Prop Variant Matrix","props.locker_prop_variant_matrix","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P212_TRIAGE_LEDGER_PROP_VARIANTS.md","P212_TRIAGE_LEDGER_PROP_VARIANTS","Triage Ledger Prop Variants","props.triage_ledger_prop_variants","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P213_ROUTE_PERMISSION_STAMP_SET.md","P213_ROUTE_PERMISSION_STAMP_SET","Route Permission Stamp Set","props.route_permission_stamp_set","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P214_MARAUDER_CORRECTION_MARK_RULES.md","P214_MARAUDER_CORRECTION_MARK_RULES","Marauder Correction Mark Rules","props.marauder_correction_mark_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P215_AUDIO_FRAGMENT_PROP_RULES.md","P215_AUDIO_FRAGMENT_PROP_RULES","Audio Fragment Prop Rules","props.audio_fragment_prop_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P216_PUBLIC_SITE_ARTICLE_TIER_RULES.md","P216_PUBLIC_SITE_ARTICLE_TIER_RULES","Public Site Article Tier Rules","publication.public_site_article_tier_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P217_IN_GAME_WIKI_UNLOCK_TIER_RULES.md","P217_IN_GAME_WIKI_UNLOCK_TIER_RULES","In-Game Wiki Unlock Tier Rules","publication.in_game_wiki_unlock_tier_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P218_AUDIO_TRANSCRIPT_CENSOR_RULES.md","P218_AUDIO_TRANSCRIPT_CENSOR_RULES","Audio Transcript Censor Rules","publication.audio_transcript_censor_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P219_ART_BRIEF_RELEASE_GATE_RULES.md","P219_ART_BRIEF_RELEASE_GATE_RULES","Art Brief Release Gate Rules","publication.art_brief_release_gate_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P220_NATIVE_LANGUAGE_BACKLOG_RULES.md","P220_NATIVE_LANGUAGE_BACKLOG_RULES","Native Language Backlog Rules","publication.native_language_backlog_rules","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P221_PHOTIC_MAT_BASELINE.md","P221_PHOTIC_MAT_BASELINE","Photic Mat Baseline","ecology.photic_mat_baseline","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P222_GLASS_GRAZER_SCHOOLS.md","P222_GLASS_GRAZER_SCHOOLS","Glass Grazer Schools","ecology.glass_grazer_schools","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P223_LANTERN_DRIFT_BLOOM.md","P223_LANTERN_DRIFT_BLOOM","Lantern Drift Bloom","ecology.lantern_drift_bloom","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P224_SHELL_CLAMP_REEF.md","P224_SHELL_CLAMP_REEF","Shell Clamp Reef","ecology.shell_clamp_reef","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P225_SHALLOW_PREDATOR_SHADOW_RULE.md","P225_SHALLOW_PREDATOR_SHADOW_RULE","Shallow Predator Shadow Rule","ecology.shallow_predator_shadow_rule","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P226_BRINE_VANE_FORESTS.md","P226_BRINE_VANE_FORESTS","Brine Vane Forests","ecology.brine_vane_forests","","draft_native_pass_pending"
"pt_BR","external_site/pt_BR/P227_DENSITY_SKATER_FAUNA.md","P227_DENSITY_SKATER_FAUNA","Density Skater Fauna","ecology.density_skater_fauna","","draft_native_pass_pending"
